production_order_id,company_id,production_order_code,sales_order_line_id,plant_id,product_id,planned_qty,completed_qty,planned_start_date,planned_finish_date,actual_finish_date,progress_rate,status
1087,1,生产-001087,1087,2,16,4,4.0,2025-09-11,2025-10-07,2025-10-10,100.0,已完成
1088,1,生产-001088,1088,1,36,2,2.0,2025-09-11,2025-12-27,2025-12-23,100.0,已完成
1089,1,生产-001089,1089,2,29,4,4.0,2025-09-12,2025-12-01,2025-12-01,100.0,已完成
1090,1,生产-001090,1090,1,19,3,3.0,2025-09-13,2025-12-24,2025-12-30,100.0,已完成
1091,1,生产-001091,1091,1,30,3,3.0,2025-09-13,2025-12-11,2025-12-07,100.0,已完成
1092,1,生产-001092,1092,2,33,1,1.0,2025-09-13,2025-10-09,2025-10-14,100.0,已完成
1093,1,生产-001093,1093,1,25,1,1.0,2025-09-13,2025-12-19,2025-12-18,100.0,已完成
1094,1,生产-001094,1094,1,1,5,5.0,2025-09-13,2025-10-30,2025-11-05,100.0,已完成
1095,1,生产-001095,1095,1,35,1,1.0,2025-09-14,2025-11-25,2025-12-01,100.0,已完成
1096,1,生产-001096,1096,2,31,1,1.0,2025-09-14,2025-12-31,2026-01-01,100.0,已完成
1097,1,生产-001097,1097,1,22,3,3.0,2025-09-14,2025-11-05,2025-11-07,100.0,已完成
1098,1,生产-001098,1098,2,1,1,1.0,2025-09-14,2025-11-20,2025-11-18,100.0,已完成
1099,1,生产-001099,1099,1,13,1,1.0,2025-09-15,2025-11-05,2025-11-02,100.0,已完成
1100,1,生产-001100,1100,1,23,5,5.0,2025-09-15,2025-12-26,2025-12-22,100.0,已完成
1101,1,生产-001101,1101,2,9,4,4.0,2025-09-16,2025-10-18,2025-10-19,100.0,已完成
1102,1,生产-001102,1102,2,13,1,1.0,2025-09-16,2025-12-29,2026-01-05,100.0,已完成
1103,1,生产-001103,1103,1,36,1,1.0,2025-09-16,2025-11-27,2025-11-27,100.0,已完成
1104,1,生产-001104,1104,1,6,5,5.0,2025-09-17,2026-01-05,2026-01-09,100.0,已完成
1105,1,生产-001105,1105,2,9,5,5.0,2025-09-17,2025-10-16,2025-10-14,100.0,已完成
1106,1,生产-001106,1106,2,37,2,2.0,2025-09-17,2025-11-08,2025-11-07,100.0,已完成
1107,1,生产-001107,1107,1,5,1,1.0,2025-09-18,2025-11-29,2025-11-29,100.0,已完成
1108,1,生产-001108,1108,1,1,5,5.0,2025-09-18,2025-10-22,2025-10-25,100.0,已完成
1109,1,生产-001109,1109,1,20,1,1.0,2025-09-19,2025-10-31,2025-10-30,100.0,已完成
1110,1,生产-001110,1110,2,22,2,2.0,2025-09-19,2025-11-26,2025-11-30,100.0,已完成
1111,1,生产-001111,1111,2,3,4,4.0,2025-09-20,2025-11-07,2025-11-06,100.0,已完成
1112,1,生产-001112,1112,1,27,1,1.0,2025-09-20,2025-10-29,2025-11-02,100.0,已完成
1113,1,生产-001113,1113,1,27,2,2.0,2025-09-20,2025-12-01,2025-12-08,100.0,已完成
1114,1,生产-001114,1114,2,8,1,1.0,2025-09-21,2025-12-15,2025-12-19,100.0,已完成
1115,1,生产-001115,1115,2,32,3,3.0,2025-09-21,2025-11-21,2025-11-25,100.0,已完成
1116,1,生产-001116,1116,1,4,4,4.0,2025-09-21,2026-01-04,2026-01-03,100.0,已完成
1117,1,生产-001117,1117,2,40,1,1.0,2025-09-22,2025-12-06,2025-12-11,100.0,已完成
1118,1,生产-001118,1118,2,15,5,5.0,2025-09-23,2026-01-11,2026-01-09,100.0,已完成
1119,1,生产-001119,1119,2,16,1,1.0,2025-09-23,2025-11-24,2025-11-22,100.0,已完成
1120,1,生产-001120,1120,1,13,2,2.0,2025-09-23,2025-12-17,2025-12-17,100.0,已完成
1121,1,生产-001121,1121,2,19,1,1.0,2025-09-24,2025-12-29,2025-12-30,100.0,已完成
1122,1,生产-001122,1122,2,23,4,4.0,2025-09-24,2025-10-24,2025-10-25,100.0,已完成
1123,1,生产-001123,1123,1,19,1,1.0,2025-09-24,2025-12-22,2025-12-24,100.0,已完成
1124,1,生产-001124,1124,1,7,1,1.0,2025-09-25,2025-11-16,2025-11-22,100.0,已完成
1125,1,生产-001125,1125,1,25,1,1.0,2025-09-25,2026-01-10,2026-01-07,100.0,已完成
1126,1,生产-001126,1126,1,16,4,4.0,2025-09-25,2025-11-17,2025-11-20,100.0,已完成
1127,1,生产-001127,1127,2,4,1,1.0,2025-09-26,2026-01-15,2026-01-14,100.0,已完成
1128,1,生产-001128,1128,1,27,1,1.0,2025-09-27,2025-10-27,2025-10-30,100.0,已完成
1129,1,生产-001129,1129,2,39,1,1.0,2025-09-27,2025-11-19,2025-11-17,100.0,已完成
1130,1,生产-001130,1130,1,19,5,5.0,2025-09-27,2026-01-13,2026-01-18,100.0,已完成
1131,1,生产-001131,1131,2,25,5,5.0,2025-09-28,2025-12-20,2025-12-25,100.0,已完成
1132,1,生产-001132,1132,2,33,2,2.0,2025-09-28,2025-12-03,2025-12-10,100.0,已完成
1133,1,生产-001133,1133,2,23,3,3.0,2025-09-28,2025-12-17,2025-12-19,100.0,已完成
1134,1,生产-001134,1134,1,38,3,3.0,2025-09-28,2025-11-30,2025-12-06,100.0,已完成
1135,1,生产-001135,1135,2,25,1,1.0,2025-09-29,2025-12-07,2025-12-14,100.0,已完成
1136,1,生产-001136,1136,2,34,5,5.0,2025-09-29,2025-11-08,2025-11-06,100.0,已完成
1137,1,生产-001137,1137,1,1,1,1.0,2025-09-29,2026-01-11,2026-01-10,100.0,已完成
1138,1,生产-001138,1138,2,11,1,1.0,2025-09-29,2025-11-01,2025-11-02,100.0,已完成
1139,1,生产-001139,1139,2,29,1,1.0,2025-09-29,2026-01-05,2026-01-07,100.0,已完成
1140,1,生产-001140,1140,1,23,3,3.0,2025-09-29,2025-11-14,2025-11-18,100.0,已完成
1141,1,生产-001141,1141,1,17,2,2.0,2025-09-29,2025-12-19,2025-12-20,100.0,已完成
1142,1,生产-001142,1142,2,13,1,1.0,2025-09-30,2025-11-06,2025-11-11,100.0,已完成
1143,1,生产-001143,1143,1,13,5,5.0,2025-09-30,2025-11-26,2025-11-22,100.0,已完成
1144,1,生产-001144,1144,1,21,1,1.0,2025-09-30,2026-01-10,2026-01-12,100.0,已完成
1145,1,生产-001145,1145,1,14,1,1.0,2025-09-30,2025-11-23,2025-11-24,100.0,已完成
1146,1,生产-001146,1146,1,21,2,2.0,2025-09-30,2026-01-10,2026-01-09,100.0,已完成
1147,1,生产-001147,1147,1,3,2,2.0,2025-10-01,2025-10-29,2025-10-25,100.0,已完成
1148,1,生产-001148,1148,1,27,2,2.0,2025-10-01,2025-11-16,2025-11-18,100.0,已完成
1149,1,生产-001149,1149,2,15,1,1.0,2025-10-01,2025-11-25,2025-12-02,100.0,已完成
1150,1,生产-001150,1150,1,17,4,4.0,2025-10-01,2025-11-22,2025-11-29,100.0,已完成
1151,1,生产-001151,1151,1,10,2,2.0,2025-10-02,2025-10-31,2025-10-27,100.0,已完成
1152,1,生产-001152,1152,1,3,1,1.0,2025-10-02,2025-11-25,2025-11-23,100.0,已完成
1153,1,生产-001153,1153,1,30,3,3.0,2025-10-03,2026-01-09,2026-01-14,100.0,已完成
1154,1,生产-001154,1154,2,25,1,1.0,2025-10-03,2026-01-12,2026-01-12,100.0,已完成
1155,1,生产-001155,1155,1,29,2,2.0,2025-10-04,2025-10-31,2025-10-31,100.0,已完成
1156,1,生产-001156,1156,1,14,1,1.0,2025-10-04,2026-01-18,2026-01-23,100.0,已完成
1157,1,生产-001157,1157,2,1,2,2.0,2025-10-04,2025-12-30,2026-01-03,100.0,已完成
1158,1,生产-001158,1158,1,31,1,1.0,2025-10-04,2025-11-04,2025-11-08,100.0,已完成
1159,1,生产-001159,1159,2,14,1,1.0,2025-10-04,2025-12-04,2025-12-03,100.0,已完成
1160,1,生产-001160,1160,1,9,4,4.0,2025-10-04,2026-01-06,2026-01-09,100.0,已完成
1161,1,生产-001161,1161,2,31,1,1.0,2025-10-05,2025-12-12,2025-12-11,100.0,已完成
1162,1,生产-001162,1162,2,28,1,1.0,2025-10-05,2026-01-10,2026-01-16,100.0,已完成
1163,1,生产-001163,1163,2,28,4,4.0,2025-10-06,2026-01-05,2026-01-09,100.0,已完成
1164,1,生产-001164,1164,1,9,1,1.0,2025-10-07,2025-12-12,2025-12-08,100.0,已完成
1165,1,生产-001165,1165,2,19,1,1.0,2025-10-07,2025-12-24,2025-12-28,100.0,已完成
1166,1,生产-001166,1166,2,4,5,5.0,2025-10-07,2025-12-13,2025-12-20,100.0,已完成
1167,1,生产-001167,1167,1,16,3,3.0,2025-10-07,2025-12-06,2025-12-13,100.0,已完成
1168,1,生产-001168,1168,1,28,1,1.0,2025-10-07,2025-11-05,2025-11-10,100.0,已完成
1169,1,生产-001169,1169,1,38,1,1.0,2025-10-07,2026-01-18,2026-01-25,100.0,已完成
1170,1,生产-001170,1170,1,34,1,1.0,2025-10-08,2025-11-17,2025-11-14,100.0,已完成
1171,1,生产-001171,1171,2,31,1,1.0,2025-10-08,2025-11-25,2025-11-30,100.0,已完成
1172,1,生产-001172,1172,2,17,2,2.0,2025-10-09,2025-11-13,2025-11-16,100.0,已完成
1173,1,生产-001173,1173,2,36,4,4.0,2025-10-09,2025-12-02,2025-12-03,100.0,已完成
1174,1,生产-001174,1174,1,13,1,1.0,2025-10-09,2026-01-05,2026-01-05,100.0,已完成
1175,1,生产-001175,1175,2,27,3,3.0,2025-10-11,2026-01-10,2026-01-16,100.0,已完成
1176,1,生产-001176,1176,1,5,4,4.0,2025-10-11,2025-11-09,2025-11-07,100.0,已完成
1177,1,生产-001177,1177,1,33,2,2.0,2025-10-11,2025-12-23,2025-12-29,100.0,已完成
1178,1,生产-001178,1178,2,23,5,5.0,2025-10-12,2025-12-28,2025-12-30,100.0,已完成
1179,1,生产-001179,1179,1,6,3,3.0,2025-10-12,2025-12-26,2025-12-27,100.0,已完成
1180,1,生产-001180,1180,1,1,2,2.0,2025-10-12,2026-01-23,2026-01-19,100.0,已完成
1181,1,生产-001181,1181,1,26,1,1.0,2025-10-13,2025-11-28,2025-11-28,100.0,已完成
1182,1,生产-001182,1182,1,26,2,2.0,2025-10-13,2025-12-24,2025-12-23,100.0,已完成
1183,1,生产-001183,1183,1,22,2,2.0,2025-10-13,2026-01-30,2026-02-06,100.0,已完成
1184,1,生产-001184,1184,1,4,1,1.0,2025-10-13,2025-12-04,2025-12-06,100.0,已完成
1185,1,生产-001185,1185,1,39,1,1.0,2025-10-13,2026-01-11,2026-01-07,100.0,已完成
1186,1,生产-001186,1186,1,34,2,2.0,2025-10-14,2025-12-13,2025-12-10,100.0,已完成
1187,1,生产-001187,1187,1,27,4,4.0,2025-10-14,2025-12-24,2025-12-25,100.0,已完成
1188,1,生产-001188,1188,2,9,4,4.0,2025-10-15,2025-12-18,2025-12-23,100.0,已完成
1189,1,生产-001189,1189,2,9,1,1.0,2025-10-15,2026-01-11,2026-01-16,100.0,已完成
1190,1,生产-001190,1190,2,37,4,4.0,2025-10-16,2025-11-11,2025-11-14,100.0,已完成
1191,1,生产-001191,1191,1,9,1,1.0,2025-10-16,2025-12-02,2025-11-28,100.0,已完成
1192,1,生产-001192,1192,2,27,5,5.0,2025-10-16,2025-11-15,2025-11-16,100.0,已完成
1193,1,生产-001193,1193,1,22,4,4.0,2025-10-17,2026-02-03,2026-02-03,100.0,已完成
1194,1,生产-001194,1194,1,25,5,5.0,2025-10-17,2025-11-13,2025-11-12,100.0,已完成
1195,1,生产-001195,1195,2,36,1,1.0,2025-10-17,2025-11-27,2025-12-04,100.0,已完成
1196,1,生产-001196,1196,1,35,5,5.0,2025-10-18,2025-12-02,2025-12-09,100.0,已完成
1197,1,生产-001197,1197,2,18,2,2.0,2025-10-18,2025-11-22,2025-11-22,100.0,已完成
1198,1,生产-001198,1198,2,9,3,3.0,2025-10-18,2025-12-24,2025-12-28,100.0,已完成
1199,1,生产-001199,1199,2,9,2,2.0,2025-10-19,2026-01-19,2026-01-18,100.0,已完成
1200,1,生产-001200,1200,2,16,1,1.0,2025-10-19,2025-12-16,2025-12-15,100.0,已完成
1201,1,生产-001201,1201,1,14,1,1.0,2025-10-20,2025-12-04,2025-12-06,100.0,已完成
1202,1,生产-001202,1202,2,18,1,1.0,2025-10-21,2026-02-06,2026-02-08,100.0,已完成
1203,1,生产-001203,1203,2,16,1,1.0,2025-10-21,2025-12-31,2026-01-01,100.0,已完成
1204,1,生产-001204,1204,1,35,3,3.0,2025-10-22,2026-01-06,2026-01-08,100.0,已完成
1205,1,生产-001205,1205,2,3,4,4.0,2025-10-22,2026-02-05,2026-02-09,100.0,已完成
1206,1,生产-001206,1206,1,11,1,1.0,2025-10-22,2026-01-07,2026-01-10,100.0,已完成
1207,1,生产-001207,1207,2,29,1,1.0,2025-10-22,2025-12-25,2025-12-28,100.0,已完成
1208,1,生产-001208,1208,1,12,2,2.0,2025-10-23,2026-01-30,2026-01-30,100.0,已完成
1209,1,生产-001209,1209,2,9,1,1.0,2025-10-23,2025-12-05,2025-12-01,100.0,已完成
1210,1,生产-001210,1210,1,33,1,1.0,2025-10-25,2026-02-10,2026-02-13,100.0,已完成
1211,1,生产-001211,1211,2,22,1,1.0,2025-10-26,2026-01-27,2026-01-24,100.0,已完成
1212,1,生产-001212,1212,2,24,1,1.0,2025-10-26,2025-12-06,2025-12-02,100.0,已完成
1213,1,生产-001213,1213,1,30,1,1.0,2025-10-27,2025-12-28,2025-12-30,100.0,已完成
1214,1,生产-001214,1214,1,37,3,3.0,2025-10-27,2025-12-16,2025-12-13,100.0,已完成
1215,1,生产-001215,1215,2,31,1,1.0,2025-10-27,2025-12-31,2026-01-07,100.0,已完成
1216,1,生产-001216,1216,1,34,5,5.0,2025-10-27,2025-12-01,2025-11-28,100.0,已完成
1217,1,生产-001217,1217,1,9,3,3.0,2025-10-28,2026-01-30,2026-01-28,100.0,已完成
1218,1,生产-001218,1218,1,37,1,1.0,2025-10-28,2026-01-24,2026-01-23,100.0,已完成
1219,1,生产-001219,1219,1,32,1,1.0,2025-10-29,2026-02-01,2026-02-02,100.0,已完成
1220,1,生产-001220,1220,1,7,2,2.0,2025-10-29,2025-11-26,2025-11-29,100.0,已完成
1221,1,生产-001221,1221,2,29,5,5.0,2025-10-29,2026-01-05,2026-01-11,100.0,已完成
1222,1,生产-001222,1222,1,24,5,5.0,2025-10-29,2025-12-13,2025-12-14,100.0,已完成
1223,1,生产-001223,1223,1,2,3,3.0,2025-10-29,2025-12-29,2026-01-01,100.0,已完成
1224,1,生产-001224,1224,2,35,2,2.0,2025-10-30,2025-11-28,2025-11-26,100.0,已完成
1225,1,生产-001225,1225,1,29,2,2.0,2025-10-30,2025-12-15,2025-12-14,100.0,已完成
1226,1,生产-001226,1226,2,31,3,3.0,2025-10-30,2026-01-18,2026-01-14,100.0,已完成
1227,1,生产-001227,1227,1,39,1,1.0,2025-10-30,2025-12-13,2025-12-17,100.0,已完成
1228,1,生产-001228,1228,2,34,4,4.0,2025-10-30,2026-01-22,2026-01-29,100.0,已完成
1229,1,生产-001229,1229,1,29,1,1.0,2025-10-31,2025-12-11,2025-12-10,100.0,已完成
1230,1,生产-001230,1230,1,21,3,3.0,2025-10-31,2026-02-09,2026-02-05,100.0,已完成
1231,1,生产-001231,1231,2,21,1,1.0,2025-10-31,2025-12-27,2025-12-26,100.0,已完成
1232,1,生产-001232,1232,1,20,3,3.0,2025-10-31,2026-01-21,2026-01-17,100.0,已完成
1233,1,生产-001233,1233,1,34,5,5.0,2025-10-31,2026-01-30,2026-02-06,100.0,已完成
1234,1,生产-001234,1234,1,32,1,1.0,2025-10-31,2026-02-11,2026-02-09,100.0,已完成
1235,1,生产-001235,1235,1,11,3,3.0,2025-11-01,2026-01-20,2026-01-17,100.0,已完成
1236,1,生产-001236,1236,2,29,3,3.0,2025-11-01,2025-11-30,2025-12-07,100.0,已完成
1237,1,生产-001237,1237,2,29,4,4.0,2025-11-02,2026-01-15,2026-01-20,100.0,已完成
1238,1,生产-001238,1238,1,32,2,2.0,2025-11-02,2025-12-13,2025-12-09,100.0,已完成
1239,1,生产-001239,1239,1,11,2,2.0,2025-11-03,2025-12-14,2025-12-17,100.0,已完成
1240,1,生产-001240,1240,1,33,2,2.0,2025-11-03,2026-02-08,2026-02-04,100.0,已完成
1241,1,生产-001241,1241,2,8,1,1.0,2025-11-03,2025-12-02,2025-12-03,100.0,已完成
1242,1,生产-001242,1242,2,5,1,1.0,2025-11-04,2026-01-14,2026-01-18,100.0,已完成
1243,1,生产-001243,1243,1,30,1,1.0,2025-11-04,2026-02-06,2026-02-06,100.0,已完成
1244,1,生产-001244,1244,2,19,5,5.0,2025-11-04,2025-12-27,2025-12-23,100.0,已完成
1245,1,生产-001245,1245,1,5,2,2.0,2025-11-04,2026-01-07,2026-01-09,100.0,已完成
1246,1,生产-001246,1246,2,33,1,1.0,2025-11-05,2026-01-01,2026-01-01,100.0,已完成
1247,1,生产-001247,1247,1,5,5,5.0,2025-11-05,2026-02-06,2026-02-05,100.0,已完成
1248,1,生产-001248,1248,2,34,5,5.0,2025-11-05,2025-12-17,2025-12-13,100.0,已完成
1249,1,生产-001249,1249,2,40,1,1.0,2025-11-05,2025-12-17,2025-12-24,100.0,已完成
1250,1,生产-001250,1250,2,38,2,2.0,2025-11-06,2025-12-14,2025-12-12,100.0,已完成
1251,1,生产-001251,1251,2,36,3,3.0,2025-11-06,2026-02-22,2026-02-18,100.0,已完成
1252,1,生产-001252,1252,2,35,2,2.0,2025-11-06,2026-02-10,2026-02-12,100.0,已完成
1253,1,生产-001253,1253,2,9,2,2.0,2025-11-07,2025-12-03,2025-12-05,100.0,已完成
1254,1,生产-001254,1254,1,8,1,1.0,2025-11-07,2025-12-31,2026-01-04,100.0,已完成
1255,1,生产-001255,1255,2,31,2,2.0,2025-11-07,2026-02-04,2026-02-02,100.0,已完成
1256,1,生产-001256,1256,1,1,4,4.0,2025-11-07,2026-02-07,2026-02-12,100.0,已完成
1257,1,生产-001257,1257,1,28,5,5.0,2025-11-07,2025-12-31,2025-12-30,100.0,已完成
1258,1,生产-001258,1258,1,22,2,2.0,2025-11-08,2026-01-18,2026-01-21,100.0,已完成
1259,1,生产-001259,1259,2,11,1,1.0,2025-11-08,2025-12-29,2025-12-25,100.0,已完成
1260,1,生产-001260,1260,2,1,2,2.0,2025-11-08,2026-01-03,2026-01-09,100.0,已完成
1261,1,生产-001261,1261,2,3,1,1.0,2025-11-08,2026-02-03,2026-02-01,100.0,已完成
1262,1,生产-001262,1262,1,39,1,1.0,2025-11-09,2025-12-19,2025-12-24,100.0,已完成
1263,1,生产-001263,1263,2,12,5,5.0,2025-11-09,2026-01-27,2026-01-25,100.0,已完成
1264,1,生产-001264,1264,2,32,4,4.0,2025-11-09,2026-02-02,2026-02-09,100.0,已完成
1265,1,生产-001265,1265,2,13,1,1.0,2025-11-09,2025-12-09,2025-12-06,100.0,已完成
1266,1,生产-001266,1266,2,6,2,2.0,2025-11-10,2026-02-19,2026-02-15,100.0,已完成
1267,1,生产-001267,1267,2,14,5,5.0,2025-11-10,2026-01-06,2026-01-11,100.0,已完成
1268,1,生产-001268,1268,2,20,5,5.0,2025-11-10,2026-02-16,2026-02-14,100.0,已完成
1269,1,生产-001269,1269,2,1,2,2.0,2025-11-10,2026-01-05,2026-01-03,100.0,已完成
1270,1,生产-001270,1270,2,10,3,3.0,2025-11-11,2026-02-20,2026-02-26,100.0,已完成
1271,1,生产-001271,1271,2,14,5,5.0,2025-11-11,2026-02-26,2026-02-25,100.0,已完成
1272,1,生产-001272,1272,2,8,1,1.0,2025-11-11,2026-01-17,2026-01-22,100.0,已完成
1273,1,生产-001273,1273,2,25,1,1.0,2025-11-12,2026-02-18,2026-02-22,100.0,已完成
1274,1,生产-001274,1274,2,15,4,4.0,2025-11-12,2025-12-25,2025-12-22,100.0,已完成
1275,1,生产-001275,1275,1,19,1,1.0,2025-11-13,2026-01-09,2026-01-14,100.0,已完成
1276,1,生产-001276,1276,1,21,2,2.0,2025-11-13,2026-02-11,2026-02-14,100.0,已完成
1277,1,生产-001277,1277,1,33,1,1.0,2025-11-14,2026-02-22,2026-02-28,100.0,已完成
1278,1,生产-001278,1278,1,36,1,1.0,2025-11-14,2026-01-25,2026-01-25,100.0,已完成
1279,1,生产-001279,1279,2,2,2,2.0,2025-11-14,2025-12-13,2025-12-13,100.0,已完成
1280,1,生产-001280,1280,1,28,2,2.0,2025-11-15,2025-12-24,2025-12-23,100.0,已完成
1281,1,生产-001281,1281,1,25,2,2.0,2025-11-15,2026-02-08,2026-02-15,100.0,已完成
1282,1,生产-001282,1282,1,13,1,1.0,2025-11-15,2026-01-08,2026-01-08,100.0,已完成
1283,1,生产-001283,1283,2,33,2,2.0,2025-11-15,2026-02-23,2026-02-19,100.0,已完成
1284,1,生产-001284,1284,2,3,1,1.0,2025-11-15,2025-12-12,2025-12-15,100.0,已完成
1285,1,生产-001285,1285,2,11,2,2.0,2025-11-15,2026-01-04,2026-01-06,100.0,已完成
1286,1,生产-001286,1286,2,8,2,2.0,2025-11-16,2025-12-30,2025-12-28,100.0,已完成
1287,1,生产-001287,1287,2,39,1,1.0,2025-11-16,2025-12-19,2025-12-17,100.0,已完成
1288,1,生产-001288,1288,1,18,3,3.0,2025-11-16,2025-12-18,2025-12-25,100.0,已完成
1289,1,生产-001289,1289,1,27,5,5.0,2025-11-16,2026-03-04,2026-02-28,100.0,已完成
1290,1,生产-001290,1290,1,15,2,2.0,2025-11-17,2025-12-24,2025-12-24,100.0,已完成
1291,1,生产-001291,1291,1,15,3,3.0,2025-11-17,2026-02-27,2026-03-04,100.0,已完成
1292,1,生产-001292,1292,2,36,1,1.0,2025-11-17,2025-12-30,2026-01-04,100.0,已完成
1293,1,生产-001293,1293,2,30,2,2.0,2025-11-17,2025-12-18,2025-12-21,100.0,已完成
1294,1,生产-001294,1294,1,5,1,1.0,2025-11-18,2026-02-26,2026-02-28,100.0,已完成
1295,1,生产-001295,1295,2,39,3,3.0,2025-11-19,2026-01-05,2026-01-12,100.0,已完成
1296,1,生产-001296,1296,2,14,1,1.0,2025-11-20,2025-12-22,2025-12-26,100.0,已完成
1297,1,生产-001297,1297,2,6,2,2.0,2025-11-22,2026-01-10,2026-01-09,100.0,已完成
1298,1,生产-001298,1298,2,4,2,2.0,2025-11-22,2026-02-05,2026-02-03,100.0,已完成
1299,1,生产-001299,1299,1,28,2,2.0,2025-11-22,2026-01-25,2026-01-22,100.0,已完成
1300,1,生产-001300,1300,2,38,3,3.0,2025-11-22,2026-02-28,2026-03-06,100.0,已完成
1301,1,生产-001301,1301,2,7,2,2.0,2025-11-22,2025-12-26,2025-12-24,100.0,已完成
1302,1,生产-001302,1302,1,4,1,1.0,2025-11-22,2026-03-09,2026-03-10,100.0,已完成
1303,1,生产-001303,1303,1,1,2,2.0,2025-11-22,2026-03-12,2026-03-15,100.0,已完成
1304,1,生产-001304,1304,1,40,1,1.0,2025-11-23,2026-03-06,2026-03-10,100.0,已完成
1305,1,生产-001305,1305,2,19,1,1.0,2025-11-23,2026-01-07,2026-01-05,100.0,已完成
1306,1,生产-001306,1306,1,37,2,2.0,2025-11-23,2026-01-29,2026-01-31,100.0,已完成
1307,1,生产-001307,1307,2,37,3,3.0,2025-11-23,2026-02-05,2026-02-06,100.0,已完成
1308,1,生产-001308,1308,2,26,5,5.0,2025-11-24,2026-01-19,2026-01-20,100.0,已完成
1309,1,生产-001309,1309,2,17,5,5.0,2025-11-24,2026-02-02,2026-01-29,100.0,已完成
1310,1,生产-001310,1310,1,37,3,3.0,2025-11-25,2026-02-12,2026-02-15,100.0,已完成
1311,1,生产-001311,1311,1,17,1,1.0,2025-11-26,2026-02-17,2026-02-23,100.0,已完成
1312,1,生产-001312,1312,2,8,1,1.0,2025-11-26,2025-12-31,2026-01-04,100.0,已完成
1313,1,生产-001313,1313,1,38,3,3.0,2025-11-26,2026-02-05,2026-02-08,100.0,已完成
1314,1,生产-001314,1314,2,8,2,2.0,2025-11-26,2025-12-29,2025-12-29,100.0,已完成
1315,1,生产-001315,1315,1,18,1,1.0,2025-11-27,2026-03-02,2026-03-01,100.0,已完成
1316,1,生产-001316,1316,1,11,2,2.0,2025-11-27,2026-03-04,2026-03-10,100.0,已完成
1317,1,生产-001317,1317,1,28,3,3.0,2025-11-27,2026-01-06,2026-01-03,100.0,已完成
1318,1,生产-001318,1318,2,34,2,2.0,2025-11-28,2026-02-10,2026-02-11,100.0,已完成
1319,1,生产-001319,1319,1,10,1,1.0,2025-11-28,2025-12-24,2025-12-21,100.0,已完成
1320,1,生产-001320,1320,1,1,4,4.0,2025-11-29,2026-01-23,2026-01-26,100.0,已完成
1321,1,生产-001321,1321,1,5,3,3.0,2025-11-29,2026-01-07,2026-01-09,100.0,已完成
1322,1,生产-001322,1322,2,24,5,5.0,2025-11-29,2026-02-15,2026-02-22,100.0,已完成
1323,1,生产-001323,1323,1,36,1,1.0,2025-11-29,2025-12-28,2025-12-30,100.0,已完成
1324,1,生产-001324,1324,1,37,2,2.0,2025-11-29,2026-02-10,2026-02-17,100.0,已完成
1325,1,生产-001325,1325,2,30,4,4.0,2025-11-30,2026-03-13,2026-03-19,100.0,已完成
1326,1,生产-001326,1326,2,19,1,1.0,2025-11-30,2026-03-21,2026-03-28,100.0,已完成
1327,1,生产-001327,1327,2,22,1,1.0,2025-11-30,2026-03-12,2026-03-19,100.0,已完成
1328,1,生产-001328,1328,1,20,5,5.0,2025-11-30,2026-01-20,2026-01-26,100.0,已完成
1329,1,生产-001329,1329,1,13,5,5.0,2025-11-30,2025-12-27,2025-12-27,100.0,已完成
1330,1,生产-001330,1330,2,7,2,2.0,2025-11-30,2026-01-17,2026-01-24,100.0,已完成
1331,1,生产-001331,1331,1,22,2,2.0,2025-11-30,2026-02-08,2026-02-11,100.0,已完成
1332,1,生产-001332,1332,1,17,4,4.0,2025-12-01,2025-12-29,2026-01-02,100.0,已完成
1333,1,生产-001333,1333,1,2,2,2.0,2025-12-01,2026-02-04,2026-02-10,100.0,已完成
1334,1,生产-001334,1334,1,34,1,1.0,2025-12-02,2026-01-15,2026-01-18,100.0,已完成
1335,1,生产-001335,1335,2,35,2,2.0,2025-12-02,2026-02-10,2026-02-09,100.0,已完成
1336,1,生产-001336,1336,2,25,1,1.0,2025-12-02,2026-02-25,2026-02-25,100.0,已完成
1337,1,生产-001337,1337,1,28,1,1.0,2025-12-02,2026-01-08,2026-01-05,100.0,已完成
1338,1,生产-001338,1338,2,30,1,1.0,2025-12-02,2026-02-15,2026-02-14,100.0,已完成
1339,1,生产-001339,1339,1,35,2,2.0,2025-12-03,2026-03-23,2026-03-24,100.0,已完成
1340,1,生产-001340,1340,2,28,2,2.0,2025-12-04,2026-01-21,2026-01-27,100.0,已完成
1341,1,生产-001341,1341,1,40,1,1.0,2025-12-04,2026-01-14,2026-01-19,100.0,已完成
1342,1,生产-001342,1342,2,35,1,1.0,2025-12-05,2026-03-11,2026-03-18,100.0,已完成
1343,1,生产-001343,1343,1,31,2,2.0,2025-12-07,2026-01-18,2026-01-19,100.0,已完成
1344,1,生产-001344,1344,1,4,1,1.0,2025-12-08,2026-01-04,2026-01-03,100.0,已完成
1345,1,生产-001345,1345,2,3,1,1.0,2025-12-08,2026-02-03,2026-02-02,100.0,已完成
1346,1,生产-001346,1346,1,22,5,5.0,2025-12-08,2026-02-16,2026-02-16,100.0,已完成
1347,1,生产-001347,1347,1,23,5,5.0,2025-12-08,2026-03-13,2026-03-13,100.0,已完成
1348,1,生产-001348,1348,1,14,2,2.0,2025-12-09,2026-03-02,2026-03-08,100.0,已完成
