purchase_order_line_id,purchase_order_id,line_no,material_id,ordered_qty,received_qty,unit_price,line_amount
2262,2262,1,80,128,128,1437.44,183992.96
2263,2263,1,49,33,33,33.36,1100.92
2264,2264,1,1,1070.7042,1070.7042,139.77,149648.24
2265,2265,1,16,7,7,1875.4,13127.81
2266,2266,1,57,76,76,32.16,2444.17
2267,2267,1,94,49,49,546.11,26759.61
2268,2268,1,33,115,115,36.89,4242.52
2269,2269,1,90,1113.2856,1113.2856,84.95,94573.74
2270,2270,1,63,14,14,2931.11,41035.47
2271,2271,1,97,12,12,23.04,276.51
2272,2272,1,112,94,94,1070.23,100601.4
2273,2273,1,111,21,21,2052.93,43111.44
2274,2274,1,23,143,0,1522.29,217686.83
2275,2275,1,86,120,120,496.91,59629.2
2276,2276,1,112,150,150,1028.15,154222.14
2277,2277,1,94,67,67,517.12,34647.1
2278,2278,1,78,51,51,774.46,39497.34
2279,2279,1,41,102,102,19.46,1985.14
2280,2280,1,51,1057.9701,1057.9701,5.8,6133.2
2281,2281,1,52,31.826,0.0,22.34,711.05
2282,2282,1,25,126,126,35.83,4514.61
2283,2283,1,119,117,117,3064.86,358588.69
2284,2284,1,9,111,111,13.94,1547.76
2285,2285,1,79,114,114,1473.73,168005.54
2286,2286,1,41,64,64,21.77,1393.05
2287,2287,1,86,47,47,526.09,24726.12
2288,2288,1,87,88,88,2614.5,230075.65
2289,2289,1,87,123,123,2770.11,340723.42
2290,2290,1,42,687.3016,687.3016,113.96,78322.29
2291,2291,1,112,27,27,995.46,26877.54
2292,2292,1,12,842.2216,842.2216,29.59,24923.78
2293,2293,1,101,98,98,230.97,22635.53
2294,2294,1,91,321.6404,321.6404,11.79,3791.3
2295,2295,1,24,93,93,377.79,35134.12
2296,2296,1,119,52,52,3084.32,160384.49
2297,2297,1,114,568.9443,568.9443,158.1,89947.55
2298,2298,1,109,84,84,497.32,41774.56
2299,2299,1,84,763.2377,0.0,27.93,21313.61
2300,2300,1,51,888.1222,888.1222,5.77,5121.2
2301,2301,1,21,104,104,381.52,39678.08
2302,2302,1,33,34,34,32.89,1118.31
2303,2303,1,113,132,132,11.92,1573.79
2304,2304,1,44,127.3085,127.3085,22.56,2871.56
2305,2305,1,6,45,45,574.83,25867.29
2306,2306,1,115,969.0636,969.0636,13.85,13421.3
2307,2307,1,92,144.4879,144.4879,24.19,3495.01
2308,2308,1,108,383.3005,383.3005,37.02,14189.78
2309,2309,1,32,128,128,892.57,114248.42
2310,2310,1,108,639.2966,639.2966,37.74,24127.14
2311,2311,1,95,60,60,2014.88,120892.82
2312,2312,1,12,553.3037,553.3037,30.66,16963.55
2313,2313,1,59,736.4726,736.4726,10.71,7888.83
2314,2314,1,12,553.6953,553.6953,32.83,18177.3
2315,2315,1,23,10,10,1464.22,14642.19
2316,2316,1,75,1131.4073,1131.4073,6.67,7550.97
2317,2317,1,89,71,71,32.16,2283.41
2318,2318,1,37,24,24,689.84,16556.21
2319,2319,1,43,434.7504,434.7504,8.19,3560.23
2320,2320,1,113,21,21,12.63,265.15
2321,2321,1,13,9,9,650.12,5851.08
2322,2322,1,17,111,111,19.22,2133.02
2323,2323,1,91,254.1825,254.1825,11.88,3019.09
2324,2324,1,15,79,79,1696.34,134010.77
2325,2325,1,20,1192.2389,1192.2389,36.25,43223.64
2326,2326,1,85,125,125,744.65,93080.91
2327,2327,1,93,146,146,443.42,64739.99
2328,2328,1,111,85,85,2385.25,202746.3
2329,2329,1,69,19,0,298.9,5679.1
2330,2330,1,90,374.6247,374.6247,82.74,30997.71
2331,2331,1,76,399.3405,399.3405,33.94,13552.95
2332,2332,1,2,697.3031,697.3031,87.07,60717.64
2333,2333,1,38,40,40,383.06,15322.53
2334,2334,1,42,763.6162,763.6162,126.29,96436.68
2335,2335,1,23,21,21,1489.84,31286.69
2336,2336,1,32,134,0,858.97,115102.42
2337,2337,1,19,762.1794,762.1794,5.03,3833.79
2338,2338,1,27,268.0573,268.0573,9.98,2675.68
2339,2339,1,109,141,141,502.55,70858.85
2340,2340,1,55,46,46,751.57,34572.08
2341,2341,1,19,838.0789,838.0789,5.62,4712.45
2342,2342,1,6,122,122,492.45,60078.42
2343,2343,1,78,41,41,732.05,30014.13
2344,2344,1,2,506.9681,506.9681,90.91,46087.59
2345,2345,1,57,83,83,31.06,2578.39
2346,2346,1,20,53.1466,53.1466,33.27,1768.26
2347,2347,1,77,44,44,754.28,33188.14
2348,2348,1,82,894.6092,894.6092,107.24,95934.48
2349,2349,1,106,1091.1204,1091.1204,73.15,79819.12
2350,2350,1,86,130,130,558.79,72642.15
2351,2351,1,49,41,41,31.07,1273.77
2352,2352,1,64,52,52,305.12,15866.04
2353,2353,1,37,134,134,682.3,91427.87
2354,2354,1,6,6,6,556.11,3336.67
2355,2355,1,87,137,137,2582.89,353856.57
2356,2356,1,90,111.311,111.311,90.37,10059.03
2357,2357,1,54,36,0,762.22,27439.76
2358,2358,1,35,1197.68,1197.68,9.15,10961.48
2359,2359,1,96,147,147,970.35,142641.02
2360,2360,1,46,105,105,608.4,63881.99
2361,2361,1,21,64,64,426.15,27273.33
2362,2362,1,56,8,8,1355.76,10846.07
2363,2363,1,12,900.3848,900.3848,32.35,29123.35
2364,2364,1,94,33,33,535.26,17663.64
2365,2365,1,19,649.9095,649.9095,5.49,3565.14
2366,2366,1,81,136,136,11.33,1540.71
2367,2367,1,9,68,68,13.42,912.78
2368,2368,1,40,69,69,337.72,23302.89
2369,2369,1,81,123,123,11.94,1469.08
2370,2370,1,81,87,87,10.84,943.38
2371,2371,1,8,33,33,1367.11,45114.56
2372,2372,1,83,148.3986,148.3986,7.96,1180.77
2373,2373,1,12,946.188,946.188,27.85,26346.94
2374,2374,1,91,659.7348,659.7348,10.51,6933.39
2375,2375,1,42,912.5554,912.5554,121.04,110454.3
2376,2376,1,92,531.3873,531.3873,20.54,10913.89
2377,2377,1,34,387.818,387.818,103.72,40222.57
2378,2378,1,114,812.4849,812.4849,153.64,124832.85
2379,2379,1,74,51.6989,51.6989,75.37,3896.36
2380,2380,1,58,37.6369,37.6369,101.92,3835.91
2381,2381,1,1,130.1221,130.1221,138.81,18062.55
2382,2382,1,59,666.8333,666.8333,10.9,7265.58
2383,2383,1,119,103,103,3190.68,328639.66
2384,2384,1,109,74,74,481.68,35644.59
2385,2385,1,53,131,131,530.99,69560.27
2386,2386,1,22,37,37,619.58,22924.35
2387,2387,1,3,799.0199,799.0199,12.92,10323.11
2388,2388,1,62,9,9,310.24,2792.16
2389,2389,1,9,137,137,15.3,2095.95
2390,2390,1,57,69,69,33.49,2310.84
2391,2391,1,119,31,31,3301.59,102349.2
2392,2392,1,16,148,148,1699.64,251546.4
2393,2393,1,14,160,160,544.52,87122.54
2394,2394,1,28,367.943,367.943,46.3,17036.47
2395,2395,1,111,118,118,2317.68,273486.58
2396,2396,1,66,561.2066,561.2066,121.84,68378.52
2397,2397,1,3,1126.4538,1126.4538,14.03,15804.97
2398,2398,1,63,47,47,3264.6,153436.39
2399,2399,1,102,150,150,337.72,50657.8
2400,2400,1,65,137,137,16.82,2304.91
2401,2401,1,115,383.8252,383.8252,13.61,5222.55
2402,2402,1,68,860.6465,860.6465,25.0,21513.88
2403,2403,1,9,85,85,15.14,1286.74
2404,2404,1,111,43,43,2156.5,92729.37
2405,2405,1,5,56,56,672.65,37668.39
2406,2406,1,111,155,155,2034.62,315366.58
2407,2407,1,33,80,80,34.93,2794.33
2408,2408,1,91,1008.3029,1008.3029,11.85,11943.57
2409,2409,1,103,9,9,2213.76,19923.84
2410,2410,1,8,74,74,1405.02,103971.15
2411,2411,1,61,137,137,578.82,79298.09
2412,2412,1,105,41,41,3.12,127.87
2413,2413,1,112,64,64,951.45,60892.98
2414,2414,1,75,745.5821,745.5821,6.36,4744.63
2415,2415,1,75,870.7864,870.7864,7.1,6183.68
2416,2416,1,118,37,37,227.18,8405.82
2417,2417,1,80,26,26,1427.05,37103.18
2418,2418,1,108,702.2711,0.0,32.48,22808.6
2419,2419,1,115,391.5421,391.5421,13.12,5138.69
2420,2420,1,4,607.4664,607.4664,31.72,19266.44
2421,2421,1,67,1150.0247,1150.0247,12.56,14445.35
2422,2422,1,12,997.5451,997.5451,27.92,27851.66
2423,2423,1,73,6,6,13.3,79.79
2424,2424,1,72,124,124,49.95,6194.28
2425,2425,1,38,126,126,377.37,47548.83
2426,2426,1,105,110,110,3.07,337.81
2427,2427,1,7,80,80,3271.35,261708.37
2428,2428,1,105,133,133,3.18,423.02
2429,2429,1,85,98,98,724.58,71008.44
2430,2430,1,85,98,98,830.93,81431.46
2431,2431,1,11,872.3487,872.3487,11.04,9633.36
2432,2432,1,52,263.7016,263.7016,19.75,5207.28
2433,2433,1,46,38,38,640.84,24352.02
2434,2434,1,82,708.4503,708.4503,109.59,77637.52
2435,2435,1,118,79,79,231.7,18304.56
2436,2436,1,32,10,10,966.31,9663.11
2437,2437,1,60,311.5313,311.5313,21.08,6568.02
2438,2438,1,49,11,0,35.48,390.3
2439,2439,1,17,12,12,17.77,213.18
2440,2440,1,53,36,36,533.13,19192.54
2441,2441,1,45,9,9,573.88,5164.93
2442,2442,1,5,79,79,618.73,48879.28
2443,2443,1,49,103,103,35.58,3664.73
2444,2444,1,104,115,115,2046.36,235331.24
2445,2445,1,81,86,86,11.84,1018.39
2446,2446,1,114,918.3824,0.0,143.94,132190.87
2447,2447,1,80,51,51,1277.31,65142.96
2448,2448,1,104,19,19,2035.37,38672.11
2449,2449,1,94,29,29,481.79,13971.94
2450,2450,1,26,1189.507,1189.507,110.87,131884.72
2451,2451,1,78,140,140,733.77,102727.34
2452,2452,1,99,185.1905,185.1905,4.88,903.5
2453,2453,1,117,56,56,373.15,20896.48
2454,2454,1,38,51,51,391.55,19968.96
2455,2455,1,20,617.4211,617.4211,34.2,21114.38
2456,2456,1,80,106,106,1439.22,152557.22
2457,2457,1,32,117,117,928.73,108660.83
2458,2458,1,56,67,67,1323.99,88707.31
2459,2459,1,95,55,55,1870.73,102890.29
2460,2460,1,34,1040.835,1040.835,110.89,115423.08
2461,2461,1,46,61,0,648.59,39563.81
2462,2462,1,78,108,108,772.35,83413.9
2463,2463,1,51,459.8581,459.8581,6.0,2759.61
2464,2464,1,48,33,33,286.16,9443.34
2465,2465,1,20,391.8617,391.8617,32.05,12559.7
2466,2466,1,97,112,112,22.44,2513.04
2467,2467,1,10,693.6539,693.6539,92.1,63883.04
2468,2468,1,74,1055.2865,1055.2865,80.07,84497.3
2469,2469,1,65,145,145,16.12,2336.79
2470,2470,1,54,132,0,787.79,103987.85
2471,2471,1,32,100,100,876.32,87631.51
2472,2472,1,100,694.4417,694.4417,34.39,23883.52
2473,2473,1,102,112,112,346.45,38802.15
2474,2474,1,98,546.1613,546.1613,84.05,45903.5
2475,2475,1,96,9,9,1016.27,9146.45
2476,2476,1,86,151,151,570.16,86094.8
2477,2477,1,6,82,82,493.82,40493.11
2478,2478,1,72,10,10,51.0,510.02
2479,2479,1,44,395.4012,395.4012,20.92,8270.47
2480,2480,1,112,20,20,1033.02,20660.47
2481,2481,1,55,15,15,811.65,12174.68
2482,2482,1,99,386.9568,386.9568,5.44,2106.55
2483,2483,1,63,151,151,3138.78,473956.11
2484,2484,1,18,1049.3962,1049.3962,103.96,109096.01
2485,2485,1,69,131,131,297.81,39013.71
2486,2486,1,100,1199.7895,1199.7895,33.69,40421.31
2487,2487,1,48,100,100,267.49,26748.66
2488,2488,1,90,485.9118,485.9118,85.71,41649.19
2489,2489,1,66,446.7952,446.7952,116.29,51955.87
2490,2490,1,44,429.4355,429.4355,21.84,9378.32
2491,2491,1,19,106.132,106.132,5.44,577.54
2492,2492,1,29,12,12,854.63,10255.62
2493,2493,1,74,606.0558,606.0558,74.84,45356.12
2494,2494,1,58,564.9177,564.9177,99.16,56018.17
2495,2495,1,71,75,75,1951.81,146385.58
2496,2496,1,61,9,9,524.39,4719.51
2497,2497,1,39,47,47,2886.55,135667.83
2498,2498,1,71,109,109,1881.69,205103.95
2499,2499,1,69,151,151,283.33,42782.64
2500,2500,1,116,276.4739,276.4739,22.84,6313.56
2501,2501,1,17,113,0,18.14,2050.38
2502,2502,1,10,1028.9108,1028.9108,90.02,92618.99
2503,2503,1,106,967.1053,967.1053,86.04,83208.09
2504,2504,1,111,27,27,2074.55,56012.81
2505,2505,1,41,119,119,21.51,2559.12
2506,2506,1,79,72,72,1417.87,102086.43
2507,2507,1,15,106,106,1747.88,185275.38
2508,2508,1,17,104,104,16.4,1705.25
2509,2509,1,28,623.0762,623.0762,45.5,28351.98
2510,2510,1,80,160,160,1443.47,230954.53
2511,2511,1,36,783.5706,783.5706,33.59,26320.86
2512,2512,1,109,143,143,545.64,78026.0
2513,2513,1,117,155,155,334.61,51864.85
2514,2514,1,42,352.0174,352.0174,119.37,42019.81
2515,2515,1,87,125,125,2906.83,363353.14
2516,2516,1,31,56,56,560.13,31367.22
2517,2517,1,33,29,29,36.46,1057.33
2518,2518,1,51,869.0283,869.0283,5.84,5076.6
2519,2519,1,18,820.6963,820.6963,120.0,98480.66
2520,2520,1,36,1094.8574,1094.8574,32.58,35666.54
2521,2521,1,53,33,33,557.95,18412.29
2522,2522,1,48,95,95,271.99,25839.16
2523,2523,1,41,135,135,19.72,2662.26
2524,2524,1,103,52,52,2144.21,111498.76
2525,2525,1,45,14,14,594.56,8323.79
2526,2526,1,51,733.1867,0.0,5.46,4000.02
2527,2527,1,97,135,135,22.3,3010.97
2528,2528,1,6,140,140,543.09,76032.86
2529,2529,1,57,81,81,32.45,2628.07
2530,2530,1,34,1041.3202,1041.3202,108.74,113233.71
2531,2531,1,28,653.0098,653.0098,47.01,30699.28
2532,2532,1,69,143,143,299.81,42872.56
2533,2533,1,62,16,16,306.77,4908.27
2534,2534,1,110,102,102,722.45,73689.52
2535,2535,1,67,789.9548,789.9548,12.55,9912.55
2536,2536,1,54,149,149,777.66,115871.21
2537,2537,1,60,44.0924,44.0924,23.31,1028.0
2538,2538,1,31,14,14,591.47,8280.59
2539,2539,1,14,143,143,534.54,76438.67
2540,2540,1,41,158,158,20.33,3212.53
2541,2541,1,43,580.9272,580.9272,8.24,4789.54
2542,2542,1,103,143,143,2359.52,337411.96
2543,2543,1,53,22,22,500.54,11011.83
2544,2544,1,69,56,56,262.9,14722.41
2545,2545,1,75,1057.9108,1057.9108,6.93,7331.9
2546,2546,1,62,39,39,296.18,11551.04
2547,2547,1,69,62,62,297.68,18455.99
2548,2548,1,41,51,51,21.53,1098.03
2549,2549,1,32,101,101,986.42,99628.54
2550,2550,1,47,141,141,326.72,46066.91
2551,2551,1,95,43,43,1961.09,84326.92
2552,2552,1,39,68,68,3225.04,219302.92
2553,2553,1,118,36,36,216.96,7810.59
2554,2554,1,120,156,156,1246.02,194379.73
2555,2555,1,9,116,116,14.35,1664.22
2556,2556,1,71,77,77,1758.85,135431.21
2557,2557,1,73,17,17,13.5,229.54
2558,2558,1,63,117,117,2997.16,350667.15
2559,2559,1,43,562.2118,562.2118,8.16,4587.36
2560,2560,1,105,51,51,3.46,176.68
2561,2561,1,86,135,135,516.35,69707.44
2562,2562,1,109,156,156,518.81,80935.13
2563,2563,1,71,155,155,1729.88,268131.76
2564,2564,1,97,75,75,20.69,1551.39
2565,2565,1,68,1030.4038,1030.4038,24.87,25624.0
2566,2566,1,114,947.7942,947.7942,134.51,127491.76
2567,2567,1,95,82,82,1739.72,142657.39
2568,2568,1,82,76.4072,0.0,105.33,8047.77
2569,2569,1,17,101,101,17.63,1780.38
2570,2570,1,23,35,0,1586.36,55522.58
2571,2571,1,25,134,134,37.49,5024.08
2572,2572,1,54,156,156,835.01,130260.95
2573,2573,1,95,150,150,1822.97,273445.79
2574,2574,1,113,46,46,13.48,620.26
2575,2575,1,97,28,28,22.59,632.47
2576,2576,1,42,713.0336,713.0336,128.58,91685.27
2577,2577,1,117,89,89,328.99,29279.8
2578,2578,1,4,760.2108,760.2108,31.99,24315.81
2579,2579,1,63,47,47,3158.53,148450.71
2580,2580,1,64,121,121,286.46,34662.06
2581,2581,1,102,78,78,384.24,29970.4
2582,2582,1,115,562.0704,562.0704,12.68,7129.14
2583,2583,1,98,1028.7042,1028.7042,98.4,101220.91
2584,2584,1,92,899.7186,899.7186,22.24,20011.1
2585,2585,1,38,62,62,381.43,23648.75
2586,2586,1,49,137,137,30.93,4237.96
2587,2587,1,107,1142.0613,1142.0613,8.65,9874.93
2588,2588,1,81,19,19,10.69,203.13
2589,2589,1,19,975.7958,975.7958,5.33,5199.76
2590,2590,1,30,158,158,254.59,40225.52
2591,2591,1,76,382.6301,382.6301,30.77,11774.76
2592,2592,1,74,640.8139,640.8139,78.7,50433.7
2593,2593,1,86,142,142,507.08,72005.19
2594,2594,1,77,50,50,740.2,37009.78
2595,2595,1,102,43,43,381.62,16409.66
2596,2596,1,89,82,82,33.15,2718.36
2597,2597,1,58,1189.2186,1189.2186,102.42,121800.97
2598,2598,1,115,1061.0131,1061.0131,13.14,13943.07
2599,2599,1,64,108,108,282.76,30537.68
2600,2600,1,47,131,131,329.94,43222.08
2601,2601,1,61,152,152,556.21,84544.06
2602,2602,1,54,12,12,841.12,10093.4
2603,2603,1,85,60,60,796.42,47785.44
2604,2604,1,81,17,17,11.6,197.28
2605,2605,1,45,136,136,608.1,82701.47
2606,2606,1,17,109,109,17.34,1889.65
2607,2607,1,83,758.615,758.615,8.37,6351.48
2608,2608,1,93,41,41,426.25,17476.22
2609,2609,1,38,138,138,349.51,48232.08
2610,2610,1,102,24,24,356.18,8548.2
2611,2611,1,4,163.9271,163.9271,32.2,5278.78
2612,2612,1,68,612.8687,612.8687,25.18,15434.35
2613,2613,1,112,157,157,1012.25,158922.8
2614,2614,1,17,50,50,16.93,846.43
2615,2615,1,18,1011.8058,1011.8058,113.69,115028.2
2616,2616,1,42,498.9642,498.9642,128.37,64049.85
2617,2617,1,7,36,36,3128.42,112623.09
2618,2618,1,89,28,28,36.24,1014.81
2619,2619,1,23,129,129,1596.08,205894.38
2620,2620,1,87,146,146,2665.72,389195.33
2621,2621,1,41,136,136,20.25,2754.42
2622,2622,1,6,76,76,538.43,40920.93
2623,2623,1,59,448.8634,448.8634,11.8,5296.19
2624,2624,1,113,74,74,13.59,1005.52
2625,2625,1,81,14,14,12.04,168.54
2626,2626,1,37,145,145,723.36,104886.65
2627,2627,1,45,52,52,608.09,31620.76
2628,2628,1,76,1165.238,1165.238,32.29,37626.5
2629,2629,1,114,1024.5601,1024.5601,136.26,139602.72
2630,2630,1,30,75,75,251.84,18887.66
2631,2631,1,91,879.0422,879.0422,11.4,10025.06
2632,2632,1,46,30,30,615.14,18454.23
2633,2633,1,97,150,150,21.15,3172.37
2634,2634,1,48,8,8,255.8,2046.42
2635,2635,1,115,478.7148,478.7148,12.76,6109.41
2636,2636,1,10,866.9106,866.9106,92.17,79906.75
2637,2637,1,69,129,129,284.41,36688.43
2638,2638,1,41,129,129,19.6,2528.86
2639,2639,1,69,117,117,257.3,30104.65
2640,2640,1,98,770.6581,770.6581,86.22,66442.36
2641,2641,1,79,52,52,1413.63,73508.57
2642,2642,1,111,71,71,2055.87,145966.94
2643,2643,1,7,56,56,3203.65,179404.37
2644,2644,1,110,56,56,775.82,43445.81
2645,2645,1,42,212.4891,212.4891,125.62,26692.65
2646,2646,1,102,38,38,370.36,14073.51
2647,2647,1,96,40,40,991.2,39648.0
2648,2648,1,104,39,39,1860.74,72569.02
2649,2649,1,64,142,142,269.03,38202.53
2650,2650,1,80,148,148,1445.45,213927.13
2651,2651,1,30,38,38,244.67,9297.51
2652,2652,1,118,150,150,234.8,35220.29
2653,2653,1,64,134,134,279.11,37400.39
2654,2654,1,80,160,160,1425.8,228127.41
2655,2655,1,50,991.6099,991.6099,84.43,83724.08
2656,2656,1,89,97,97,32.24,3126.95
2657,2657,1,96,61,61,1046.52,63837.99
2658,2658,1,8,156,156,1330.59,207572.41
2659,2659,1,82,179.1609,179.1609,94.37,16907.94
2660,2660,1,99,644.5433,644.5433,5.2,3352.09
2661,2661,1,120,33,33,1350.4,44563.13
2662,2662,1,47,69,69,324.77,22409.08
2663,2663,1,78,21,21,831.74,17466.61
2664,2664,1,106,561.9271,561.9271,73.74,41435.26
2665,2665,1,58,91.2658,0.0,98.9,9026.13
2666,2666,1,118,117,117,229.02,26795.25
2667,2667,1,45,20,20,605.26,12105.21
2668,2668,1,65,67,67,15.58,1043.9
2669,2669,1,53,58,58,536.42,31112.48
2670,2670,1,17,46,46,16.47,757.73
2671,2671,1,120,118,118,1383.24,163222.83
2672,2672,1,7,67,67,2926.59,196081.4
2673,2673,1,3,709.3939,709.3939,13.57,9624.1
2674,2674,1,80,13,13,1297.3,16864.9
2675,2675,1,100,770.968,770.968,32.95,25400.84
2676,2676,1,75,575.5638,575.5638,6.46,3716.6
2677,2677,1,19,948.4104,948.4104,5.6,5314.2
2678,2678,1,104,49,0,1861.81,91228.76
2679,2679,1,36,871.7353,871.7353,29.19,25449.72
2680,2680,1,5,110,110,597.78,65755.41
2681,2681,1,40,134,134,330.87,44336.4
2682,2682,1,113,22,22,12.23,269.08
2683,2683,1,115,366.357,366.357,12.75,4672.11
2684,2684,1,102,120,120,343.7,41244.25
2685,2685,1,8,39,39,1236.22,48212.58
2686,2686,1,59,1194.1157,1194.1157,10.67,12738.93
2687,2687,1,69,54,54,296.17,15993.45
2688,2688,1,108,551.7501,551.7501,32.47,17915.87
2689,2689,1,113,26,26,13.57,352.82
2690,2690,1,69,66,66,287.4,18968.35
2691,2691,1,57,65,65,32.95,2141.81
2692,2692,1,75,1020.5686,1020.5686,6.51,6640.65
2693,2693,1,90,960.1849,960.1849,88.14,84632.22
2694,2694,1,2,1105.0102,1105.0102,84.39,93253.3
2695,2695,1,88,64,64,1315.07,84164.48
2696,2696,1,6,126,126,545.37,68716.59
2697,2697,1,116,32.7098,32.7098,22.15,724.38
2698,2698,1,80,66,0,1329.62,87754.94
2699,2699,1,15,141,141,1657.75,233742.3
2700,2700,1,80,79,79,1255.63,99195.11
2701,2701,1,2,452.4973,452.4973,86.29,39048.08
2702,2702,1,64,104,104,296.07,30791.29
2703,2703,1,106,853.3248,853.3248,76.86,65584.07
2704,2704,1,108,858.7036,858.7036,33.18,28491.51
2705,2705,1,16,87,87,1633.84,142143.93
2706,2706,1,85,34,34,838.81,28519.45
2707,2707,1,84,164.99,164.99,27.35,4511.74
2708,2708,1,65,30,30,15.09,452.72
2709,2709,1,113,67,67,12.21,817.87
2710,2710,1,20,370.4479,370.4479,37.46,13875.39
2711,2711,1,96,138,138,972.01,134137.06
2712,2712,1,35,478.6557,478.6557,8.34,3992.46
2713,2713,1,79,101,101,1447.22,146169.32
2714,2714,1,119,14,14,3224.55,45143.74
2715,2715,1,31,32,32,574.92,18397.52
2716,2716,1,87,31,31,2612.35,80983.0
2717,2717,1,86,158,158,531.14,83920.17
2718,2718,1,93,101,101,430.95,43525.79
2719,2719,1,22,22,22,624.06,13729.28
2720,2720,1,58,833.8337,833.8337,87.33,72821.52
2721,2721,1,26,755.9336,755.9336,109.93,83100.56
2722,2722,1,82,1030.1907,1030.1907,103.39,106511.43
2723,2723,1,103,11,11,2322.21,25544.3
2724,2724,1,43,947.8881,0.0,7.65,7254.31
2725,2725,1,59,1075.7536,1075.7536,11.74,12630.81
2726,2726,1,69,18,18,274.63,4943.3
2727,2727,1,105,132,132,3.11,411.12
2728,2728,1,91,372.7367,372.7367,11.27,4201.51
2729,2729,1,56,35,35,1391.83,48713.91
2730,2730,1,58,263.7734,263.7734,95.22,25115.34
2731,2731,1,94,57,57,466.24,26575.72
2732,2732,1,33,27,27,32.56,879.06
2733,2733,1,41,95,95,20.55,1952.71
2734,2734,1,116,1069.5493,1069.5493,23.06,24666.29
2735,2735,1,61,107,107,556.12,59504.69
2736,2736,1,9,97,97,15.48,1501.38
2737,2737,1,71,46,46,1855.19,85338.6
2738,2738,1,29,133,133,843.58,112195.73
2739,2739,1,33,50,50,32.02,1601.18
2740,2740,1,70,25,25,192.46,4811.38
2741,2741,1,77,102,102,754.44,76953.29
2742,2742,1,87,106,106,2689.91,285129.93
2743,2743,1,22,145,145,570.92,82782.76
2744,2744,1,4,148.0337,148.0337,36.61,5418.78
2745,2745,1,10,734.9104,734.9104,93.4,68641.11
2746,2746,1,74,231.4573,231.4573,79.38,18374.02
2747,2747,1,115,1097.9229,1097.9229,12.14,13325.94
2748,2748,1,46,60,60,612.26,36735.32
2749,2749,1,99,687.3441,687.3441,4.88,3352.25
2750,2750,1,89,69,69,31.84,2196.85
2751,2751,1,48,69,69,252.26,17406.25
2752,2752,1,94,152,152,493.6,75027.79
2753,2753,1,12,931.3384,931.3384,29.62,27583.86
2754,2754,1,89,19,19,32.7,621.3
2755,2755,1,37,126,126,684.28,86219.12
2756,2756,1,87,151,151,2666.48,402638.32
2757,2757,1,95,58,58,1992.33,115554.95
2758,2758,1,42,517.0689,517.0689,124.79,64524.1
2759,2759,1,62,77,77,273.03,21023.42
2760,2760,1,49,42,42,31.86,1338.31
2761,2761,1,17,87,87,18.13,1577.71
2762,2762,1,23,48,48,1438.43,69044.64
2763,2763,1,87,41,41,2629.95,107827.77
2764,2764,1,84,1123.2533,1123.2533,29.86,33538.49
2765,2765,1,30,12,12,246.01,2952.1
2766,2766,1,64,62,62,280.05,17363.01
2767,2767,1,40,8,8,338.15,2705.22
2768,2768,1,40,28,28,338.45,9476.54
2769,2769,1,40,39,39,340.43,13276.71
2770,2770,1,60,69.837,69.837,21.96,1533.84
2771,2771,1,31,72,72,630.7,45410.68
2772,2772,1,103,24,24,2196.8,52723.25
2773,2773,1,96,104,104,1066.87,110953.97
2774,2774,1,119,139,139,3214.2,446774.32
2775,2775,1,6,139,139,579.91,80607.09
2776,2776,1,119,149,149,3344.32,498304.38
2777,2777,1,17,119,119,18.17,2161.97
2778,2778,1,62,43,43,288.64,12411.57
2779,2779,1,78,84,84,777.77,65332.55
2780,2780,1,28,1047.2242,1047.2242,45.68,47839.36
2781,2781,1,30,129,129,230.34,29713.66
2782,2782,1,104,137,137,1924.01,263590.04
2783,2783,1,25,119,119,39.34,4680.94
2784,2784,1,34,357.223,357.223,108.91,38904.84
2785,2785,1,21,90,90,442.31,39808.13
2786,2786,1,90,1121.1475,1121.1475,91.18,102228.62
2787,2787,1,35,623.8813,623.8813,8.62,5380.03
2788,2788,1,42,1184.0673,0.0,126.17,149393.08
2789,2789,1,63,26,26,3050.49,79312.67
2790,2790,1,104,113,113,2056.17,232347.26
2791,2791,1,58,939.3253,939.3253,99.01,93005.09
2792,2792,1,35,1095.4872,1095.4872,9.05,9913.99
2793,2793,1,19,163.3966,163.3966,5.41,883.38
2794,2794,1,97,130,130,20.73,2695.42
2795,2795,1,87,44,44,2820.74,124112.47
2796,2796,1,68,38.607,38.607,27.59,1065.17
2797,2797,1,24,156,156,330.37,51537.33
2798,2798,1,69,38,38,286.73,10895.81
2799,2799,1,120,83,83,1257.36,104360.51
2800,2800,1,66,859.7903,859.7903,121.47,104438.73
2801,2801,1,67,98.1585,0.0,12.9,1266.43
2802,2802,1,82,618.6956,618.6956,103.0,63724.15
2803,2803,1,120,88,88,1304.98,114837.92
2804,2804,1,113,77,77,13.0,1000.7
2805,2805,1,51,903.4841,903.4841,6.26,5655.3
2806,2806,1,35,438.5228,438.5228,8.81,3862.27
2807,2807,1,29,69,69,848.68,58558.97
2808,2808,1,55,158,158,842.78,133159.78
2809,2809,1,67,959.6058,959.6058,13.28,12746.57
2810,2810,1,18,411.5263,411.5263,111.74,45983.16
2811,2811,1,76,674.7604,674.7604,30.37,20493.49
2812,2812,1,26,892.4535,892.4535,119.14,106329.45
2813,2813,1,110,44,44,743.3,32705.26
