order_cost_snapshot_id,sales_order_id,snapshot_date,material_cost,labor_cost,outsource_cost,overhead_cost,logistics_cost,total_cost,sales_revenue,gross_profit,gross_margin_rate,cost_type
235,235,2024-12-31,189658.68,143955.2,40622.04,74398.08,5757.0,454391.04,638436.54,184045.5,0.2883,实际
236,236,2024-12-19,401423.08,125767.88,125258.28,108110.84,13167.04,773727.12,1123406.22,349679.1,0.3113,实际
237,237,2024-12-11,144001.04,129856.84,22827.12,58773.28,4170.72,359629.0,539758.3,180129.3,0.3337,实际
238,238,2025-01-15,242102.86,67999.72,15069.9,47767.84,6429.32,379369.64,467034.02,87664.38,0.1877,实际
239,239,2025-01-04,84678.75,34260.53,34993.7,19918.93,2991.81,176843.72,244704.3,67860.58,0.2773,实际
240,240,2024-12-31,96586.7,11647.99,26133.26,20114.88,3068.0,157550.83,208070.01,50519.18,0.2428,实际
241,241,2025-02-17,206989.78,58890.96,46432.06,61900.4,6335.54,380548.76,465850.59,85301.83,0.1831,实际
242,242,2025-02-06,206989.78,58890.96,46432.06,61900.4,6335.54,380548.76,501226.76,120678.0,0.2408,实际
243,243,2024-12-25,46234.03,33595.57,26901.57,18699.3,1828.39,127258.85,186174.35,58915.5,0.3165,实际
244,244,2025-01-13,798575.05,78138.2,86825.95,181338.05,22135.0,1167012.25,1438276.41,271264.16,0.1886,实际
245,245,2024-12-23,398831.04,40069.82,56687.82,78897.72,11387.98,585874.38,734899.14,149024.76,0.2028,实际
246,246,2025-02-09,306276.74,42978.34,16874.76,47963.0,8078.78,422171.64,611171.79,189000.15,0.3092,实际
247,247,2025-02-07,430062.24,51941.08,74467.8,80632.68,12613.24,649717.0,961998.56,312281.56,0.3246,实际
248,248,2024-12-02,36000.26,32464.21,5706.78,14693.32,1042.68,89907.25,118129.37,28222.12,0.2389,实际
249,249,2025-01-03,142017.38,7536.24,28158.39,26319.15,4254.39,208285.56,265999.05,57713.49,0.217,实际
250,250,2024-12-02,513076.15,160513.1,59873.2,134296.95,14323.75,882083.15,1294919.94,412836.79,0.3188,实际
251,251,2025-01-30,106429.66,75061.82,64799.4,48420.78,4280.72,298992.4,411413.28,112420.88,0.2733,实际
252,252,2025-02-21,418617.08,46532.6,93774.84,103401.04,12809.8,675135.36,926982.94,251847.58,0.2717,实际
253,253,2025-01-19,79853.22,12134.97,27781.49,20061.42,2690.87,142521.96,179980.94,37458.98,0.2081,实际
254,254,2024-12-17,312666.45,57411.0,93050.61,84520.86,10142.94,557791.86,771241.84,213449.98,0.2768,实际
255,255,2025-01-21,129011.68,9599.13,18793.58,31559.58,3695.13,192659.1,276804.66,84145.56,0.304,实际
256,256,2025-01-20,258023.36,19198.26,37587.16,63119.16,7390.26,385318.2,498444.43,113126.23,0.227,实际
257,257,2024-12-17,338715.0,137042.12,139974.8,79675.72,11967.24,707374.88,1005340.67,297965.79,0.2964,实际
258,258,2025-02-09,79789.0,32686.21,11430.09,18313.2,2280.48,144498.98,209241.48,64742.5,0.3094,实际
259,259,2025-01-04,345931.34,73346.26,58873.56,64311.34,10120.12,552582.62,793094.73,240512.11,0.3033,实际
260,260,2024-12-18,362270.95,118384.5,98581.2,79818.8,11521.3,670576.75,957009.35,286432.6,0.2993,实际
261,261,2025-01-03,94829.34,71977.6,20311.02,37199.04,2878.5,227195.52,341594.1,114398.58,0.3349,实际
262,262,2025-02-25,676905.75,186312.55,118707.5,168694.85,19890.35,1170511.0,1524916.39,354405.39,0.2324,实际
263,263,2025-01-27,319412.88,48539.88,111125.96,80245.68,10763.48,570087.84,796515.24,226427.4,0.2843,实际
264,264,2024-12-09,258023.36,19198.26,37587.16,63119.16,7390.26,385318.2,503572.48,118254.28,0.2348,实际
265,265,2025-03-01,306276.74,42978.34,16874.76,47963.0,8078.78,422171.64,575445.69,153274.05,0.2664,实际
266,266,2024-12-13,159578.0,65372.42,22860.18,36626.4,4560.96,288997.96,395668.9,106670.94,0.2696,实际
267,267,2024-12-21,114579.5,14175.67,15608.73,20961.64,3254.71,168580.25,216018.7,47438.45,0.2196,实际
268,268,2025-02-01,71340.64,36366.85,29778.64,25269.95,2527.98,165284.07,222626.62,57342.55,0.2576,实际
269,269,2025-02-11,109967.99,32426.15,23687.61,27287.23,3341.39,196710.36,255180.49,58470.13,0.2291,实际
270,270,2025-01-20,79789.0,32686.21,11430.09,18313.2,2280.48,144498.98,188963.8,44464.82,0.2353,实际
271,271,2025-01-02,364908.06,65513.1,92490.24,93914.88,11434.95,628261.26,930263.22,302001.96,0.3246,实际
272,272,2025-01-14,284034.76,15072.48,56316.78,52638.3,8508.78,416571.12,566392.42,149821.3,0.2645,实际
273,273,2025-02-09,172965.67,36673.13,29436.78,32155.67,5060.06,276291.31,398766.91,122475.6,0.3071,实际
274,274,2025-03-01,166536.86,47697.86,12861.5,47485.82,4484.96,279067.0,345654.65,66587.65,0.1926,实际
275,275,2025-02-11,94829.34,71977.6,20311.02,37199.04,2878.5,227195.52,305797.52,78602.0,0.257,实际
276,276,2025-02-11,301067.31,94325.91,93943.71,81083.13,9875.28,580295.34,770499.68,190204.34,0.2469,实际
277,277,2025-01-31,206989.78,58890.96,46432.06,61900.4,6335.54,380548.76,508914.85,128366.09,0.2522,实际
278,278,2025-02-20,390534.9,65212.0,133471.8,113483.5,13100.15,715802.4,1028208.45,312406.05,0.3038,实际
279,279,2024-12-31,464646.8,57396.2,77864.12,73128.68,13562.76,686598.56,950000.69,263402.13,0.2773,实际
280,280,2025-01-18,241850.52,75849.15,9803.88,39758.94,6291.36,373553.85,506227.82,132673.97,0.2621,实际
281,281,2024-12-21,410460.92,128410.48,47898.56,107437.56,11459.0,705666.52,938062.27,232395.75,0.2477,实际
282,282,2025-01-05,91724.96,16210.19,3866.65,20169.04,2389.79,134360.63,165519.31,31158.68,0.1882,实际
283,283,2025-02-14,676905.75,186312.55,118707.5,168694.85,19890.35,1170511.0,1521860.43,351349.43,0.2309,实际
284,284,2025-01-17,249717.42,53904.66,24922.71,53914.2,6866.01,389325.0,524890.63,135565.63,0.2583,实际
285,285,2025-02-05,710086.9,37681.2,140791.95,131595.75,21271.95,1041427.8,1434908.47,393480.67,0.2742,实际
286,286,2025-01-17,83239.14,17968.22,8307.57,17971.4,2288.67,129775.0,159069.88,29294.88,0.1842,实际
287,287,2024-12-27,612553.48,85956.68,33749.52,95926.0,16157.56,844343.28,1258422.91,414079.63,0.329,实际
288,288,2024-12-24,217362.57,71030.7,59148.72,47891.28,6912.78,402346.05,497948.61,95602.56,0.192,实际
289,289,2025-01-12,229159.0,28351.34,31217.46,41923.28,6509.42,337160.5,422141.51,84981.01,0.2013,实际
290,290,2025-01-11,259192.52,151497.08,41717.4,75099.56,7522.76,535029.32,771585.78,236556.46,0.3066,实际
291,291,2024-12-18,78106.98,13042.4,26694.36,22696.7,2620.03,143160.48,176716.59,33556.11,0.1899,实际
292,292,2025-02-26,79853.22,12134.97,27781.49,20061.42,2690.87,142521.96,182485.91,39963.95,0.219,实际
293,293,2025-02-27,243272.04,43675.4,61660.16,62609.92,7623.3,418840.84,565454.93,146614.09,0.2593,实际
294,294,2024-12-28,104654.27,11633.15,23443.71,25850.26,3202.45,168783.84,253872.03,85088.19,0.3352,实际
295,295,2025-01-27,156213.96,26084.8,53388.72,45393.4,5240.06,286320.96,382410.36,96089.4,0.2513,实际
296,296,2025-02-25,110965.93,24298.52,17898.39,29024.36,3221.61,185408.81,276747.02,91338.21,0.33,实际
297,297,2025-01-29,557050.9,78281.8,107238.1,123860.8,16607.2,883038.8,1086881.47,203842.67,0.1875,实际
298,298,2025-01-24,36000.26,32464.21,5706.78,14693.32,1042.68,89907.25,134753.88,44846.63,0.3328,实际
299,299,2025-02-16,159715.01,15627.64,17365.19,36267.61,4427.0,233402.45,343475.53,110073.08,0.3205,实际
300,300,2025-02-26,284034.76,15072.48,56316.78,52638.3,8508.78,416571.12,626442.08,209870.96,0.335,实际
301,301,2025-03-03,254016.12,105759.2,73555.24,60362.96,8189.28,501882.8,706327.47,204444.67,0.2894,实际
302,302,2025-03-09,189658.68,143955.2,40622.04,74398.08,5757.0,454391.04,589251.43,134860.39,0.2289,实际
303,303,2025-03-02,142244.01,107966.4,30466.53,55798.56,4317.75,340793.28,456406.07,115612.79,0.2533,实际
304,304,2025-01-25,60104.08,23126.86,7258.5,18170.28,1684.06,110343.78,160457.88,50114.1,0.3123,实际
305,305,2025-01-12,144908.38,47353.8,39432.48,31927.52,4608.52,268230.7,387304.37,119073.67,0.3074,实际
306,306,2025-02-01,797662.08,80139.64,113375.64,157795.44,22775.96,1171748.76,1459570.53,287821.77,0.1972,实际
307,307,2025-03-15,401423.08,125767.88,125258.28,108110.84,13167.04,773727.12,980730.69,207003.57,0.2111,实际
308,308,2025-02-09,79789.0,32686.21,11430.09,18313.2,2280.48,144498.98,211590.32,67091.34,0.3171,实际
309,309,2025-02-04,108000.78,97392.63,17120.34,44079.96,3128.04,269721.75,400056.55,130334.8,0.3258,实际
310,310,2025-01-17,161233.68,50566.1,6535.92,26505.96,4194.24,249035.9,312491.41,63455.51,0.2031,实际
311,311,2025-01-25,200711.54,62883.94,62629.14,54055.42,6583.52,386863.56,514579.34,127715.78,0.2482,实际
312,312,2025-02-22,102615.23,32102.62,11974.64,26859.39,2864.75,176416.63,248252.6,71835.97,0.2894,实际
313,313,2024-12-24,64798.13,37874.27,10429.35,18774.89,1880.69,133757.33,164436.61,30679.28,0.1866,实际
314,314,2025-02-24,121636.02,21837.7,30830.08,31304.96,3811.65,209420.42,263043.72,53623.3,0.2039,实际
315,315,2025-02-07,405710.1,107304.65,18001.35,64252.95,10592.8,605861.85,910465.86,304604.01,0.3346,实际
316,316,2025-01-10,83268.43,23848.93,6430.75,23742.91,2242.48,139533.5,201827.66,62294.16,0.3087,实际
317,317,2025-02-25,416195.7,89841.1,41537.85,89857.0,11443.35,648875.0,894831.6,245956.6,0.2749,实际
318,318,2025-02-18,240416.32,92507.44,29034.0,72681.12,6736.24,441375.12,609459.28,168084.16,0.2758,实际
319,319,2025-01-13,216614.73,112432.89,34344.33,70498.05,6273.99,440163.96,621875.49,181711.53,0.2922,实际
320,320,2025-02-17,284034.76,15072.48,56316.78,52638.3,8508.78,416571.12,525668.01,109096.89,0.2075,实际
321,321,2025-02-05,83268.43,23848.93,6430.75,23742.91,2242.48,139533.5,185823.39,46289.89,0.2491,实际
322,322,2025-02-06,166536.86,47697.86,12861.5,47485.82,4484.96,279067.0,395010.95,115943.95,0.2935,实际
323,323,2025-02-03,142681.28,72733.7,59557.28,50539.9,5055.96,330568.14,432103.09,101534.95,0.235,实际
324,324,2025-03-12,79853.22,12134.97,27781.49,20061.42,2690.87,142521.96,201868.1,59346.14,0.294,实际
325,325,2025-01-22,366899.84,64840.76,15466.6,80676.16,9559.16,537442.52,735505.08,198062.56,0.2693,实际
326,326,2025-01-14,608180.1,109188.5,154150.4,156524.8,19058.25,1047102.1,1279481.24,232379.14,0.1816,实际
327,327,2024-12-29,104222.15,19137.0,31016.87,28173.62,3380.98,185930.62,243160.62,57230.0,0.2354,实际
328,328,2025-02-10,91724.96,16210.19,3866.65,20169.04,2389.79,134360.63,164145.31,29784.68,0.1815,实际
329,329,2025-01-26,79853.22,12134.97,27781.49,20061.42,2690.87,142521.96,211164.19,68642.23,0.3251,实际
330,330,2025-02-03,121051.43,33999.86,7534.95,23883.92,3214.66,189684.82,242327.44,52642.62,0.2172,实际
331,331,2025-01-22,416195.7,89841.1,41537.85,89857.0,11443.35,648875.0,834596.31,185721.31,0.2225,实际
332,332,2025-02-13,94829.34,71977.6,20311.02,37199.04,2878.5,227195.52,279618.68,52423.16,0.1875,实际
333,333,2025-02-28,322467.36,101132.2,13071.84,53011.92,8388.48,498071.8,656516.97,158445.17,0.2413,实际
334,334,2025-01-06,232323.4,28698.1,38932.06,36564.34,6781.38,343299.28,429253.45,85954.17,0.2002,实际
335,335,2025-01-07,106429.66,75061.82,64799.4,48420.78,4280.72,298992.4,427700.04,128707.64,0.3009,实际
336,336,2025-01-24,445640.72,62625.44,85790.48,99088.64,13285.76,706431.04,935563.07,229132.03,0.2449,实际
337,337,2025-02-15,144409.82,74955.26,22896.22,46998.7,4182.66,293442.64,402881.56,109438.92,0.2716,实际
338,338,2025-01-23,221931.86,48597.04,35796.78,58048.72,6443.22,370817.62,511537.73,140720.11,0.2751,实际
339,339,2025-03-24,79789.0,32686.21,11430.09,18313.2,2280.48,144498.98,196623.5,52124.52,0.2651,实际
340,340,2025-02-23,479145.03,46882.92,52095.57,108802.83,13281.0,700207.35,1037826.69,337619.34,0.3253,实际
341,341,2025-02-03,645058.4,47995.65,93967.9,157797.9,18475.65,963295.5,1288257.36,324961.86,0.2522,实际
342,342,2025-03-28,83239.14,17968.22,8307.57,17971.4,2288.67,129775.0,195522.7,65747.7,0.3363,实际
343,343,2025-03-26,445640.72,62625.44,85790.48,99088.64,13285.76,706431.04,978257.91,271826.87,0.2779,实际
344,344,2025-03-26,797662.08,80139.64,113375.64,157795.44,22775.96,1171748.76,1446437.92,274689.16,0.1899,实际
345,345,2025-03-12,243272.04,43675.4,61660.16,62609.92,7623.3,418840.84,605931.84,187091.0,0.3088,实际
346,346,2025-03-27,142017.38,7536.24,28158.39,26319.15,4254.39,208285.56,263296.99,55011.43,0.2089,实际
347,347,2025-03-10,116161.7,14349.05,19466.03,18282.17,3390.69,171649.64,241810.03,70160.39,0.2901,实际
348,348,2025-03-19,229159.0,28351.34,31217.46,41923.28,6509.42,337160.5,483330.24,146169.74,0.3024,实际
349,349,2025-02-02,156213.96,26084.8,53388.72,45393.4,5240.06,286320.96,413324.43,127003.47,0.3073,实际
350,350,2025-02-15,270762.3,74525.02,47483.0,67477.94,7956.14,468204.4,584374.54,116170.14,0.1988,实际
351,351,2025-03-10,209308.54,23266.3,46887.42,51700.52,6404.9,337567.68,508262.38,170694.7,0.3358,实际
352,352,2025-02-12,765691.85,107445.85,42186.9,119907.5,20196.95,1055429.1,1432321.91,376892.81,0.2631,实际
353,353,2025-01-21,64798.13,37874.27,10429.35,18774.89,1880.69,133757.33,181368.63,47611.3,0.2625,实际
354,354,2025-03-03,79853.22,12134.97,27781.49,20061.42,2690.87,142521.96,187602.3,45080.34,0.2403,实际
355,355,2025-03-06,208444.3,38274.0,62033.74,56347.24,6761.96,371861.24,472461.17,100599.93,0.2129,实际
356,356,2025-03-12,523271.35,58165.75,117218.55,129251.3,16012.25,843919.2,1056211.31,212292.11,0.201,实际
357,357,2025-03-04,103494.89,29445.48,23216.03,30950.2,3167.77,190274.38,285345.1,95070.72,0.3332,实际
358,358,2025-04-01,71340.64,36366.85,29778.64,25269.95,2527.98,165284.07,215807.81,50523.74,0.2341,实际
359,359,2025-03-03,120208.16,46253.72,14517.0,36340.56,3368.12,220687.56,327456.49,106768.93,0.3261,实际
360,360,2025-01-28,239367.0,98058.63,34290.27,54939.6,6841.44,433496.94,601287.15,167790.21,0.2791,实际
361,361,2025-02-12,129011.68,9599.13,18793.58,31559.58,3695.13,192659.1,247107.83,54448.73,0.2203,实际
362,362,2025-04-01,96586.7,11647.99,26133.26,20114.88,3068.0,157550.83,212388.42,54837.59,0.2582,实际
363,363,2025-01-28,72204.91,37477.63,11448.11,23499.35,2091.33,146721.32,207351.12,60629.8,0.2924,实际
364,364,2025-02-27,64798.13,37874.27,10429.35,18774.89,1880.69,133757.33,176675.01,42917.68,0.2429,实际
365,365,2025-03-30,172965.67,36673.13,29436.78,32155.67,5060.06,276291.31,362045.44,85754.13,0.2369,实际
366,366,2025-03-14,81142.02,21460.93,3600.27,12850.59,2118.56,121172.37,162730.21,41557.84,0.2554,实际
367,367,2025-03-11,638860.04,62510.56,69460.76,145070.44,17708.0,933609.8,1210683.85,277074.05,0.2289,实际
368,368,2025-02-06,72454.19,23676.9,19716.24,15963.76,2304.26,134115.35,178265.05,44149.7,0.2477,实际
369,369,2025-03-13,80616.84,25283.05,3267.96,13252.98,2097.12,124517.95,187551.56,63033.61,0.3361,实际
370,370,2025-03-16,676905.75,186312.55,118707.5,168694.85,19890.35,1170511.0,1599118.19,428607.19,0.268,实际
371,371,2025-03-18,285362.56,145467.4,119114.56,101079.8,10111.92,661136.28,933177.63,272041.35,0.2915,实际
372,372,2025-02-17,79789.0,32686.21,11430.09,18313.2,2280.48,144498.98,184025.99,39527.01,0.2148,实际
373,373,2025-01-26,221931.86,48597.04,35796.78,58048.72,6443.22,370817.62,549994.74,179177.12,0.3258,实际
374,374,2025-03-05,129596.26,75748.54,20858.7,37549.78,3761.38,267514.66,360819.64,93304.98,0.2586,实际
375,375,2025-03-31,193173.4,23295.98,52266.52,40229.76,6136.0,315101.66,462097.56,146995.9,0.3181,实际
376,376,2025-01-29,518897.01,110019.39,88310.34,96467.01,15180.18,828873.93,1160343.59,331469.66,0.2857,实际
377,377,2025-03-09,215031.12,25970.54,37233.9,40316.34,6306.62,324858.5,440034.73,115176.23,0.2617,实际
378,378,2025-03-02,53214.83,37530.91,32399.7,24210.39,2140.36,149496.2,184152.96,34656.76,0.1882,实际
379,379,2025-03-12,239559.66,36404.91,83344.47,60184.26,8072.61,427565.88,553912.33,126346.45,0.2281,实际
380,380,2025-03-23,183449.92,32420.38,7733.3,40338.08,4779.58,268721.26,391252.74,122531.48,0.3132,实际
381,381,2025-03-29,110965.93,24298.52,17898.39,29024.36,3221.61,185408.81,248764.39,63355.58,0.2547,实际
382,382,2025-04-10,110965.93,24298.52,17898.39,29024.36,3221.61,185408.81,239643.1,54234.29,0.2263,实际
383,383,2025-02-06,209308.54,23266.3,46887.42,51700.52,6404.9,337567.68,494915.89,157348.21,0.3179,实际
384,384,2025-03-12,184936.12,134382.28,107606.28,74797.2,7313.56,509035.4,739432.53,230397.13,0.3116,实际
385,385,2025-02-18,401423.08,125767.88,125258.28,108110.84,13167.04,773727.12,1012874.73,239147.61,0.2361,实际
386,386,2025-03-07,100355.77,31441.97,31314.57,27027.71,3291.76,193431.78,291220.16,97788.38,0.3358,实际
387,387,2025-02-11,53214.83,37530.91,32399.7,24210.39,2140.36,149496.2,193227.22,43731.02,0.2263,实际
388,388,2025-03-26,232323.4,28698.1,38932.06,36564.34,6781.38,343299.28,440822.49,97523.21,0.2212,实际
389,389,2025-01-22,142244.01,107966.4,30466.53,55798.56,4317.75,340793.28,496259.9,155466.62,0.3133,实际
390,390,2025-02-21,121636.02,21837.7,30830.08,31304.96,3811.65,209420.42,291268.69,81848.27,0.281,实际
391,391,2025-03-19,208444.3,38274.0,62033.74,56347.24,6761.96,371861.24,454330.18,82468.94,0.1815,实际
392,392,2025-04-11,166478.28,35936.44,16615.14,35942.8,4577.34,259550.0,322802.96,63252.96,0.1959,实际
393,393,2025-01-26,121636.02,21837.7,30830.08,31304.96,3811.65,209420.42,300135.87,90715.45,0.3022,实际
394,394,2025-03-04,106429.66,75061.82,64799.4,48420.78,4280.72,298992.4,428822.41,129830.01,0.3028,实际
395,395,2025-03-24,103494.89,29445.48,23216.03,30950.2,3167.77,190274.38,267624.54,77350.16,0.289,实际
396,396,2025-02-27,180001.3,162321.05,28533.9,73466.6,5213.4,449536.25,591086.7,141550.45,0.2395,实际
397,397,2025-03-21,403084.2,126415.25,16339.8,66264.9,10485.6,622589.75,787124.59,164534.84,0.209,实际
398,398,2025-02-25,398945.0,163431.05,57150.45,91566.0,11402.4,722494.9,894107.71,171612.81,0.1919,实际
399,399,2025-03-23,209308.54,23266.3,46887.42,51700.52,6404.9,337567.68,430583.66,93015.98,0.216,实际
400,400,2025-03-24,183449.92,32420.38,7733.3,40338.08,4779.58,268721.26,363731.84,95010.58,0.2612,实际
401,401,2025-02-13,418617.08,46532.6,93774.84,103401.04,12809.8,675135.36,923343.09,248207.73,0.2688,实际
402,402,2025-02-01,259192.52,151497.08,41717.4,75099.56,7522.76,535029.32,719670.55,184641.23,0.2566,实际
403,403,2025-03-29,104654.27,11633.15,23443.71,25850.26,3202.45,168783.84,213426.21,44642.37,0.2092,实际
404,404,2025-03-07,243272.04,43675.4,61660.16,62609.92,7623.3,418840.84,551023.69,132182.85,0.2399,实际
405,405,2025-02-15,343738.5,42527.01,46826.19,62884.92,9764.13,505740.75,621152.14,115411.39,0.1858,实际
406,406,2025-03-24,338715.0,137042.12,139974.8,79675.72,11967.24,707374.88,941674.56,234299.68,0.2488,实际
407,407,2025-02-21,53214.83,37530.91,32399.7,24210.39,2140.36,149496.2,207699.75,58203.55,0.2802,实际
408,408,2025-03-21,426052.14,22608.72,84475.17,78957.45,12763.17,624856.68,905582.05,280725.37,0.31,实际
409,409,2025-02-13,47414.67,35988.8,10155.51,18599.52,1439.25,113597.76,168507.65,54909.89,0.3259,实际
410,410,2025-03-31,46234.03,33595.57,26901.57,18699.3,1828.39,127258.85,185263.73,58004.88,0.3131,实际
411,411,2025-03-20,36000.26,32464.21,5706.78,14693.32,1042.68,89907.25,133046.84,43139.59,0.3242,实际
412,412,2025-02-11,241850.52,75849.15,9803.88,39758.94,6291.36,373553.85,517509.75,143955.9,0.2782,实际
413,413,2025-01-30,144409.82,74955.26,22896.22,46998.7,4182.66,293442.64,379753.5,86310.86,0.2273,实际
414,414,2025-04-08,484205.72,135999.44,30139.8,95535.68,12858.64,758739.28,1126819.41,368080.13,0.3267,实际
415,415,2025-03-28,259192.52,151497.08,41717.4,75099.56,7522.76,535029.32,768836.17,233806.85,0.3041,实际
416,416,2025-04-07,366899.84,64840.76,15466.6,80676.16,9559.16,537442.52,673487.92,136045.4,0.202,实际
417,417,2025-03-25,64798.13,37874.27,10429.35,18774.89,1880.69,133757.33,183010.46,49253.13,0.2691,实际
418,418,2025-03-30,107515.56,12985.27,18616.95,20158.17,3153.31,162429.25,245234.5,82805.25,0.3377,实际
419,419,2025-02-03,212859.32,150123.64,129598.8,96841.56,8561.44,597984.8,795008.64,197023.84,0.2478,实际
420,420,2025-03-27,194394.39,113622.81,31288.05,56324.67,5642.07,401271.99,523397.66,122125.67,0.2333,实际
421,421,2025-02-22,416195.7,89841.1,41537.85,89857.0,11443.35,648875.0,917856.39,268981.39,0.2931,实际
422,422,2025-02-12,159715.01,15627.64,17365.19,36267.61,4427.0,233402.45,306470.42,73067.97,0.2384,实际
423,423,2025-03-09,53214.83,37530.91,32399.7,24210.39,2140.36,149496.2,202226.89,52730.69,0.2608,实际
424,424,2025-03-06,445640.72,62625.44,85790.48,99088.64,13285.76,706431.04,933434.32,227003.28,0.2432,实际
