production_operation_id,production_order_id,operation_no,operation_name,planned_hours,actual_hours,status
562,141,2,电气装配,59.3416,57.0695,已完成
563,141,3,整机装配,59.3416,61.4325,已完成
564,141,4,调试检验,59.3416,56.2021,已完成
565,142,1,机械加工,38.5209,38.4178,已完成
566,142,2,电气装配,38.5209,32.9268,已完成
567,142,3,整机装配,38.5209,44.0362,已完成
568,142,4,调试检验,38.5209,36.4642,已完成
569,143,1,机械加工,99.6553,115.9411,已完成
570,143,2,电气装配,99.6553,107.8707,已完成
571,143,3,整机装配,99.6553,93.9897,已完成
572,143,4,调试检验,99.6553,102.499,已完成
573,144,1,机械加工,35.4413,37.6958,已完成
574,144,2,电气装配,35.4413,31.7382,已完成
575,144,3,整机装配,35.4413,31.8607,已完成
576,144,4,调试检验,35.4413,38.6539,已完成
577,145,1,机械加工,58.3945,59.3625,已完成
578,145,2,电气装配,58.3945,66.4938,已完成
579,145,3,整机装配,58.3945,57.6495,已完成
580,145,4,调试检验,58.3945,57.991,已完成
581,146,1,机械加工,59.3416,63.6292,已完成
582,146,2,电气装配,59.3416,64.7719,已完成
583,146,3,整机装配,59.3416,64.604,已完成
584,146,4,调试检验,59.3416,56.223,已完成
585,147,1,机械加工,42.5445,48.8448,已完成
586,147,2,电气装配,42.5445,49.5661,已完成
587,147,3,整机装配,42.5445,40.2877,已完成
588,147,4,调试检验,42.5445,46.1407,已完成
589,148,1,机械加工,26.0846,25.9291,已完成
590,148,2,电气装配,26.0846,29.6299,已完成
591,148,3,整机装配,26.0846,27.3678,已完成
592,148,4,调试检验,26.0846,22.2155,已完成
593,149,1,机械加工,59.3416,52.009,已完成
594,149,2,电气装配,59.3416,53.5255,已完成
595,149,3,整机装配,59.3416,57.8125,已完成
596,149,4,调试检验,59.3416,63.7576,已完成
597,150,1,机械加工,99.6553,96.2613,已完成
598,150,2,电气装配,99.6553,88.3223,已完成
599,150,3,整机装配,99.6553,103.8346,已完成
600,150,4,调试检验,99.6553,101.154,已完成
601,151,1,机械加工,35.2861,31.6953,已完成
602,151,2,电气装配,35.2861,31.8779,已完成
603,151,3,整机装配,35.2861,30.9239,已完成
604,151,4,调试检验,35.2861,31.4088,已完成
605,152,1,机械加工,48.8267,50.4405,已完成
606,152,2,电气装配,48.8267,48.7693,已完成
607,152,3,整机装配,48.8267,49.998,已完成
608,152,4,调试检验,48.8267,46.13,已完成
609,153,1,机械加工,98.823,111.0892,已完成
610,153,2,电气装配,98.823,84.5953,已完成
611,153,3,整机装配,98.823,94.5975,已完成
612,153,4,调试检验,98.823,93.7649,已完成
613,154,1,机械加工,32.9755,33.6543,已完成
614,154,2,电气装配,32.9755,36.7568,已完成
615,154,3,整机装配,32.9755,38.2341,已完成
616,154,4,调试检验,32.9755,31.9866,已完成
617,155,1,机械加工,91.2923,107.3227,已完成
618,155,2,电气装配,91.2923,94.7731,已完成
619,155,3,整机装配,91.2923,96.2111,已完成
620,155,4,调试检验,91.2923,102.8349,已完成
621,156,1,机械加工,58.3178,57.6336,已完成
622,156,2,电气装配,58.3178,59.95,已完成
623,156,3,整机装配,58.3178,55.2327,已完成
624,156,4,调试检验,58.3178,56.0425,已完成
625,157,1,机械加工,64.3394,73.1562,已完成
626,157,2,电气装配,64.3394,60.2087,已完成
627,157,3,整机装配,64.3394,71.661,已完成
628,157,4,调试检验,64.3394,58.1233,已完成
629,158,1,机械加工,54.4427,47.5977,已完成
630,158,2,电气装配,54.4427,57.1204,已完成
631,158,3,整机装配,54.4427,60.2342,已完成
632,158,4,调试检验,54.4427,49.8221,已完成
633,159,1,机械加工,42.4664,39.5582,已完成
634,159,2,电气装配,42.4664,36.5389,已完成
635,159,3,整机装配,42.4664,45.005,已完成
636,159,4,调试检验,42.4664,43.7804,已完成
637,160,1,机械加工,64.3394,71.7347,已完成
638,160,2,电气装配,64.3394,63.5993,已完成
639,160,3,整机装配,64.3394,59.7327,已完成
640,160,4,调试检验,64.3394,60.2512,已完成
641,161,1,机械加工,52.0027,50.6202,已完成
642,161,2,电气装配,52.0027,49.4609,已完成
643,161,3,整机装配,52.0027,61.1696,已完成
644,161,4,调试检验,52.0027,61.2173,已完成
645,162,1,机械加工,48.8267,49.3421,已完成
646,162,2,电气装配,48.8267,50.9749,已完成
647,162,3,整机装配,48.8267,46.0353,已完成
648,162,4,调试检验,48.8267,54.485,已完成
649,163,1,机械加工,102.9192,112.4285,已完成
650,163,2,电气装配,102.9192,119.2138,已完成
651,163,3,整机装配,102.9192,119.2605,已完成
652,163,4,调试检验,102.9192,100.9216,已完成
653,164,1,机械加工,31.6522,28.7154,已完成
654,164,2,电气装配,31.6522,31.2923,已完成
655,164,3,整机装配,31.6522,29.003,已完成
656,164,4,调试检验,31.6522,37.0255,已完成
657,165,1,机械加工,93.0993,89.0844,已完成
658,165,2,电气装配,93.0993,100.6177,已完成
659,165,3,整机装配,93.0993,98.109,已完成
660,165,4,调试检验,93.0993,92.4314,已完成
661,166,1,机械加工,32.9755,34.4984,已完成
662,166,2,电气装配,32.9755,38.5623,已完成
663,166,3,整机装配,32.9755,36.9266,已完成
664,166,4,调试检验,32.9755,32.8884,已完成
665,167,1,机械加工,48.8267,56.0885,已完成
666,167,2,电气装配,48.8267,51.6194,已完成
667,167,3,整机装配,48.8267,50.979,已完成
668,167,4,调试检验,48.8267,46.8394,已完成
669,168,1,机械加工,85.4401,75.6863,已完成
670,168,2,电气装配,85.4401,78.3627,已完成
671,168,3,整机装配,85.4401,72.7586,已完成
672,168,4,调试检验,85.4401,97.5646,已完成
673,169,1,机械加工,98.823,87.704,已完成
674,169,2,电气装配,98.823,87.7585,已完成
675,169,3,整机装配,98.823,104.8993,已完成
676,169,4,调试检验,98.823,109.0972,已完成
677,170,1,机械加工,93.0993,108.6676,已完成
678,170,2,电气装配,93.0993,91.5903,已完成
679,170,3,整机装配,93.0993,92.0939,已完成
680,170,4,调试检验,93.0993,80.8364,已完成
681,171,1,机械加工,64.8069,57.0083,已完成
682,171,2,电气装配,64.8069,69.6982,已完成
683,171,3,整机装配,64.8069,58.1877,已完成
684,171,4,调试检验,64.8069,70.2575,已完成
685,172,1,机械加工,58.3178,66.4309,已完成
686,172,2,电气装配,58.3178,61.4984,已完成
687,172,3,整机装配,58.3178,53.9606,已完成
688,172,4,调试检验,58.3178,58.9369,已完成
689,173,1,机械加工,58.3945,66.3186,已完成
690,173,2,电气装配,58.3945,65.5997,已完成
691,173,3,整机装配,58.3945,51.2075,已完成
692,173,4,调试检验,58.3945,68.3005,已完成
693,174,1,机械加工,68.704,63.8268,已完成
694,174,2,电气装配,68.704,59.8058,已完成
695,174,3,整机装配,68.704,65.7381,已完成
696,174,4,调试检验,68.704,76.026,已完成
697,175,1,机械加工,97.7957,101.6092,已完成
698,175,2,电气装配,97.7957,113.3203,已完成
699,175,3,整机装配,97.7957,102.7232,已完成
700,175,4,调试检验,97.7957,101.304,已完成
701,176,1,机械加工,97.7957,91.1201,已完成
702,176,2,电气装配,97.7957,107.4376,已完成
703,176,3,整机装配,97.7957,101.2718,已完成
704,176,4,调试检验,97.7957,110.5321,已完成
705,177,1,机械加工,102.9192,118.9228,已完成
706,177,2,电气装配,102.9192,114.4429,已完成
707,177,3,整机装配,102.9192,118.3532,已完成
708,177,4,调试检验,102.9192,90.4072,已完成
709,178,1,机械加工,42.4664,44.2718,已完成
710,178,2,电气装配,42.4664,45.1489,已完成
711,178,3,整机装配,42.4664,40.5224,已完成
712,178,4,调试检验,42.4664,40.8968,已完成
713,179,1,机械加工,42.4664,45.1086,已完成
714,179,2,电气装配,42.4664,40.3937,已完成
715,179,3,整机装配,42.4664,49.7708,已完成
716,179,4,调试检验,42.4664,38.1395,已完成
717,180,1,机械加工,42.5445,44.464,已完成
718,180,2,电气装配,42.5445,38.1834,已完成
719,180,3,整机装配,42.5445,47.748,已完成
720,180,4,调试检验,42.5445,48.7363,已完成
721,181,1,机械加工,64.8069,69.5776,已完成
722,181,2,电气装配,64.8069,68.2261,已完成
723,181,3,整机装配,64.8069,70.159,已完成
724,181,4,调试检验,64.8069,59.2544,已完成
725,182,1,机械加工,44.0494,38.6844,已完成
726,182,2,电气装配,44.0494,40.8378,已完成
727,182,3,整机装配,44.0494,38.7136,已完成
728,182,4,调试检验,44.0494,47.7031,已完成
729,183,1,机械加工,32.9755,37.0141,已完成
730,183,2,电气装配,32.9755,29.8014,已完成
731,183,3,整机装配,32.9755,29.1453,已完成
732,183,4,调试检验,32.9755,36.0285,已完成
733,184,1,机械加工,42.4664,42.629,已完成
734,184,2,电气装配,42.4664,44.772,已完成
735,184,3,整机装配,42.4664,47.0854,已完成
736,184,4,调试检验,42.4664,46.8595,已完成
737,185,1,机械加工,58.3945,51.6782,已完成
738,185,2,电气装配,58.3945,68.8118,已完成
739,185,3,整机装配,58.3945,55.4015,已完成
740,185,4,调试检验,58.3945,49.9976,已完成
741,186,1,机械加工,101.2568,109.2478,已完成
742,186,2,电气装配,101.2568,106.2298,已完成
743,186,3,整机装配,101.2568,112.1511,已完成
744,186,4,调试检验,101.2568,111.6422,已完成
745,187,1,机械加工,26.0846,27.0591,已完成
746,187,2,电气装配,26.0846,22.9271,已完成
747,187,3,整机装配,26.0846,24.1275,已完成
748,187,4,调试检验,26.0846,28.022,已完成
749,188,1,机械加工,98.823,104.4074,已完成
750,188,2,电气装配,98.823,84.7799,已完成
751,188,3,整机装配,98.823,106.4391,已完成
752,188,4,调试检验,98.823,104.2928,已完成
753,189,1,机械加工,88.8212,91.0816,已完成
754,189,2,电气装配,88.8212,102.4816,已完成
755,189,3,整机装配,88.8212,85.711,已完成
756,189,4,调试检验,88.8212,82.9539,已完成
757,190,1,机械加工,35.4413,32.187,已完成
758,190,2,电气装配,35.4413,36.2968,已完成
759,190,3,整机装配,35.4413,37.2877,已完成
760,190,4,调试检验,35.4413,36.8971,已完成
761,191,1,机械加工,101.8414,90.6238,已完成
762,191,2,电气装配,101.8414,96.8463,已完成
763,191,3,整机装配,101.8414,115.9341,已完成
764,191,4,调试检验,101.8414,106.1135,已完成
765,192,1,机械加工,48.8267,48.3737,已完成
766,192,2,电气装配,48.8267,47.6744,已完成
767,192,3,整机装配,48.8267,41.9669,已完成
768,192,4,调试检验,48.8267,50.6631,已完成
769,193,1,机械加工,97.7957,97.6231,已完成
770,193,2,电气装配,97.7957,95.6755,已完成
771,193,3,整机装配,97.7957,108.0264,已完成
772,193,4,调试检验,97.7957,113.0867,已完成
773,194,1,机械加工,31.6522,31.2847,已完成
774,194,2,电气装配,31.6522,33.7509,已完成
775,194,3,整机装配,31.6522,36.9085,已完成
776,194,4,调试检验,31.6522,27.517,已完成
777,195,1,机械加工,42.5445,43.4133,已完成
778,195,2,电气装配,42.5445,48.2555,已完成
779,195,3,整机装配,42.5445,43.2876,已完成
780,195,4,调试检验,42.5445,45.8336,已完成
781,196,1,机械加工,42.5445,44.9324,已完成
782,196,2,电气装配,42.5445,47.6023,已完成
783,196,3,整机装配,42.5445,39.4383,已完成
784,196,4,调试检验,42.5445,45.9734,已完成
785,197,1,机械加工,26.0846,26.0939,已完成
786,197,2,电气装配,26.0846,25.6419,已完成
787,197,3,整机装配,26.0846,30.5757,已完成
788,197,4,调试检验,26.0846,24.213,已完成
789,198,1,机械加工,91.2923,79.3798,已完成
790,198,2,电气装配,91.2923,101.113,已完成
791,198,3,整机装配,91.2923,83.7612,已完成
792,198,4,调试检验,91.2923,92.9688,已完成
793,199,1,机械加工,35.2861,34.6755,已完成
794,199,2,电气装配,35.2861,41.1969,已完成
795,199,3,整机装配,35.2861,36.7654,已完成
796,199,4,调试检验,35.2861,35.0785,已完成
797,200,1,机械加工,88.8212,98.5438,已完成
798,200,2,电气装配,88.8212,94.8307,已完成
799,200,3,整机装配,88.8212,80.3549,已完成
800,200,4,调试检验,88.8212,91.341,已完成
801,201,1,机械加工,54.4427,55.5893,已完成
802,201,2,电气装配,54.4427,46.3074,已完成
803,201,3,整机装配,54.4427,48.171,已完成
804,201,4,调试检验,54.4427,47.0406,已完成
805,202,1,机械加工,97.7957,98.9808,已完成
806,202,2,电气装配,97.7957,83.1756,已完成
807,202,3,整机装配,97.7957,91.7146,已完成
808,202,4,调试检验,97.7957,88.0995,已完成
809,203,1,机械加工,58.3178,67.2756,已完成
810,203,2,电气装配,58.3178,68.0164,已完成
811,203,3,整机装配,58.3178,53.9059,已完成
812,203,4,调试检验,58.3178,60.7568,已完成
813,204,1,机械加工,92.3909,80.3316,已完成
814,204,2,电气装配,92.3909,81.9053,已完成
815,204,3,整机装配,92.3909,84.3643,已完成
816,204,4,调试检验,92.3909,99.9681,已完成
817,205,1,机械加工,32.9755,38.8847,已完成
818,205,2,电气装配,32.9755,38.2548,已完成
819,205,3,整机装配,32.9755,31.5119,已完成
820,205,4,调试检验,32.9755,37.042,已完成
821,206,1,机械加工,101.8414,111.1218,已完成
822,206,2,电气装配,101.8414,94.9889,已完成
823,206,3,整机装配,101.8414,89.7738,已完成
824,206,4,调试检验,101.8414,95.8994,已完成
825,207,1,机械加工,97.7957,98.7408,已完成
826,207,2,电气装配,97.7957,107.7427,已完成
827,207,3,整机装配,97.7957,93.3155,已完成
828,207,4,调试检验,97.7957,89.9264,已完成
829,208,1,机械加工,62.8447,62.3031,已完成
830,208,2,电气装配,62.8447,54.3645,已完成
831,208,3,整机装配,62.8447,70.0216,已完成
832,208,4,调试检验,62.8447,56.5165,已完成
833,209,1,机械加工,62.8447,67.0829,已完成
834,209,2,电气装配,62.8447,56.4903,已完成
835,209,3,整机装配,62.8447,65.2197,已完成
836,209,4,调试检验,62.8447,54.3998,已完成
837,210,1,机械加工,97.7957,85.9168,已完成
838,210,2,电气装配,97.7957,85.7577,已完成
839,210,3,整机装配,97.7957,98.9865,已完成
840,210,4,调试检验,97.7957,114.143,已完成
841,211,1,机械加工,88.8212,95.3859,已完成
842,211,2,电气装配,88.8212,92.156,已完成
843,211,3,整机装配,88.8212,103.6844,已完成
844,211,4,调试检验,88.8212,98.8647,已完成
845,212,1,机械加工,93.0993,83.0143,已完成
846,212,2,电气装配,93.0993,90.2683,已完成
847,212,3,整机装配,93.0993,104.3032,已完成
848,212,4,调试检验,93.0993,90.2083,已完成
849,213,1,机械加工,31.6522,27.9225,已完成
850,213,2,电气装配,31.6522,29.325,已完成
851,213,3,整机装配,31.6522,32.0427,已完成
852,213,4,调试检验,31.6522,34.1994,已完成
853,214,1,机械加工,32.9755,28.1166,已完成
854,214,2,电气装配,32.9755,30.0369,已完成
855,214,3,整机装配,32.9755,38.1484,已完成
856,214,4,调试检验,32.9755,30.5455,已完成
857,215,1,机械加工,42.4664,50.0925,已完成
858,215,2,电气装配,42.4664,39.3314,已完成
859,215,3,整机装配,42.4664,48.4443,已完成
860,215,4,调试检验,42.4664,48.0053,已完成
861,216,1,机械加工,42.4664,49.5484,已完成
862,216,2,电气装配,42.4664,38.447,已完成
863,216,3,整机装配,42.4664,40.8771,已完成
864,216,4,调试检验,42.4664,47.9846,已完成
865,217,1,机械加工,93.0993,98.3509,已完成
866,217,2,电气装配,93.0993,96.54,已完成
867,217,3,整机装配,93.0993,95.9213,已完成
868,217,4,调试检验,93.0993,100.9378,已完成
869,218,1,机械加工,101.2568,101.2732,已完成
870,218,2,电气装配,101.2568,111.93,已完成
871,218,3,整机装配,101.2568,93.4433,已完成
872,218,4,调试检验,101.2568,106.2613,已完成
873,219,1,机械加工,98.823,108.534,已完成
874,219,2,电气装配,98.823,106.6545,已完成
875,219,3,整机装配,98.823,105.2766,已完成
876,219,4,调试检验,98.823,106.9679,已完成
877,220,1,机械加工,88.218,80.4528,已完成
878,220,2,电气装配,88.218,93.2083,已完成
879,220,3,整机装配,88.218,76.1536,已完成
880,220,4,调试检验,88.218,78.8876,已完成
881,221,1,机械加工,48.8267,48.1849,已完成
882,221,2,电气装配,48.8267,55.1865,已完成
883,221,3,整机装配,48.8267,44.6384,已完成
884,221,4,调试检验,48.8267,43.431,已完成
885,222,1,机械加工,92.3909,96.8237,已完成
886,222,2,电气装配,92.3909,104.153,已完成
887,222,3,整机装配,92.3909,82.6005,已完成
888,222,4,调试检验,92.3909,91.0158,已完成
889,223,1,机械加工,42.5445,45.9492,已完成
890,223,2,电气装配,42.5445,48.103,已完成
891,223,3,整机装配,42.5445,45.7254,已完成
892,223,4,调试检验,42.5445,40.4088,已完成
893,224,1,机械加工,66.0286,67.4672,已完成
894,224,2,电气装配,66.0286,74.1213,已完成
895,224,3,整机装配,66.0286,68.6412,已完成
896,224,4,调试检验,66.0286,77.4467,已完成
897,225,1,机械加工,20.4789,17.4573,已完成
898,225,2,电气装配,20.4789,22.6369,已完成
899,225,3,整机装配,20.4789,19.2057,已完成
900,225,4,调试检验,20.4789,22.4126,已完成
901,226,1,机械加工,85.4401,76.5406,已完成
902,226,2,电气装配,85.4401,85.9466,已完成
903,226,3,整机装配,85.4401,80.6638,已完成
904,226,4,调试检验,85.4401,81.7637,已完成
905,227,1,机械加工,71.8473,71.2117,已完成
906,227,2,电气装配,71.8473,72.1743,已完成
907,227,3,整机装配,71.8473,80.7198,已完成
908,227,4,调试检验,71.8473,64.1036,已完成
909,228,1,机械加工,85.4401,88.2582,已完成
910,228,2,电气装配,85.4401,78.4717,已完成
911,228,3,整机装配,85.4401,86.8699,已完成
912,228,4,调试检验,85.4401,100.6057,已完成
913,229,1,机械加工,64.8069,67.3427,已完成
914,229,2,电气装配,64.8069,59.1954,已完成
915,229,3,整机装配,64.8069,59.5468,已完成
916,229,4,调试检验,64.8069,72.7138,已完成
917,230,1,机械加工,71.8473,81.0293,已完成
918,230,2,电气装配,71.8473,84.1821,已完成
919,230,3,整机装配,71.8473,84.2156,已完成
920,230,4,调试检验,71.8473,68.1614,已完成
921,231,1,机械加工,59.3416,57.8807,已完成
922,231,2,电气装配,59.3416,68.6708,已完成
923,231,3,整机装配,59.3416,50.5872,已完成
924,231,4,调试检验,59.3416,59.5133,已完成
925,232,1,机械加工,38.5209,38.5951,已完成
926,232,2,电气装配,38.5209,42.9714,已完成
927,232,3,整机装配,38.5209,43.895,已完成
928,232,4,调试检验,38.5209,38.3602,已完成
