purchase_order_id,company_id,purchase_order_code,supplier_id,plant_id,order_date,promised_delivery_date,expected_delivery_date,status,buyer_id,currency,order_amount,source_system
257,1,采购-000257,15,1,2026-07-22,2026-08-03,2026-08-03,已完成,26,CNY,63145.52,ERP
258,1,采购-000258,19,1,2025-09-27,2025-10-26,2025-10-26,已完成,21,CNY,1573.35,ERP
259,1,采购-000259,37,1,2025-12-13,2025-12-24,2025-12-24,已完成,22,CNY,4259.5,ERP
260,1,采购-000260,25,1,2025-03-12,2025-04-03,2025-04-13,已完成,23,CNY,23170.39,ERP
261,1,采购-000261,13,1,2024-12-15,2025-01-14,2025-01-14,已完成,24,CNY,158770.12,ERP
262,1,采购-000262,21,2,2025-07-11,2025-07-17,2025-07-17,已完成,25,CNY,54273.07,ERP
263,1,采购-000263,1,2,2024-09-29,2024-10-13,2024-10-13,已完成,26,CNY,18740.31,ERP
264,1,采购-000264,31,1,2026-05-09,2026-06-07,2026-06-17,已完成,21,CNY,99235.28,ERP
265,1,采购-000265,43,2,2024-11-27,2024-12-10,2024-12-10,已完成,22,CNY,178670.89,ERP
266,1,采购-000266,26,1,2026-05-07,2026-06-02,2026-06-02,已完成,23,CNY,43808.26,ERP
267,1,采购-000267,11,1,2025-10-22,2025-11-21,2025-11-21,已完成,24,CNY,49901.78,ERP
268,1,采购-000268,12,2,2025-08-19,2025-09-11,2025-09-11,已完成,25,CNY,33447.32,ERP
269,1,采购-000269,34,1,2026-03-27,2026-04-23,2026-04-23,已完成,26,CNY,4503.88,ERP
270,1,采购-000270,42,1,2026-01-01,2026-01-23,2026-01-23,已完成,21,CNY,5983.65,ERP
271,1,采购-000271,39,2,2026-04-26,2026-05-18,2026-05-18,已完成,22,CNY,2054.29,ERP
272,1,采购-000272,40,1,2025-12-13,2026-01-20,2026-01-20,已完成,23,CNY,13215.81,ERP
273,1,采购-000273,16,1,2024-08-02,2024-08-17,2024-08-17,已完成,24,CNY,27310.67,ERP
274,1,采购-000274,43,1,2025-07-28,2025-08-21,2025-08-21,已完成,25,CNY,8695.72,ERP
275,1,采购-000275,18,2,2026-03-21,2026-04-18,2026-04-18,已完成,26,CNY,26239.55,ERP
276,1,采购-000276,47,1,2025-08-12,2025-09-17,2025-09-17,已完成,21,CNY,37673.25,ERP
277,1,采购-000277,49,1,2025-10-29,2025-11-10,2025-11-10,已完成,22,CNY,4667.11,ERP
278,1,采购-000278,30,2,2024-08-30,2024-09-29,2024-09-29,已完成,23,CNY,3474.54,ERP
279,1,采购-000279,10,1,2024-09-19,2024-09-27,2024-09-29,已完成,24,CNY,33838.04,ERP
280,1,采购-000280,34,1,2025-06-19,2025-07-07,2025-07-07,已完成,25,CNY,9293.54,ERP
281,1,采购-000281,47,1,2026-07-23,2026-08-03,2026-08-03,已完成,26,CNY,939.65,ERP
282,1,采购-000282,27,1,2026-03-28,2026-04-11,2026-04-11,已完成,21,CNY,1965.64,ERP
283,1,采购-000283,18,2,2026-05-17,2026-06-18,2026-06-18,已完成,22,CNY,43892.6,ERP
284,1,采购-000284,3,2,2025-09-17,2025-10-11,2025-10-11,已完成,23,CNY,539.1,ERP
285,1,采购-000285,49,1,2025-09-20,2025-10-18,2025-10-21,已完成,24,CNY,2259.5,ERP
286,1,采购-000286,9,1,2024-12-18,2025-01-08,2025-01-08,已完成,25,CNY,3076.57,ERP
287,1,采购-000287,49,1,2025-05-28,2025-06-09,2025-06-09,已完成,26,CNY,41417.93,ERP
288,1,采购-000288,46,1,2025-11-26,2025-12-07,2025-12-09,已完成,21,CNY,247571.87,ERP
289,1,采购-000289,13,1,2026-05-24,2026-06-05,2026-06-05,已完成,22,CNY,139802.47,ERP
290,1,采购-000290,35,2,2024-11-04,2024-11-21,2024-11-21,已完成,23,CNY,4429.25,ERP
291,1,采购-000291,50,1,2025-06-28,2025-07-14,2025-07-27,已完成,24,CNY,3953.32,ERP
292,1,采购-000292,36,2,2025-03-05,2025-04-03,2025-04-03,已完成,25,CNY,183509.23,ERP
293,1,采购-000293,48,1,2026-03-04,2026-03-22,2026-03-22,已完成,26,CNY,111318.63,ERP
294,1,采购-000294,14,1,2025-12-19,2026-01-26,2026-01-26,已完成,21,CNY,243985.53,ERP
295,1,采购-000295,1,1,2026-06-20,2026-07-17,2026-07-17,已完成,22,CNY,28296.21,ERP
296,1,采购-000296,13,2,2025-06-25,2025-07-23,2025-07-29,已完成,23,CNY,1212.97,ERP
297,1,采购-000297,9,2,2025-07-17,2025-08-09,2025-08-09,已完成,24,CNY,96158.65,ERP
298,1,采购-000298,34,1,2025-08-19,2025-09-13,2025-09-13,已完成,25,CNY,79753.27,ERP
299,1,采购-000299,16,2,2024-12-18,2024-12-26,2024-12-26,已完成,26,CNY,114101.31,ERP
300,1,采购-000300,17,1,2024-09-01,2024-10-06,2024-10-06,已完成,21,CNY,1552.32,ERP
301,1,采购-000301,11,2,2024-10-28,2024-11-27,2024-11-27,已完成,22,CNY,91521.33,ERP
302,1,采购-000302,47,1,2026-04-30,2026-05-15,2026-05-15,已完成,23,CNY,2682.02,ERP
303,1,采购-000303,34,1,2025-04-03,2025-04-26,2025-04-26,已完成,24,CNY,22460.58,ERP
304,1,采购-000304,44,2,2025-08-18,2025-09-22,2025-09-22,已完成,25,CNY,3437.65,ERP
305,1,采购-000305,7,1,2024-10-26,2024-11-14,2024-11-14,已完成,26,CNY,11200.01,ERP
306,1,采购-000306,44,1,2026-03-12,2026-04-06,2026-04-06,已完成,21,CNY,430.66,ERP
307,1,采购-000307,40,2,2025-04-17,2025-05-25,2025-06-02,已完成,22,CNY,2672.44,ERP
308,1,采购-000308,48,1,2025-01-11,2025-01-29,2025-01-29,已完成,23,CNY,3453.23,ERP
309,1,采购-000309,30,1,2025-09-04,2025-09-12,2025-09-12,已完成,24,CNY,34330.77,ERP
310,1,采购-000310,5,1,2024-08-19,2024-09-11,2024-09-11,已完成,25,CNY,36144.31,ERP
311,1,采购-000311,47,1,2026-04-19,2026-05-25,2026-05-25,已完成,26,CNY,4551.26,ERP
312,1,采购-000312,35,1,2025-02-13,2025-03-17,2025-03-17,已完成,21,CNY,5151.42,ERP
313,1,采购-000313,14,1,2025-09-14,2025-10-10,2025-10-10,已完成,22,CNY,3369.45,ERP
314,1,采购-000314,41,1,2025-07-28,2025-08-28,2025-08-28,已完成,23,CNY,125693.54,ERP
315,1,采购-000315,4,1,2026-02-07,2026-03-16,2026-03-16,已完成,24,CNY,49628.31,ERP
316,1,采购-000316,48,2,2024-12-25,2025-01-12,2025-01-12,已完成,25,CNY,111313.11,ERP
317,1,采购-000317,46,1,2025-03-29,2025-04-07,2025-04-07,已完成,26,CNY,29692.39,ERP
318,1,采购-000318,3,2,2025-11-26,2025-12-20,2025-12-20,已完成,21,CNY,1370.47,ERP
319,1,采购-000319,19,1,2025-11-02,2025-11-30,2025-11-30,已完成,22,CNY,13318.14,ERP
320,1,采购-000320,15,2,2024-10-25,2024-11-03,2024-11-03,已完成,23,CNY,1789.84,ERP
321,1,采购-000321,47,1,2025-12-21,2026-01-01,2026-01-01,已完成,24,CNY,506.45,ERP
322,1,采购-000322,39,1,2025-10-03,2025-11-13,2025-11-13,已完成,25,CNY,1371.57,ERP
323,1,采购-000323,39,1,2026-05-01,2026-05-23,2026-05-23,已完成,26,CNY,36845.29,ERP
324,1,采购-000324,24,1,2025-03-15,2025-04-12,2025-04-12,已完成,21,CNY,24891.95,ERP
325,1,采购-000325,15,1,2025-02-26,2025-03-14,2025-03-14,已完成,22,CNY,156778.51,ERP
326,1,采购-000326,39,1,2025-11-14,2025-11-29,2025-11-29,已完成,23,CNY,231829.94,ERP
327,1,采购-000327,50,1,2025-07-30,2025-08-30,2025-09-01,已完成,24,CNY,56810.83,ERP
328,1,采购-000328,22,1,2025-11-28,2025-12-11,2025-12-11,已完成,25,CNY,960.4,ERP
329,1,采购-000329,44,1,2026-05-29,2026-06-04,2026-06-04,已完成,26,CNY,2563.83,ERP
330,1,采购-000330,44,1,2024-08-30,2024-09-24,2024-09-24,已完成,21,CNY,243.25,ERP
331,1,采购-000331,47,1,2025-09-24,2025-10-25,2025-10-25,已完成,22,CNY,50083.81,ERP
332,1,采购-000332,11,1,2026-03-24,2026-04-10,2026-04-10,已完成,23,CNY,35929.7,ERP
333,1,采购-000333,48,2,2026-05-20,2026-06-17,2026-06-17,已完成,24,CNY,5211.59,ERP
334,1,采购-000334,45,1,2025-07-07,2025-07-24,2025-07-24,已完成,25,CNY,2791.4,ERP
335,1,采购-000335,25,1,2026-03-14,2026-04-18,2026-04-18,已完成,26,CNY,32754.31,ERP
336,1,采购-000336,4,1,2025-01-19,2025-01-30,2025-01-30,已完成,21,CNY,234205.3,ERP
337,1,采购-000337,33,1,2026-02-12,2026-02-24,2026-02-24,已完成,22,CNY,12418.83,ERP
338,1,采购-000338,30,2,2024-11-11,2024-12-21,2024-12-21,已完成,23,CNY,60133.16,ERP
339,1,采购-000339,21,1,2026-04-23,2026-05-08,2026-05-17,已完成,24,CNY,135394.57,ERP
340,1,采购-000340,23,1,2026-03-16,2026-04-01,2026-04-01,已完成,25,CNY,251866.73,ERP
341,1,采购-000341,9,2,2026-04-09,2026-05-13,2026-05-13,已完成,26,CNY,4132.81,ERP
342,1,采购-000342,13,1,2025-07-17,2025-08-14,2025-08-14,已完成,21,CNY,168.61,ERP
343,1,采购-000343,43,2,2025-02-23,2025-03-28,2025-03-28,已完成,22,CNY,102317.93,ERP
344,1,采购-000344,29,2,2024-12-29,2025-01-24,2025-01-24,已完成,23,CNY,51014.56,ERP
345,1,采购-000345,26,1,2025-11-11,2025-12-09,2025-12-09,已完成,24,CNY,85594.59,ERP
346,1,采购-000346,26,2,2025-11-20,2025-12-16,2025-12-16,已完成,25,CNY,104825.32,ERP
347,1,采购-000347,3,2,2025-08-01,2025-08-10,2025-08-10,已完成,26,CNY,16358.89,ERP
348,1,采购-000348,3,1,2025-10-05,2025-11-09,2025-11-09,已完成,21,CNY,69269.58,ERP
349,1,采购-000349,31,1,2025-01-18,2025-01-22,2025-01-22,已完成,22,CNY,26569.58,ERP
350,1,采购-000350,40,1,2026-02-09,2026-03-16,2026-03-16,已完成,23,CNY,109022.43,ERP
351,1,采购-000351,13,1,2025-08-22,2025-09-06,2025-09-08,已完成,24,CNY,10308.74,ERP
352,1,采购-000352,44,2,2025-12-02,2025-12-27,2025-12-27,已完成,25,CNY,334.42,ERP
353,1,采购-000353,39,1,2026-08-04,2026-09-10,2026-09-10,在途,26,CNY,1973.49,ERP
354,1,采购-000354,32,2,2025-05-11,2025-05-23,2025-05-26,已完成,21,CNY,68876.38,ERP
355,1,采购-000355,18,2,2025-02-28,2025-03-28,2025-03-28,已完成,22,CNY,69282.57,ERP
356,1,采购-000356,18,1,2025-06-06,2025-07-04,2025-07-04,已完成,23,CNY,49072.94,ERP
357,1,采购-000357,5,1,2025-11-25,2025-12-16,2025-12-16,已完成,24,CNY,1308.41,ERP
358,1,采购-000358,12,2,2025-07-13,2025-08-02,2025-08-02,已完成,25,CNY,12368.21,ERP
359,1,采购-000359,2,2,2025-03-09,2025-03-23,2025-03-23,已完成,26,CNY,25963.64,ERP
360,1,采购-000360,4,1,2025-03-21,2025-04-27,2025-04-27,已完成,21,CNY,13250.84,ERP
361,1,采购-000361,6,2,2026-02-01,2026-02-20,2026-02-20,已完成,22,CNY,8291.32,ERP
362,1,采购-000362,15,1,2024-09-10,2024-09-22,2024-09-22,已完成,23,CNY,43208.64,ERP
363,1,采购-000363,11,2,2024-10-21,2024-11-03,2024-11-03,已完成,24,CNY,416333.88,ERP
364,1,采购-000364,50,1,2025-01-13,2025-01-20,2025-01-20,已完成,25,CNY,37725.48,ERP
365,1,采购-000365,35,2,2024-08-14,2024-08-26,2024-08-26,已完成,26,CNY,79289.31,ERP
366,1,采购-000366,47,2,2025-04-14,2025-04-25,2025-04-25,已完成,21,CNY,239187.39,ERP
367,1,采购-000367,38,2,2025-01-24,2025-02-14,2025-02-14,已完成,22,CNY,11644.52,ERP
368,1,采购-000368,49,2,2025-10-07,2025-10-19,2025-10-19,已完成,23,CNY,11237.32,ERP
369,1,采购-000369,40,2,2025-08-01,2025-09-05,2025-09-05,已完成,24,CNY,13284.9,ERP
370,1,采购-000370,4,2,2025-05-03,2025-05-14,2025-05-14,已完成,25,CNY,256532.63,ERP
371,1,采购-000371,33,2,2024-11-25,2025-01-02,2025-01-02,已完成,26,CNY,56990.4,ERP
372,1,采购-000372,34,1,2026-04-16,2026-05-02,2026-05-02,已完成,21,CNY,50165.77,ERP
373,1,采购-000373,8,2,2024-08-31,2024-09-17,2024-09-17,已完成,22,CNY,23869.37,ERP
374,1,采购-000374,26,1,2025-08-21,2025-08-29,2025-08-29,已完成,23,CNY,110789.21,ERP
375,1,采购-000375,36,1,2024-12-05,2024-12-17,2024-12-17,已完成,24,CNY,38223.47,ERP
376,1,采购-000376,36,1,2026-01-14,2026-02-07,2026-02-07,已完成,25,CNY,35811.18,ERP
377,1,采购-000377,21,2,2026-03-16,2026-03-22,2026-03-22,已完成,26,CNY,67792.65,ERP
378,1,采购-000378,50,1,2025-07-25,2025-08-07,2025-08-09,已完成,21,CNY,507353.56,ERP
379,1,采购-000379,26,1,2026-01-08,2026-01-18,2026-01-18,已完成,22,CNY,5548.09,ERP
380,1,采购-000380,43,1,2025-07-02,2025-08-04,2025-08-04,已完成,23,CNY,40859.61,ERP
381,1,采购-000381,21,2,2024-10-13,2024-11-15,2024-11-15,已完成,24,CNY,68850.54,ERP
382,1,采购-000382,34,2,2026-01-14,2026-02-01,2026-02-01,已完成,25,CNY,7753.08,ERP
383,1,采购-000383,47,1,2025-02-27,2025-03-05,2025-03-05,已完成,26,CNY,83645.97,ERP
384,1,采购-000384,41,1,2025-02-05,2025-02-24,2025-02-24,已完成,21,CNY,126773.53,ERP
385,1,采购-000385,20,2,2025-01-14,2025-02-06,2025-02-06,已完成,22,CNY,3522.9,ERP
386,1,采购-000386,16,1,2025-12-09,2025-12-17,2025-12-17,已完成,23,CNY,52573.96,ERP
387,1,采购-000387,6,1,2026-01-15,2026-02-11,2026-02-11,已完成,24,CNY,53281.86,ERP
388,1,采购-000388,3,1,2024-12-22,2025-01-26,2025-01-26,已完成,25,CNY,76297.95,ERP
389,1,采购-000389,12,1,2025-03-31,2025-04-24,2025-04-24,已完成,26,CNY,416.57,ERP
390,1,采购-000390,36,1,2025-06-20,2025-07-14,2025-07-14,已完成,21,CNY,13120.12,ERP
391,1,采购-000391,15,1,2025-08-20,2025-08-29,2025-09-10,已完成,22,CNY,12029.39,ERP
392,1,采购-000392,5,2,2026-05-11,2026-05-26,2026-06-06,已完成,23,CNY,68456.39,ERP
393,1,采购-000393,9,2,2026-01-24,2026-02-02,2026-02-02,已完成,24,CNY,17987.79,ERP
394,1,采购-000394,8,2,2025-02-06,2025-02-26,2025-02-26,已完成,25,CNY,36259.01,ERP
395,1,采购-000395,43,1,2025-05-25,2025-06-27,2025-06-27,已完成,26,CNY,88874.04,ERP
396,1,采购-000396,13,2,2026-03-28,2026-04-25,2026-05-06,已完成,21,CNY,326.89,ERP
397,1,采购-000397,13,1,2026-01-13,2026-02-16,2026-02-16,已完成,22,CNY,6633.82,ERP
398,1,采购-000398,32,1,2026-01-26,2026-02-03,2026-02-03,已完成,23,CNY,175435.02,ERP
399,1,采购-000399,34,1,2026-03-03,2026-04-04,2026-04-04,已完成,24,CNY,14968.84,ERP
400,1,采购-000400,20,2,2025-12-17,2026-01-07,2026-01-07,已完成,25,CNY,11874.75,ERP
401,1,采购-000401,18,2,2025-03-19,2025-04-13,2025-04-19,已完成,26,CNY,1959.16,ERP
402,1,采购-000402,50,1,2026-05-07,2026-06-07,2026-06-07,已完成,21,CNY,84046.21,ERP
403,1,采购-000403,30,1,2025-04-29,2025-05-24,2025-05-24,已完成,22,CNY,94950.85,ERP
404,1,采购-000404,24,2,2025-03-05,2025-04-04,2025-04-04,已完成,23,CNY,1634.6,ERP
405,1,采购-000405,46,2,2025-03-25,2025-04-09,2025-04-09,已完成,24,CNY,16218.69,ERP
406,1,采购-000406,19,1,2024-10-08,2024-10-25,2024-10-25,已完成,25,CNY,153062.33,ERP
407,1,采购-000407,40,1,2025-10-26,2025-11-18,2025-11-18,已完成,26,CNY,34054.91,ERP
408,1,采购-000408,23,2,2026-05-29,2026-06-12,2026-06-12,已完成,21,CNY,57394.3,ERP
409,1,采购-000409,20,2,2026-07-13,2026-08-03,2026-08-03,已完成,22,CNY,7140.1,ERP
410,1,采购-000410,23,1,2025-01-28,2025-03-10,2025-03-10,已完成,23,CNY,3676.51,ERP
411,1,采购-000411,9,2,2025-11-10,2025-12-11,2025-12-11,已完成,24,CNY,8595.19,ERP
412,1,采购-000412,28,2,2025-04-15,2025-05-10,2025-05-10,已完成,25,CNY,385.52,ERP
413,1,采购-000413,1,2,2024-08-31,2024-10-04,2024-10-04,已完成,26,CNY,23932.42,ERP
414,1,采购-000414,21,1,2026-05-03,2026-05-28,2026-06-10,已完成,21,CNY,161587.43,ERP
415,1,采购-000415,46,2,2024-12-05,2024-12-14,2024-12-14,已完成,22,CNY,5262.8,ERP
416,1,采购-000416,26,1,2025-07-16,2025-07-25,2025-08-03,已完成,23,CNY,125165.22,ERP
417,1,采购-000417,35,2,2025-06-30,2025-08-01,2025-08-01,已完成,24,CNY,6409.18,ERP
418,1,采购-000418,3,2,2026-02-26,2026-03-19,2026-03-19,已完成,25,CNY,17602.19,ERP
419,1,采购-000419,36,1,2025-03-16,2025-04-14,2025-04-29,已完成,26,CNY,103412.88,ERP
420,1,采购-000420,15,1,2026-04-14,2026-05-11,2026-05-11,已完成,21,CNY,576.06,ERP
421,1,采购-000421,45,2,2024-12-20,2025-01-05,2025-01-05,已完成,22,CNY,3784.06,ERP
422,1,采购-000422,6,1,2025-04-14,2025-05-11,2025-05-11,已完成,23,CNY,69894.3,ERP
423,1,采购-000423,43,1,2025-02-05,2025-02-18,2025-02-18,已完成,24,CNY,188991.35,ERP
424,1,采购-000424,25,1,2025-04-03,2025-04-26,2025-04-26,已完成,25,CNY,23137.63,ERP
425,1,采购-000425,7,2,2025-02-08,2025-03-07,2025-03-07,已完成,26,CNY,2180.19,ERP
426,1,采购-000426,32,1,2025-10-19,2025-11-30,2025-11-30,已完成,21,CNY,1902.69,ERP
427,1,采购-000427,3,1,2025-09-15,2025-10-06,2025-10-06,已完成,22,CNY,17589.84,ERP
428,1,采购-000428,20,1,2026-02-28,2026-03-13,2026-03-13,已完成,23,CNY,44096.87,ERP
429,1,采购-000429,1,1,2025-07-12,2025-08-03,2025-08-03,已完成,24,CNY,80812.41,ERP
430,1,采购-000430,50,1,2024-12-18,2025-01-13,2025-01-13,已完成,25,CNY,17977.88,ERP
431,1,采购-000431,3,1,2026-03-16,2026-04-09,2026-04-09,已完成,26,CNY,119.65,ERP
432,1,采购-000432,42,2,2025-05-02,2025-06-02,2025-06-13,已完成,21,CNY,13049.22,ERP
433,1,采购-000433,18,2,2026-03-30,2026-04-24,2026-04-24,已完成,22,CNY,806.33,ERP
434,1,采购-000434,13,2,2025-07-10,2025-07-29,2025-07-29,已完成,23,CNY,235579.79,ERP
435,1,采购-000435,9,1,2025-11-26,2025-12-18,2025-12-24,已完成,24,CNY,42283.21,ERP
436,1,采购-000436,49,1,2026-04-15,2026-05-09,2026-05-09,已完成,25,CNY,53749.58,ERP
437,1,采购-000437,48,2,2025-09-21,2025-10-16,2025-10-16,已完成,26,CNY,22553.62,ERP
438,1,采购-000438,35,1,2025-02-05,2025-02-25,2025-02-25,已完成,21,CNY,254965.91,ERP
439,1,采购-000439,36,1,2025-01-17,2025-02-14,2025-02-14,已完成,22,CNY,7621.59,ERP
440,1,采购-000440,35,2,2025-09-29,2025-10-26,2025-10-26,已完成,23,CNY,700.66,ERP
441,1,采购-000441,35,1,2025-08-02,2025-08-10,2025-08-10,已完成,24,CNY,30920.85,ERP
442,1,采购-000442,1,1,2025-04-19,2025-05-02,2025-05-02,已完成,25,CNY,59109.43,ERP
443,1,采购-000443,49,1,2025-03-27,2025-04-04,2025-04-15,已完成,26,CNY,116703.99,ERP
444,1,采购-000444,2,2,2026-01-29,2026-02-14,2026-02-14,已完成,21,CNY,66615.97,ERP
445,1,采购-000445,28,2,2026-04-01,2026-05-08,2026-05-08,已完成,22,CNY,2932.21,ERP
446,1,采购-000446,29,1,2026-06-21,2026-06-27,2026-06-27,已完成,23,CNY,11140.85,ERP
447,1,采购-000447,26,1,2025-02-21,2025-03-21,2025-03-21,已完成,24,CNY,19664.22,ERP
448,1,采购-000448,30,2,2025-11-03,2025-12-13,2025-12-13,已完成,25,CNY,70705.65,ERP
449,1,采购-000449,50,2,2026-07-28,2026-08-23,2026-08-23,在途,26,CNY,27032.25,ERP
450,1,采购-000450,4,2,2024-12-02,2024-12-28,2024-12-28,已完成,21,CNY,3944.3,ERP
451,1,采购-000451,21,2,2025-08-02,2025-08-27,2025-08-27,已完成,22,CNY,144708.83,ERP
452,1,采购-000452,3,1,2025-08-14,2025-08-23,2025-08-23,已完成,23,CNY,6705.19,ERP
453,1,采购-000453,10,1,2026-01-16,2026-01-31,2026-01-31,已完成,24,CNY,37916.49,ERP
454,1,采购-000454,28,2,2025-04-13,2025-04-30,2025-04-30,已完成,25,CNY,111611.36,ERP
455,1,采购-000455,47,1,2025-11-11,2025-12-02,2025-12-02,已完成,26,CNY,10992.05,ERP
456,1,采购-000456,14,1,2025-03-06,2025-04-01,2025-04-01,已完成,21,CNY,9602.46,ERP
457,1,采购-000457,50,1,2025-12-03,2026-01-05,2026-01-05,已完成,22,CNY,104282.04,ERP
458,1,采购-000458,1,2,2025-09-25,2025-10-09,2025-10-09,已完成,23,CNY,78563.64,ERP
459,1,采购-000459,3,1,2026-01-11,2026-02-10,2026-02-10,已完成,24,CNY,11061.41,ERP
460,1,采购-000460,28,1,2026-02-04,2026-02-21,2026-02-21,已完成,25,CNY,79813.43,ERP
461,1,采购-000461,49,1,2026-04-29,2026-05-11,2026-05-11,已完成,26,CNY,1944.34,ERP
462,1,采购-000462,44,2,2025-01-26,2025-02-01,2025-02-01,已完成,21,CNY,1583.85,ERP
463,1,采购-000463,42,1,2026-02-08,2026-03-16,2026-03-16,已完成,22,CNY,8989.81,ERP
464,1,采购-000464,33,1,2025-10-25,2025-11-03,2025-11-03,已完成,23,CNY,21442.47,ERP
465,1,采购-000465,9,2,2025-02-16,2025-03-11,2025-03-11,已完成,24,CNY,93455.36,ERP
466,1,采购-000466,48,1,2025-04-14,2025-05-08,2025-05-08,已完成,25,CNY,113499.01,ERP
467,1,采购-000467,33,1,2026-01-19,2026-02-19,2026-02-19,已完成,26,CNY,6592.74,ERP
468,1,采购-000468,21,1,2024-08-15,2024-08-23,2024-08-23,已完成,21,CNY,213692.7,ERP
469,1,采购-000469,31,1,2026-04-13,2026-04-17,2026-04-17,已完成,22,CNY,20665.34,ERP
470,1,采购-000470,21,1,2024-12-03,2024-12-18,2024-12-18,已完成,23,CNY,119327.85,ERP
471,1,采购-000471,47,1,2025-08-18,2025-09-08,2025-09-08,已完成,24,CNY,82412.65,ERP
472,1,采购-000472,19,1,2025-04-10,2025-05-08,2025-05-08,已完成,25,CNY,53088.32,ERP
473,1,采购-000473,4,1,2025-01-09,2025-02-03,2025-02-03,已完成,26,CNY,155551.48,ERP
474,1,采购-000474,28,1,2025-02-19,2025-03-28,2025-03-28,已完成,21,CNY,27583.5,ERP
475,1,采购-000475,17,2,2025-06-06,2025-07-11,2025-07-11,已完成,22,CNY,12914.43,ERP
476,1,采购-000476,49,1,2025-08-04,2025-09-04,2025-09-04,已完成,23,CNY,850.41,ERP
477,1,采购-000477,24,1,2026-06-21,2026-07-02,2026-07-02,已完成,24,CNY,124064.88,ERP
478,1,采购-000478,37,1,2025-05-09,2025-05-27,2025-05-27,已完成,25,CNY,58844.21,ERP
479,1,采购-000479,1,1,2025-09-09,2025-10-16,2025-10-16,已完成,26,CNY,12975.85,ERP
480,1,采购-000480,21,1,2025-02-17,2025-03-14,2025-03-19,已完成,21,CNY,14336.57,ERP
481,1,采购-000481,8,2,2024-11-10,2024-12-14,2024-12-14,已完成,22,CNY,506.9,ERP
482,1,采购-000482,14,2,2026-05-29,2026-06-09,2026-06-09,已完成,23,CNY,9777.58,ERP
483,1,采购-000483,29,1,2025-02-22,2025-04-04,2025-04-17,已完成,24,CNY,5935.06,ERP
484,1,采购-000484,14,2,2024-12-10,2024-12-31,2025-01-14,已完成,25,CNY,139906.61,ERP
485,1,采购-000485,8,1,2024-09-06,2024-09-23,2024-09-23,已完成,26,CNY,49092.49,ERP
486,1,采购-000486,43,2,2025-05-15,2025-05-25,2025-05-25,已完成,21,CNY,1058.41,ERP
487,1,采购-000487,47,2,2026-02-09,2026-02-24,2026-02-24,已完成,22,CNY,1879.63,ERP
488,1,采购-000488,37,1,2025-11-01,2025-11-14,2025-11-21,已完成,23,CNY,11297.67,ERP
489,1,采购-000489,5,1,2025-12-13,2025-12-28,2025-12-28,已完成,24,CNY,98870.96,ERP
490,1,采购-000490,35,2,2026-01-19,2026-02-15,2026-02-15,已完成,25,CNY,4695.29,ERP
491,1,采购-000491,26,2,2026-06-23,2026-07-21,2026-07-25,已完成,26,CNY,147379.34,ERP
492,1,采购-000492,29,1,2024-09-08,2024-09-14,2024-09-14,已完成,21,CNY,5716.7,ERP
493,1,采购-000493,32,2,2025-07-24,2025-08-01,2025-08-01,已完成,22,CNY,53249.5,ERP
494,1,采购-000494,50,1,2024-10-19,2024-11-14,2024-11-14,已完成,23,CNY,8279.02,ERP
495,1,采购-000495,12,2,2024-10-14,2024-10-30,2024-10-30,已完成,24,CNY,232570.43,ERP
496,1,采购-000496,50,1,2025-11-30,2025-12-26,2025-12-26,已完成,25,CNY,472448.1,ERP
497,1,采购-000497,49,1,2026-02-21,2026-03-24,2026-03-24,已完成,26,CNY,1776.59,ERP
498,1,采购-000498,26,2,2026-07-01,2026-07-06,2026-07-06,已完成,21,CNY,2259.05,ERP
499,1,采购-000499,36,1,2026-02-23,2026-03-04,2026-03-04,已完成,22,CNY,147157.2,ERP
500,1,采购-000500,16,2,2025-07-07,2025-07-24,2025-07-24,已完成,23,CNY,3922.75,ERP
501,1,采购-000501,43,2,2025-07-03,2025-07-17,2025-07-17,已完成,24,CNY,23245.41,ERP
502,1,采购-000502,17,2,2024-12-19,2025-01-19,2025-01-19,已完成,25,CNY,68667.64,ERP
503,1,采购-000503,50,2,2026-07-30,2026-09-01,2026-09-01,在途,26,CNY,129869.64,ERP
504,1,采购-000504,27,1,2025-04-12,2025-04-20,2025-04-20,已完成,21,CNY,156942.63,ERP
505,1,采购-000505,15,1,2024-10-19,2024-11-15,2024-11-15,已完成,22,CNY,1511.02,ERP
506,1,采购-000506,41,1,2024-08-20,2024-09-18,2024-09-18,已完成,23,CNY,13414.39,ERP
507,1,采购-000507,13,1,2025-10-26,2025-11-07,2025-11-07,已完成,24,CNY,161793.41,ERP
508,1,采购-000508,9,1,2026-01-22,2026-01-31,2026-01-31,已完成,25,CNY,50972.22,ERP
509,1,采购-000509,3,2,2025-10-24,2025-11-23,2025-11-23,已完成,26,CNY,14715.33,ERP
510,1,采购-000510,15,1,2024-10-04,2024-10-16,2024-10-16,已完成,21,CNY,91302.86,ERP
511,1,采购-000511,26,1,2025-04-21,2025-05-17,2025-05-17,已完成,22,CNY,69020.16,ERP
512,1,采购-000512,19,1,2026-06-30,2026-07-13,2026-07-13,已完成,23,CNY,51440.86,ERP
513,1,采购-000513,36,1,2025-03-13,2025-04-06,2025-04-06,已完成,24,CNY,13034.15,ERP
514,1,采购-000514,49,1,2024-09-17,2024-10-15,2024-10-15,已完成,25,CNY,955.55,ERP
