invoice_id,invoice_code,customer_id,sales_order_id,shipment_id,invoice_date,due_date,invoice_amount,status
1458,发票-001458,67,1594,1594,2026-06-12,2026-09-10,343596.52,已开票
1459,发票-001459,74,1595,1595,2026-07-21,2026-09-19,274995.98,已开票
1460,发票-001460,77,1596,1596,2026-05-18,2026-07-02,470214.21,已开票
1461,发票-001461,62,1597,1597,2026-07-01,2026-08-15,540412.58,已开票
1462,发票-001462,32,1599,1599,2026-06-03,2026-09-01,358253.28,已开票
1463,发票-001463,2,1600,1600,2026-07-12,2026-08-26,441169.82,已开票
1464,发票-001464,79,1601,1601,2026-04-25,2026-07-24,634900.64,已开票
1465,发票-001465,56,1602,1602,2026-05-13,2026-08-11,676454.01,已开票
1466,发票-001466,21,1603,1603,2026-06-06,2026-07-06,652334.85,已开票
1467,发票-001467,74,1604,1604,2026-07-03,2026-09-01,336553.1,已开票
1468,发票-001468,65,1607,1607,2026-07-08,2026-08-22,531529.74,已开票
1469,发票-001469,49,1608,1608,2026-06-21,2026-08-20,260426.56,已开票
1470,发票-001470,2,1609,1609,2026-05-17,2026-07-01,128554.79,已开票
1471,发票-001471,5,1610,1610,2026-07-28,2026-10-26,223353.66,已开票
1472,发票-001472,76,1611,1611,2026-07-05,2026-08-19,157295.18,已开票
1473,发票-001473,5,1612,1612,2026-06-08,2026-09-06,369085.9,已开票
1474,发票-001474,61,1613,1613,2026-07-07,2026-09-05,843024.39,已开票
1475,发票-001475,42,1614,1614,2026-07-20,2026-09-18,701184.28,已开票
1476,发票-001476,14,1615,1615,2026-04-23,2026-05-23,213574.12,已开票
1477,发票-001477,52,1616,1616,2026-07-01,2026-09-29,484434.52,已开票
1478,发票-001478,43,1619,1619,2026-06-20,2026-07-20,636612.68,已开票
1479,发票-001479,8,1620,1620,2026-05-08,2026-07-07,265385.11,已开票
1480,发票-001480,70,1621,1621,2026-07-10,2026-09-08,270200.94,已开票
1481,发票-001481,34,1622,1622,2026-07-14,2026-08-13,165439.02,已开票
1482,发票-001482,36,1623,1623,2026-06-08,2026-08-07,780666.34,已开票
1483,发票-001483,35,1624,1624,2026-06-17,2026-09-15,282665.89,已开票
1484,发票-001484,47,1625,1625,2026-07-24,2026-09-22,1158848.4,已开票
1485,发票-001485,68,1626,1626,2026-07-06,2026-10-04,613874.2,已开票
1486,发票-001486,20,1627,1627,2026-04-29,2026-06-13,996452.6,已开票
1487,发票-001487,22,1628,1628,2026-05-19,2026-08-17,570129.0,已开票
1488,发票-001488,41,1629,1629,2026-06-25,2026-08-24,720427.89,已开票
1489,发票-001489,10,1630,1630,2026-07-25,2026-10-23,663646.96,已开票
1490,发票-001490,55,1631,1631,2026-05-14,2026-07-13,314977.66,已开票
1491,发票-001491,54,1632,1632,2026-05-17,2026-07-16,202537.43,已开票
1492,发票-001492,64,1633,1633,2026-06-24,2026-08-08,459937.42,已开票
1493,发票-001493,46,1634,1634,2026-07-28,2026-09-11,186873.02,已开票
1494,发票-001494,76,1635,1635,2026-06-01,2026-07-16,328341.84,已开票
1495,发票-001495,37,1636,1636,2026-05-13,2026-06-12,912379.36,已开票
1496,发票-001496,77,1638,1638,2026-07-29,2026-09-12,181824.12,已开票
1497,发票-001497,34,1639,1639,2026-08-08,2026-09-07,566430.03,已开票
1498,发票-001498,9,1640,1640,2026-06-26,2026-08-10,183340.48,已开票
1499,发票-001499,58,1641,1641,2026-07-19,2026-09-17,1242594.95,已开票
1500,发票-001500,30,1642,1642,2026-07-31,2026-10-29,264030.67,已开票
1501,发票-001501,42,1643,1643,2026-07-04,2026-09-02,474836.82,已开票
1502,发票-001502,63,1644,1644,2026-07-20,2026-09-18,313822.26,已开票
1503,发票-001503,50,1645,1645,2026-07-22,2026-09-20,503683.23,已开票
1504,发票-001504,51,1646,1646,2026-06-24,2026-08-08,461615.48,已开票
1505,发票-001505,19,1648,1648,2026-06-19,2026-09-17,190783.52,已开票
1506,发票-001506,23,1649,1649,2026-07-04,2026-10-02,485265.6,已开票
1507,发票-001507,14,1650,1650,2026-06-10,2026-07-10,701683.98,已开票
1508,发票-001508,32,1652,1652,2026-07-31,2026-10-29,910123.05,已开票
1509,发票-001509,57,1654,1654,2026-07-03,2026-09-01,544979.78,已开票
1510,发票-001510,10,1655,1655,2026-08-12,2026-11-10,575320.58,已开票
1511,发票-001511,71,1656,1656,2026-07-23,2026-10-21,787351.41,已开票
1512,发票-001512,53,1657,1657,2026-07-14,2026-09-12,1583843.55,已开票
1513,发票-001513,31,1658,1658,2026-07-16,2026-10-14,251961.18,已开票
1514,发票-001514,12,1659,1659,2026-07-29,2026-09-27,260983.04,已开票
1515,发票-001515,66,1660,1660,2026-07-07,2026-08-21,192472.01,已开票
1516,发票-001516,33,1661,1661,2026-07-25,2026-09-23,305000.98,已开票
1517,发票-001517,44,1662,1662,2026-07-05,2026-08-04,187347.99,已开票
1518,发票-001518,78,1663,1663,2026-05-30,2026-07-14,354121.0,已开票
1519,发票-001519,73,1664,1664,2026-07-20,2026-09-03,284072.8,已开票
1520,发票-001520,61,1665,1665,2026-06-15,2026-08-14,794784.63,已开票
1521,发票-001521,38,1666,1666,2026-07-11,2026-08-25,386747.58,已开票
1522,发票-001522,59,1667,1667,2026-07-12,2026-10-10,251610.18,已开票
1523,发票-001523,69,1668,1668,2026-06-12,2026-07-27,915803.97,已开票
1524,发票-001524,33,1669,1669,2026-06-20,2026-08-19,1201820.95,已开票
1525,发票-001525,4,1670,1670,2026-08-03,2026-09-17,187588.62,已开票
1526,发票-001526,75,1671,1671,2026-07-29,2026-09-12,830334.8,已开票
1527,发票-001527,54,1672,1672,2026-07-31,2026-09-29,517301.76,已开票
1528,发票-001528,10,1673,1673,2026-06-19,2026-09-17,268430.1,已开票
1529,发票-001529,73,1674,1674,2026-05-22,2026-07-06,300227.92,已开票
1530,发票-001530,80,1675,1675,2026-07-11,2026-10-09,965395.8,已开票
1531,发票-001531,67,1676,1676,2026-08-05,2026-11-03,188632.05,已开票
1532,发票-001532,10,1678,1678,2026-07-16,2026-10-14,202693.14,已开票
1533,发票-001533,57,1679,1679,2026-07-06,2026-09-04,214900.2,已开票
1534,发票-001534,12,1680,1680,2026-07-23,2026-09-21,797858.25,已开票
1535,发票-001535,22,1681,1681,2026-07-01,2026-09-29,1068384.75,已开票
1536,发票-001536,36,1682,1682,2026-06-16,2026-08-15,1285742.4,已开票
1537,发票-001537,43,1683,1683,2026-06-22,2026-07-22,510690.0,已开票
1538,发票-001538,58,1684,1684,2026-06-14,2026-08-13,407238.04,已开票
1539,发票-001539,73,1685,1685,2026-08-01,2026-09-15,262997.05,已开票
1540,发票-001540,80,1686,1686,2026-06-11,2026-09-09,383326.19,已开票
1541,发票-001541,50,1687,1687,2026-07-03,2026-09-01,482147.32,已开票
1542,发票-001542,38,1688,1688,2026-06-15,2026-07-30,185658.79,已开票
1543,发票-001543,54,1689,1689,2026-06-19,2026-08-18,483206.36,已开票
1544,发票-001544,28,1690,1690,2026-06-29,2026-07-29,525605.31,已开票
1545,发票-001545,21,1692,1691,2026-08-16,2026-09-15,785151.58,已开票
1546,发票-001546,37,1693,1692,2026-08-07,2026-09-06,870230.25,已开票
1547,发票-001547,33,1694,1693,2026-07-23,2026-09-21,309456.89,已开票
1548,发票-001548,72,1695,1694,2026-06-05,2026-07-05,445905.84,已开票
1549,发票-001549,9,1697,1696,2026-08-23,2026-10-07,544003.12,已开票
1550,发票-001550,77,1698,1697,2026-07-03,2026-08-17,594345.48,已开票
1551,发票-001551,8,1699,1698,2026-07-15,2026-09-13,285098.26,已开票
1552,发票-001552,49,1702,1699,2026-06-17,2026-08-16,1006234.55,已开票
1553,发票-001553,23,1703,1700,2026-06-25,2026-09-23,214211.8,已开票
1554,发票-001554,13,1704,1701,2026-08-08,2026-11-06,293484.2,已开票
1555,发票-001555,7,1705,1702,2026-08-03,2026-11-01,177943.64,已开票
1556,发票-001556,46,1706,1703,2026-07-05,2026-08-19,242665.61,已开票
1557,发票-001557,14,1707,1704,2026-07-16,2026-08-15,418691.12,已开票
1558,发票-001558,18,1709,1705,2026-06-19,2026-07-19,1030008.15,已开票
1559,发票-001559,15,1710,1706,2026-07-19,2026-10-17,219214.31,已开票
1560,发票-001560,21,1711,1707,2026-06-24,2026-07-24,158428.97,已开票
1561,发票-001561,14,1712,1708,2026-07-25,2026-08-24,699343.02,已开票
1562,发票-001562,80,1713,1709,2026-07-25,2026-10-23,165950.59,已开票
1563,发票-001563,27,1714,1710,2026-07-05,2026-08-19,220962.59,已开票
1564,发票-001564,72,1715,1711,2026-07-09,2026-08-08,837134.8,已开票
1565,发票-001565,13,1716,1712,2026-07-27,2026-10-25,1022992.72,已开票
1566,发票-001566,46,1718,1713,2026-07-02,2026-08-16,1391948.85,已开票
1567,发票-001567,49,1722,1714,2026-07-11,2026-09-09,619580.98,已开票
1568,发票-001568,76,1723,1715,2026-07-08,2026-08-22,653110.65,已开票
1569,发票-001569,26,1725,1716,2026-07-16,2026-08-30,165940.81,已开票
1570,发票-001570,3,1726,1717,2026-07-30,2026-09-28,451985.94,已开票
1571,发票-001571,76,1727,1718,2026-07-30,2026-09-13,393799.08,已开票
1572,发票-001572,32,1728,1719,2026-07-15,2026-10-13,960792.25,已开票
1573,发票-001573,57,1731,1720,2026-06-25,2026-08-24,124999.27,已开票
1574,发票-001574,1,1732,1721,2026-07-13,2026-08-27,175243.82,已开票
1575,发票-001575,72,1733,1722,2026-08-17,2026-09-16,257567.32,已开票
1576,发票-001576,40,1737,1723,2026-08-02,2026-09-16,831662.2,已开票
1577,发票-001577,38,1738,1724,2026-07-28,2026-09-11,197462.4,已开票
1578,发票-001578,15,1739,1725,2026-08-11,2026-11-09,780037.89,已开票
1579,发票-001579,27,1740,1726,2026-07-13,2026-08-27,454486.54,已开票
1580,发票-001580,43,1741,1727,2026-07-19,2026-08-18,421429.94,已开票
1581,发票-001581,72,1742,1728,2026-07-18,2026-08-17,1252845.92,已开票
1582,发票-001582,39,1748,1731,2026-07-26,2026-09-09,178680.87,已开票
1583,发票-001583,32,1750,1732,2026-06-27,2026-09-25,456348.62,已开票
1584,发票-001584,48,1751,1733,2026-07-20,2026-10-18,624204.08,已开票
1585,发票-001585,40,1753,1734,2026-07-22,2026-09-05,251294.53,已开票
1586,发票-001586,72,1759,1737,2026-07-18,2026-08-17,152137.03,已开票
1587,发票-001587,79,1760,1738,2026-07-17,2026-10-15,400093.4,已开票
1588,发票-001588,58,1761,1739,2026-07-03,2026-09-01,465775.3,已开票
1589,发票-001589,80,1762,1740,2026-08-15,2026-11-13,221340.79,已开票
1590,发票-001590,13,1763,1741,2026-08-05,2026-11-03,174373.32,已开票
1591,发票-001591,31,1764,1742,2026-07-20,2026-10-18,1540764.88,已开票
1592,发票-001592,78,1766,1744,2026-07-13,2026-08-27,408211.93,已开票
1593,发票-001593,2,1767,1745,2026-07-21,2026-09-04,169056.26,已开票
1594,发票-001594,23,1769,1746,2026-08-02,2026-10-31,1020134.7,已开票
1595,发票-001595,22,1770,1747,2026-07-22,2026-10-20,994856.64,已开票
1596,发票-001596,53,1771,1748,2026-07-30,2026-09-28,228446.47,已开票
1597,发票-001597,19,1772,1749,2026-07-21,2026-10-19,343225.51,已开票
1598,发票-001598,79,1773,1750,2026-07-20,2026-10-18,114074.28,已开票
1599,发票-001599,74,1774,1751,2026-08-04,2026-10-03,308335.4,已开票
1600,发票-001600,57,1775,1752,2026-08-03,2026-10-02,180572.35,已开票
1601,发票-001601,3,1778,1753,2026-08-27,2026-10-26,263724.62,已开票
1602,发票-001602,62,1780,1754,2026-08-13,2026-09-27,918293.2,已开票
1603,发票-001603,57,1782,1755,2026-07-15,2026-09-13,133118.95,已开票
1604,发票-001604,62,1783,1756,2026-08-20,2026-10-04,628162.95,已开票
1605,发票-001605,34,1784,1757,2026-08-04,2026-09-03,405046.42,已开票
1606,发票-001606,1,1789,1758,2026-07-18,2026-09-01,884809.83,已开票
1607,发票-001607,19,1793,1760,2026-07-20,2026-10-18,957863.72,已开票
1608,发票-001608,38,1797,1762,2026-08-06,2026-09-20,896374.76,已开票
1609,发票-001609,7,1799,1763,2026-07-13,2026-10-11,275095.55,已开票
1610,发票-001610,31,1800,1764,2026-08-29,2026-11-27,218604.99,已开票
1611,发票-001611,44,1802,1765,2026-08-29,2026-09-28,193792.8,已开票
1612,发票-001612,67,1804,1766,2026-08-07,2026-11-05,1319840.2,已开票
1613,发票-001613,47,1805,1767,2026-08-26,2026-10-25,648783.0,已开票
1614,发票-001614,55,1807,1768,2026-07-24,2026-09-22,1078682.75,已开票
1615,发票-001615,10,1813,1769,2026-07-18,2026-10-16,271481.41,已开票
1616,发票-001616,62,1814,1770,2026-07-31,2026-09-14,177846.43,已开票
1617,发票-001617,64,1822,1771,2026-07-25,2026-09-08,229378.89,已开票
1618,发票-001618,65,1823,1772,2026-08-13,2026-09-27,461386.18,已开票
1619,发票-001619,54,1824,1773,2026-07-23,2026-09-21,784829.68,已开票
1620,发票-001620,49,1829,1774,2026-08-05,2026-10-04,1050527.0,已开票
1621,发票-001621,38,1835,1775,2026-08-14,2026-09-28,383578.56,已开票
1622,发票-001622,47,1836,1776,2026-08-04,2026-10-03,1005737.3,已开票
1623,发票-001623,50,1837,1777,2026-07-28,2026-09-26,351693.54,已开票
1624,发票-001624,8,1840,1778,2026-08-21,2026-10-20,340199.84,已开票
1625,发票-001625,42,1842,1779,2026-08-03,2026-10-02,219554.94,已开票
1626,发票-001626,76,1844,1780,2026-07-27,2026-09-10,837098.3,已开票
1627,发票-001627,39,1845,1781,2026-07-28,2026-09-11,880458.6,已开票
1628,发票-001628,52,1859,1782,2026-08-28,2026-11-26,453788.5,已开票
1629,发票-001629,40,1871,1783,2026-08-30,2026-10-14,525046.64,已开票
1630,发票-001630,8,1890,1784,2026-08-09,2026-10-08,227473.51,已开票
1631,发票-001631,57,1907,1785,2026-08-18,2026-10-17,308377.36,已开票
1632,发票-001632,30,1955,1786,2026-08-07,2026-11-05,203700.04,已开票
1633,发票-001633,37,1997,1787,2026-08-14,2026-09-13,686453.58,已开票
