price_history_id,material_id,month,average_purchase_price,market_reference_price,month_over_month_rate
2218,89,2026-01-01,33.78,34.17,0.0105
2219,89,2026-02-01,32.95,33.9,-0.0246
2220,89,2026-03-01,33.14,32.39,0.0058
2221,89,2026-04-01,33.36,34.09,0.0067
2222,89,2026-05-01,33.03,33.54,-0.01
2223,89,2026-06-01,32.65,33.43,-0.0115
2224,89,2026-07-01,33.45,34.44,0.0244
2225,89,2026-08-01,33.59,33.6,0.0042
2226,90,2024-08-01,75.72,77.41,0.002
2227,90,2024-09-01,76.97,77.31,0.0165
2228,90,2024-10-01,76.24,74.37,-0.0095
2229,90,2024-11-01,74.71,74.66,-0.0201
2230,90,2024-12-01,73.46,75.44,-0.0167
2231,90,2025-01-01,75.72,74.72,0.0308
2232,90,2025-02-01,77.35,78.77,0.0215
2233,90,2025-03-01,76.17,76.62,-0.0152
2234,90,2025-04-01,74.58,74.81,-0.021
2235,90,2025-05-01,75.45,76.68,0.0117
2236,90,2025-06-01,74.91,75.32,-0.0072
2237,90,2025-07-01,75.01,73.2,0.0013
2238,90,2025-08-01,74.85,75.09,-0.002
2239,90,2025-09-01,76.76,76.1,0.0255
2240,90,2025-10-01,78.17,78.16,0.0183
2241,90,2025-11-01,78.96,79.66,0.0102
2242,90,2025-12-01,81.52,79.56,0.0324
2243,90,2026-01-01,79.91,78.28,-0.0198
2244,90,2026-02-01,78.37,79.21,-0.0192
2245,90,2026-03-01,78.87,79.93,0.0064
2246,90,2026-04-01,77.22,76.68,-0.0209
2247,90,2026-05-01,79.43,81.13,0.0286
2248,90,2026-06-01,80.16,80.04,0.0092
2249,90,2026-07-01,82.78,81.05,0.0327
2250,90,2026-08-01,83.59,85.74,0.0098
2251,91,2024-08-01,9.16,8.91,-0.0214
2252,91,2024-09-01,9.16,8.92,-0.0002
2253,91,2024-10-01,9.45,9.25,0.0315
2254,91,2024-11-01,9.48,9.73,0.003
2255,91,2024-12-01,9.32,9.59,-0.0166
2256,91,2025-01-01,9.37,9.45,0.0048
2257,91,2025-02-01,9.37,9.2,0.0004
2258,91,2025-03-01,9.6,9.43,0.025
2259,91,2025-04-01,9.69,9.72,0.0089
2260,91,2025-05-01,9.61,9.62,-0.0084
2261,91,2025-06-01,9.57,9.7,-0.0041
2262,91,2025-07-01,9.6,9.45,0.0028
2263,91,2025-08-01,9.78,9.75,0.0196
2264,91,2025-09-01,10.09,10.05,0.0308
2265,91,2025-10-01,10.31,10.23,0.0227
2266,91,2025-11-01,10.14,10.28,-0.0168
2267,91,2025-12-01,10.48,10.41,0.0337
2268,91,2026-01-01,10.38,10.41,-0.0096
2269,91,2026-02-01,10.65,10.86,0.0253
2270,91,2026-03-01,10.75,10.9,0.0098
2271,91,2026-04-01,10.81,11.06,0.0053
2272,91,2026-05-01,10.88,10.77,0.0065
2273,91,2026-06-01,11.07,11.3,0.0174
2274,91,2026-07-01,11.05,11.29,-0.0011
2275,91,2026-08-01,11.08,10.94,0.0026
2276,92,2024-08-01,19.49,19.19,-0.0092
2277,92,2024-09-01,19.48,19.07,-0.0005
2278,92,2024-10-01,19.79,19.68,0.0161
2279,92,2024-11-01,19.79,19.62,-0.0
2280,92,2024-12-01,20.4,20.06,0.031
2281,92,2025-01-01,20.87,21.19,0.0227
2282,92,2025-02-01,21.04,21.01,0.0084
2283,92,2025-03-01,21.35,21.1,0.0145
2284,92,2025-04-01,20.86,21.0,-0.0228
2285,92,2025-05-01,20.52,20.49,-0.0165
2286,92,2025-06-01,20.05,19.92,-0.0228
2287,92,2025-07-01,19.56,19.65,-0.0244
2288,92,2025-08-01,20.19,20.73,0.0321
2289,92,2025-09-01,19.91,19.58,-0.0138
2290,92,2025-10-01,19.88,20.23,-0.0016
2291,92,2025-11-01,20.05,20.61,0.0084
2292,92,2025-12-01,20.21,19.78,0.008
2293,92,2026-01-01,20.27,20.52,0.0029
2294,92,2026-02-01,20.54,20.25,0.0138
2295,92,2026-03-01,20.84,20.97,0.0146
2296,92,2026-04-01,21.24,20.66,0.0189
2297,92,2026-05-01,20.91,21.35,-0.0153
2298,92,2026-06-01,21.2,20.61,0.0137
2299,92,2026-07-01,21.94,21.29,0.0349
2300,92,2026-08-01,22.07,21.68,0.0059
2301,93,2024-08-01,393.58,404.22,-0.02
2302,93,2024-09-01,396.98,394.13,0.0086
2303,93,2024-10-01,391.93,390.0,-0.0127
2304,93,2024-11-01,385.78,381.17,-0.0157
2305,93,2024-12-01,391.5,393.06,0.0148
2306,93,2025-01-01,393.69,401.26,0.0056
2307,93,2025-02-01,394.5,405.93,0.0021
2308,93,2025-03-01,386.58,392.02,-0.0201
2309,93,2025-04-01,384.31,381.72,-0.0059
2310,93,2025-05-01,386.94,390.37,0.0069
2311,93,2025-06-01,379.31,369.41,-0.0197
2312,93,2025-07-01,386.91,397.26,0.02
2313,93,2025-08-01,392.94,388.93,0.0156
2314,93,2025-09-01,405.24,400.63,0.0313
2315,93,2025-10-01,401.72,406.54,-0.0087
2316,93,2025-11-01,400.49,389.58,-0.0031
2317,93,2025-12-01,398.99,408.37,-0.0037
2318,93,2026-01-01,403.46,411.63,0.0112
2319,93,2026-02-01,399.26,402.54,-0.0104
2320,93,2026-03-01,411.26,405.89,0.0301
2321,93,2026-04-01,406.67,416.18,-0.0112
2322,93,2026-05-01,397.43,387.92,-0.0227
2323,93,2026-06-01,403.74,410.51,0.0159
2324,93,2026-07-01,415.66,418.9,0.0295
2325,93,2026-08-01,413.92,402.85,-0.0042
2326,94,2024-08-01,490.35,492.19,0.0105
2327,94,2024-09-01,501.46,493.32,0.0227
2328,94,2024-10-01,511.25,496.15,0.0195
2329,94,2024-11-01,515.44,505.89,0.0082
2330,94,2024-12-01,516.33,527.63,0.0017
2331,94,2025-01-01,519.0,532.52,0.0052
2332,94,2025-02-01,527.14,522.48,0.0157
2333,94,2025-03-01,539.81,551.24,0.024
2334,94,2025-04-01,546.1,556.16,0.0117
2335,94,2025-05-01,536.12,524.33,-0.0183
2336,94,2025-06-01,533.78,535.17,-0.0044
2337,94,2025-07-01,523.74,537.34,-0.0188
2338,94,2025-08-01,516.43,522.26,-0.0139
2339,94,2025-09-01,506.64,521.64,-0.019
2340,94,2025-10-01,498.04,493.02,-0.017
2341,94,2025-11-01,489.78,504.1,-0.0166
2342,94,2025-12-01,491.54,504.41,0.0036
2343,94,2026-01-01,490.1,493.5,-0.0029
2344,94,2026-02-01,481.28,494.98,-0.018
2345,94,2026-03-01,472.17,464.72,-0.0189
2346,94,2026-04-01,484.73,495.29,0.0266
2347,94,2026-05-01,478.13,486.77,-0.0136
2348,94,2026-06-01,490.03,494.04,0.0249
2349,94,2026-07-01,491.34,483.0,0.0027
2350,94,2026-08-01,498.56,496.94,0.0147
2351,95,2024-08-01,1751.62,1802.15,0.0199
2352,95,2024-09-01,1710.54,1706.56,-0.0235
2353,95,2024-10-01,1754.76,1728.69,0.0259
2354,95,2024-11-01,1723.51,1704.79,-0.0178
2355,95,2024-12-01,1726.15,1706.04,0.0015
2356,95,2025-01-01,1740.2,1741.05,0.0081
2357,95,2025-02-01,1759.18,1810.97,0.0109
2358,95,2025-03-01,1774.63,1784.54,0.0088
2359,95,2025-04-01,1776.51,1739.97,0.0011
2360,95,2025-05-01,1793.32,1807.76,0.0095
2361,95,2025-06-01,1791.52,1821.46,-0.001
2362,95,2025-07-01,1814.96,1819.3,0.0131
2363,95,2025-08-01,1809.61,1816.17,-0.0029
2364,95,2025-09-01,1870.12,1850.46,0.0334
2365,95,2025-10-01,1833.54,1780.37,-0.0196
2366,95,2025-11-01,1800.2,1826.84,-0.0182
2367,95,2025-12-01,1862.58,1896.37,0.0346
2368,95,2026-01-01,1900.96,1890.72,0.0206
2369,95,2026-02-01,1861.89,1853.36,-0.0206
2370,95,2026-03-01,1880.6,1905.61,0.0101
2371,95,2026-04-01,1920.29,1883.95,0.0211
2372,95,2026-05-01,1956.18,1983.98,0.0187
2373,95,2026-06-01,1911.16,1857.95,-0.023
2374,95,2026-07-01,1868.26,1865.29,-0.0224
2375,95,2026-08-01,1854.63,1879.87,-0.0073
2376,96,2024-08-01,751.12,753.41,0.0337
2377,96,2024-09-01,755.51,747.9,0.0059
2378,96,2024-10-01,737.64,725.32,-0.0237
2379,96,2024-11-01,758.18,777.08,0.0278
2380,96,2024-12-01,783.77,773.03,0.0338
2381,96,2025-01-01,771.85,780.24,-0.0152
2382,96,2025-02-01,755.36,769.05,-0.0214
2383,96,2025-03-01,755.1,752.05,-0.0003
2384,96,2025-04-01,776.57,778.25,0.0284
2385,96,2025-05-01,800.74,783.59,0.0311
2386,96,2025-06-01,806.01,801.99,0.0066
2387,96,2025-07-01,819.99,834.42,0.0173
2388,96,2025-08-01,841.55,854.31,0.0263
2389,96,2025-09-01,859.24,842.75,0.021
2390,96,2025-10-01,873.75,857.55,0.0169
2391,96,2025-11-01,900.81,921.68,0.031
2392,96,2025-12-01,927.9,937.63,0.0301
2393,96,2026-01-01,915.81,918.88,-0.013
2394,96,2026-02-01,911.15,921.45,-0.0051
2395,96,2026-03-01,936.03,963.04,0.0273
2396,96,2026-04-01,938.05,952.13,0.0022
2397,96,2026-05-01,952.56,967.14,0.0155
2398,96,2026-06-01,956.76,958.46,0.0044
2399,96,2026-07-01,955.46,956.64,-0.0014
2400,96,2026-08-01,983.12,978.38,0.029
2401,97,2024-08-01,20.33,19.84,0.005
2402,97,2024-09-01,19.89,19.47,-0.0217
2403,97,2024-10-01,20.27,19.71,0.0187
2404,97,2024-11-01,19.88,20.39,-0.019
2405,97,2024-12-01,20.52,21.06,0.0323
2406,97,2025-01-01,21.21,21.5,0.0335
2407,97,2025-02-01,21.05,21.03,-0.0074
2408,97,2025-03-01,21.41,21.52,0.0169
2409,97,2025-04-01,21.51,21.24,0.0046
2410,97,2025-05-01,21.01,21.12,-0.023
2411,97,2025-06-01,20.76,20.26,-0.0119
2412,97,2025-07-01,20.7,20.56,-0.0029
2413,97,2025-08-01,20.65,20.39,-0.0023
2414,97,2025-09-01,20.67,20.3,0.0008
2415,97,2025-10-01,20.97,21.02,0.0143
2416,97,2025-11-01,21.38,21.09,0.0195
2417,97,2025-12-01,20.84,21.28,-0.0249
2418,97,2026-01-01,21.31,20.75,0.0223
2419,97,2026-02-01,21.81,21.68,0.0236
2420,97,2026-03-01,21.96,22.05,0.0067
2421,97,2026-04-01,21.64,21.96,-0.0146
2422,97,2026-05-01,21.96,21.42,0.0152
2423,97,2026-06-01,21.62,22.1,-0.0157
2424,97,2026-07-01,22.32,22.73,0.0324
2425,97,2026-08-01,22.09,22.04,-0.0105
2426,98,2024-08-01,93.59,91.6,0.0018
2427,98,2024-09-01,94.93,97.06,0.0144
2428,98,2024-10-01,92.78,92.75,-0.0227
2429,98,2024-11-01,92.05,91.24,-0.0079
2430,98,2024-12-01,91.29,90.73,-0.0082
2431,98,2025-01-01,93.53,91.53,0.0245
2432,98,2025-02-01,96.03,94.57,0.0267
2433,98,2025-03-01,94.26,96.92,-0.0184
2434,98,2025-04-01,95.72,96.55,0.0156
2435,98,2025-05-01,93.89,96.03,-0.0192
2436,98,2025-06-01,93.38,95.31,-0.0054
2437,98,2025-07-01,94.63,92.0,0.0134
2438,98,2025-08-01,93.54,91.94,-0.0115
2439,98,2025-09-01,96.74,96.92,0.0341
2440,98,2025-10-01,95.21,95.29,-0.0158
2441,98,2025-11-01,92.93,91.02,-0.0239
2442,98,2025-12-01,93.55,93.34,0.0066
2443,98,2026-01-01,93.93,95.18,0.0041
2444,98,2026-02-01,92.76,92.0,-0.0125
2445,98,2026-03-01,91.6,93.63,-0.0125
2446,98,2026-04-01,89.89,90.36,-0.0187
2447,98,2026-05-01,89.11,91.06,-0.0086
2448,98,2026-06-01,86.93,85.76,-0.0244
2449,98,2026-07-01,87.66,89.52,0.0083
2450,98,2026-08-01,89.82,87.18,0.0247
2451,99,2024-08-01,4.2,4.33,-0.0146
2452,99,2024-09-01,4.2,4.11,-0.0001
2453,99,2024-10-01,4.17,4.19,-0.007
2454,99,2024-11-01,4.28,4.24,0.026
2455,99,2024-12-01,4.31,4.21,0.0062
2456,99,2025-01-01,4.32,4.32,0.0024
2457,99,2025-02-01,4.37,4.33,0.012
2458,99,2025-03-01,4.39,4.29,0.0048
2459,99,2025-04-01,4.45,4.32,0.0124
2460,99,2025-05-01,4.49,4.43,0.0096
2461,99,2025-06-01,4.56,4.63,0.0168
2462,99,2025-07-01,4.58,4.61,0.0023
2463,99,2025-08-01,4.67,4.58,0.0213
2464,99,2025-09-01,4.57,4.57,-0.0214
2465,99,2025-10-01,4.54,4.43,-0.0079
2466,99,2025-11-01,4.69,4.65,0.0328
2467,99,2025-12-01,4.7,4.58,0.0026
2468,99,2026-01-01,4.65,4.73,-0.0099
2469,99,2026-02-01,4.72,4.65,0.0157
2470,99,2026-03-01,4.71,4.79,-0.0021
2471,99,2026-04-01,4.72,4.71,0.0023
2472,99,2026-05-01,4.89,4.77,0.0343
2473,99,2026-06-01,4.96,5.04,0.0157
2474,99,2026-07-01,4.85,4.94,-0.023
2475,99,2026-08-01,5.01,5.07,0.0339
2476,100,2024-08-01,32.45,32.19,0.0222
2477,100,2024-09-01,32.01,32.1,-0.0136
2478,100,2024-10-01,31.86,32.74,-0.0047
2479,100,2024-11-01,31.54,30.73,-0.0099
2480,100,2024-12-01,31.43,32.31,-0.0034
2481,100,2025-01-01,30.99,30.16,-0.0141
2482,100,2025-02-01,30.99,31.63,-0.0001
2483,100,2025-03-01,30.39,30.9,-0.0193
2484,100,2025-04-01,30.01,30.48,-0.0124
2485,100,2025-05-01,29.9,29.49,-0.0036
2486,100,2025-06-01,29.22,29.99,-0.0227
2487,100,2025-07-01,29.59,28.79,0.0125
2488,100,2025-08-01,30.04,30.85,0.0153
2489,100,2025-09-01,30.91,31.51,0.0289
2490,100,2025-10-01,30.96,31.48,0.0018
2491,100,2025-11-01,31.23,31.68,0.0088
2492,100,2025-12-01,31.34,30.95,0.0033
2493,100,2026-01-01,30.98,30.67,-0.0114
2494,100,2026-02-01,30.51,31.28,-0.0152
2495,100,2026-03-01,30.91,31.69,0.013
2496,100,2026-04-01,30.79,29.99,-0.0039
2497,100,2026-05-01,30.46,29.9,-0.0106
2498,100,2026-06-01,31.0,30.33,0.0178
2499,100,2026-07-01,31.08,31.63,0.0025
2500,100,2026-08-01,31.81,32.62,0.0237
2501,101,2024-08-01,199.58,200.3,0.0006
2502,101,2024-09-01,202.73,205.81,0.0158
2503,101,2024-10-01,208.89,207.49,0.0304
2504,101,2024-11-01,213.64,208.6,0.0228
2505,101,2024-12-01,213.97,212.33,0.0015
2506,101,2025-01-01,211.56,215.06,-0.0112
2507,101,2025-02-01,218.11,219.85,0.0309
2508,101,2025-03-01,225.31,222.94,0.0331
2509,101,2025-04-01,229.61,226.83,0.0191
2510,101,2025-05-01,224.25,227.72,-0.0234
2511,101,2025-06-01,228.14,232.59,0.0174
2512,101,2025-07-01,224.11,222.84,-0.0177
2513,101,2025-08-01,231.8,226.07,0.0343
2514,101,2025-09-01,226.22,231.26,-0.0241
2515,101,2025-10-01,224.1,229.82,-0.0093
2516,101,2025-11-01,221.37,222.27,-0.0122
2517,101,2025-12-01,227.93,223.91,0.0297
2518,101,2026-01-01,222.58,224.55,-0.0235
2519,101,2026-02-01,227.73,228.47,0.0231
2520,101,2026-03-01,224.21,229.22,-0.0155
2521,101,2026-04-01,224.2,223.52,-0.0
2522,101,2026-05-01,219.1,216.42,-0.0228
2523,101,2026-06-01,218.59,221.57,-0.0023
2524,101,2026-07-01,215.61,217.35,-0.0136
2525,101,2026-08-01,219.04,225.6,0.0159
2526,102,2024-08-01,318.64,318.41,0.033
2527,102,2024-09-01,325.04,324.34,0.0201
2528,102,2024-10-01,326.16,322.27,0.0034
2529,102,2024-11-01,328.57,318.93,0.0074
2530,102,2024-12-01,337.73,333.96,0.0279
2531,102,2025-01-01,344.59,349.57,0.0203
2532,102,2025-02-01,355.42,345.81,0.0314
2533,102,2025-03-01,364.42,355.31,0.0253
2534,102,2025-04-01,355.56,359.88,-0.0243
2535,102,2025-05-01,353.07,355.73,-0.007
2536,102,2025-06-01,354.68,358.96,0.0045
2537,102,2025-07-01,358.26,365.83,0.0101
2538,102,2025-08-01,350.83,351.35,-0.0207
2539,102,2025-09-01,349.02,352.55,-0.0052
2540,102,2025-10-01,356.68,361.01,0.0219
2541,102,2025-11-01,362.85,354.25,0.0173
2542,102,2025-12-01,358.31,368.26,-0.0125
2543,102,2026-01-01,360.53,349.93,0.0062
2544,102,2026-02-01,372.55,369.32,0.0333
2545,102,2026-03-01,365.07,365.65,-0.0201
2546,102,2026-04-01,363.02,365.32,-0.0056
2547,102,2026-05-01,360.78,352.66,-0.0062
2548,102,2026-06-01,365.29,359.64,0.0125
2549,102,2026-07-01,357.84,352.99,-0.0204
2550,102,2026-08-01,351.63,356.2,-0.0173
2551,103,2024-08-01,1953.04,2007.87,-0.0079
2552,103,2024-09-01,1913.88,1960.36,-0.0201
2553,103,2024-10-01,1950.66,1978.13,0.0192
2554,103,2024-11-01,2013.25,2054.14,0.0321
2555,103,2024-12-01,2056.23,2115.35,0.0213
2556,103,2025-01-01,2115.23,2156.41,0.0287
2557,103,2025-02-01,2098.45,2075.66,-0.0079
2558,103,2025-03-01,2167.66,2226.08,0.033
2559,103,2025-04-01,2151.93,2142.28,-0.0073
2560,103,2025-05-01,2135.56,2082.96,-0.0076
2561,103,2025-06-01,2134.32,2183.38,-0.0006
2562,103,2025-07-01,2133.0,2190.41,-0.0006
2563,103,2025-08-01,2168.92,2185.4,0.0168
2564,103,2025-09-01,2167.99,2129.64,-0.0004
2565,103,2025-10-01,2118.48,2143.92,-0.0228
2566,103,2025-11-01,2125.59,2089.77,0.0034
2567,103,2025-12-01,2142.17,2151.63,0.0078
2568,103,2026-01-01,2200.22,2256.07,0.0271
2569,103,2026-02-01,2259.53,2216.07,0.027
2570,103,2026-03-01,2233.6,2174.25,-0.0115
2571,103,2026-04-01,2221.31,2264.84,-0.0055
2572,103,2026-05-01,2233.73,2287.79,0.0056
2573,103,2026-06-01,2243.58,2223.11,0.0044
2574,103,2026-07-01,2233.71,2245.04,-0.0044
2575,103,2026-08-01,2223.63,2173.74,-0.0045
2576,104,2024-08-01,1600.39,1560.24,-0.0124
2577,104,2024-09-01,1633.68,1650.25,0.0208
2578,104,2024-10-01,1670.33,1703.27,0.0224
2579,104,2024-11-01,1717.69,1676.64,0.0284
2580,104,2024-12-01,1761.31,1725.4,0.0254
2581,104,2025-01-01,1801.12,1820.54,0.0226
2582,104,2025-02-01,1802.22,1837.32,0.0006
2583,104,2025-03-01,1833.26,1796.19,0.0172
2584,104,2025-04-01,1881.69,1924.41,0.0264
2585,104,2025-05-01,1878.68,1840.05,-0.0016
2586,104,2025-06-01,1943.77,1969.25,0.0346
2587,104,2025-07-01,2006.31,2005.61,0.0322
2588,104,2025-08-01,1987.48,2032.34,-0.0094
2589,104,2025-09-01,2042.41,2021.6,0.0276
2590,104,2025-10-01,2078.07,2025.67,0.0175
2591,104,2025-11-01,2066.25,2097.62,-0.0057
2592,104,2025-12-01,2121.39,2109.08,0.0267
2593,104,2026-01-01,2142.89,2172.55,0.0101
2594,104,2026-02-01,2127.96,2091.79,-0.007
2595,104,2026-03-01,2093.62,2127.43,-0.0161
2596,104,2026-04-01,2054.62,2042.98,-0.0186
2597,104,2026-05-01,2061.24,2110.25,0.0032
2598,104,2026-06-01,2017.62,2072.66,-0.0212
2599,104,2026-07-01,1973.83,1935.09,-0.0217
2600,104,2026-08-01,1955.74,1995.36,-0.0092
2601,105,2024-08-01,2.79,2.87,-0.0062
2602,105,2024-09-01,2.75,2.81,-0.0137
2603,105,2024-10-01,2.71,2.7,-0.0145
2604,105,2024-11-01,2.73,2.79,0.0087
2605,105,2024-12-01,2.75,2.83,0.0057
2606,105,2025-01-01,2.75,2.71,0.0011
2607,105,2025-02-01,2.73,2.74,-0.0075
2608,105,2025-03-01,2.77,2.77,0.0142
2609,105,2025-04-01,2.81,2.85,0.0145
2610,105,2025-05-01,2.79,2.82,-0.0059
2611,105,2025-06-01,2.78,2.78,-0.0053
2612,105,2025-07-01,2.73,2.76,-0.0179
2613,105,2025-08-01,2.79,2.8,0.0209
2614,105,2025-09-01,2.86,2.9,0.0269
2615,105,2025-10-01,2.94,2.91,0.0282
2616,105,2025-11-01,2.99,3.08,0.0169
2617,105,2025-12-01,3.09,3.05,0.0346
2618,105,2026-01-01,3.09,3.0,-0.0023
2619,105,2026-02-01,3.11,3.02,0.0081
2620,105,2026-03-01,3.16,3.24,0.0164
2621,105,2026-04-01,3.21,3.27,0.0158
2622,105,2026-05-01,3.23,3.16,0.0065
2623,105,2026-06-01,3.33,3.24,0.0307
2624,105,2026-07-01,3.34,3.34,0.0019
2625,105,2026-08-01,3.3,3.25,-0.0128
2626,106,2024-08-01,73.58,74.03,0.0162
2627,106,2024-09-01,73.92,73.65,0.0046
2628,106,2024-10-01,74.97,76.84,0.0142
2629,106,2024-11-01,73.39,72.91,-0.0211
2630,106,2024-12-01,73.85,75.8,0.0063
2631,106,2025-01-01,75.12,74.05,0.0171
2632,106,2025-02-01,75.56,75.08,0.0059
2633,106,2025-03-01,74.49,73.98,-0.0141
2634,106,2025-04-01,75.0,75.87,0.0068
2635,106,2025-05-01,75.8,73.8,0.0106
2636,106,2025-06-01,77.77,79.6,0.0261
2637,106,2025-07-01,79.58,77.49,0.0232
2638,106,2025-08-01,78.88,80.36,-0.0087
2639,106,2025-09-01,78.23,78.52,-0.0083
2640,106,2025-10-01,77.04,79.19,-0.0152
2641,106,2025-11-01,76.12,75.76,-0.0119
2642,106,2025-12-01,77.37,76.69,0.0165
2643,106,2026-01-01,79.41,78.66,0.0264
2644,106,2026-02-01,78.03,76.97,-0.0174
2645,106,2026-03-01,79.85,81.23,0.0232
2646,106,2026-04-01,82.58,80.19,0.0342
2647,106,2026-05-01,81.36,81.94,-0.0148
2648,106,2026-06-01,79.89,80.81,-0.0181
2649,106,2026-07-01,78.29,79.48,-0.02
2650,106,2026-08-01,78.52,79.77,0.0029
2651,107,2024-08-01,8.0,7.96,0.0294
2652,107,2024-09-01,7.9,7.98,-0.0127
2653,107,2024-10-01,8.16,8.02,0.0326
2654,107,2024-11-01,8.3,8.08,0.0175
2655,107,2024-12-01,8.47,8.67,0.02
2656,107,2025-01-01,8.72,8.81,0.0299
2657,107,2025-02-01,8.6,8.38,-0.0135
2658,107,2025-03-01,8.42,8.67,-0.0218
2659,107,2025-04-01,8.25,8.47,-0.0202
2660,107,2025-05-01,8.52,8.54,0.0339
2661,107,2025-06-01,8.63,8.57,0.0128
2662,107,2025-07-01,8.46,8.7,-0.0201
2663,107,2025-08-01,8.59,8.65,0.0151
2664,107,2025-09-01,8.42,8.53,-0.0201
2665,107,2025-10-01,8.32,8.17,-0.0115
2666,107,2025-11-01,8.42,8.4,0.0116
2667,107,2025-12-01,8.42,8.27,0.0004
2668,107,2026-01-01,8.3,8.3,-0.0139
2669,107,2026-02-01,8.4,8.4,0.0124
2670,107,2026-03-01,8.47,8.65,0.008
2671,107,2026-04-01,8.5,8.45,0.0034
2672,107,2026-05-01,8.76,8.93,0.0304
2673,107,2026-06-01,8.84,8.88,0.0087
2674,107,2026-07-01,9.01,9.26,0.0193
2675,107,2026-08-01,9.07,8.94,0.0069
2676,108,2024-08-01,30.15,30.19,0.003
2677,108,2024-09-01,31.17,31.85,0.0339
2678,108,2024-10-01,32.08,31.86,0.0292
2679,108,2024-11-01,32.63,33.39,0.0169
2680,108,2024-12-01,33.67,33.17,0.0322
2681,108,2025-01-01,33.54,34.38,-0.004
2682,108,2025-02-01,32.77,32.38,-0.0229
2683,108,2025-03-01,32.21,32.39,-0.017
2684,108,2025-04-01,33.17,33.27,0.0297
2685,108,2025-05-01,33.73,34.68,0.0168
2686,108,2025-06-01,34.25,33.86,0.0156
2687,108,2025-07-01,35.42,34.77,0.0339
2688,108,2025-08-01,35.36,34.55,-0.0017
2689,108,2025-09-01,35.75,36.54,0.0111
2690,108,2025-10-01,36.6,37.38,0.0238
2691,108,2025-11-01,35.87,35.78,-0.0201
2692,108,2025-12-01,35.55,35.39,-0.0088
2693,108,2026-01-01,34.7,35.62,-0.024
2694,108,2026-02-01,34.0,34.9,-0.0201
2695,108,2026-03-01,33.99,33.21,-0.0005
2696,108,2026-04-01,34.23,34.51,0.0071
2697,108,2026-05-01,33.52,33.3,-0.0208
2698,108,2026-06-01,34.49,33.82,0.029
2699,108,2026-07-01,35.01,35.84,0.0152
2700,108,2026-08-01,34.9,35.7,-0.0033
2701,109,2024-08-01,462.18,472.42,-0.0195
2702,109,2024-09-01,468.4,454.48,0.0135
2703,109,2024-10-01,474.61,479.81,0.0133
2704,109,2024-11-01,478.28,490.22,0.0077
2705,109,2024-12-01,493.53,490.38,0.0319
2706,109,2025-01-01,492.12,494.57,-0.0029
2707,109,2025-02-01,483.62,490.3,-0.0173
2708,109,2025-03-01,476.38,474.02,-0.015
2709,109,2025-04-01,487.55,477.81,0.0235
2710,109,2025-05-01,490.36,503.27,0.0058
2711,109,2025-06-01,492.88,485.06,0.0051
2712,109,2025-07-01,491.94,493.72,-0.0019
2713,109,2025-08-01,500.45,493.39,0.0173
2714,109,2025-09-01,500.09,514.18,-0.0007
2715,109,2025-10-01,509.94,510.41,0.0197
2716,109,2025-11-01,502.84,490.0,-0.0139
2717,109,2025-12-01,499.36,486.89,-0.0069
2718,109,2026-01-01,507.87,521.12,0.017
2719,109,2026-02-01,515.77,513.49,0.0155
2720,109,2026-03-01,530.88,518.18,0.0293
2721,109,2026-04-01,519.99,527.18,-0.0205
2722,109,2026-05-01,511.18,513.91,-0.0169
2723,109,2026-06-01,507.27,513.09,-0.0077
2724,109,2026-07-01,501.72,510.3,-0.0109
2725,109,2026-08-01,499.84,493.04,-0.0037
2726,110,2024-08-01,656.72,672.39,0.0122
2727,110,2024-09-01,674.08,677.15,0.0264
2728,110,2024-10-01,695.04,710.17,0.0311
2729,110,2024-11-01,678.32,672.5,-0.0241
2730,110,2024-12-01,684.16,672.24,0.0086
2731,110,2025-01-01,672.68,684.14,-0.0168
2732,110,2025-02-01,663.34,653.92,-0.0139
2733,110,2025-03-01,663.47,655.19,0.0002
2734,110,2025-04-01,675.52,677.65,0.0182
2735,110,2025-05-01,673.44,691.53,-0.0031
2736,110,2025-06-01,667.42,670.13,-0.0089
2737,110,2025-07-01,676.45,694.53,0.0135
2738,110,2025-08-01,690.05,699.26,0.0201
2739,110,2025-09-01,675.72,686.27,-0.0208
2740,110,2025-10-01,669.85,665.9,-0.0087
2741,110,2025-11-01,654.57,645.48,-0.0228
2742,110,2025-12-01,656.33,670.93,0.0027
2743,110,2026-01-01,662.85,660.02,0.0099
2744,110,2026-02-01,666.02,676.15,0.0048
2745,110,2026-03-01,681.44,675.95,0.0232
2746,110,2026-04-01,683.15,683.93,0.0025
2747,110,2026-05-01,688.82,700.53,0.0083
2748,110,2026-06-01,707.67,702.99,0.0274
2749,110,2026-07-01,706.25,720.37,-0.002
2750,110,2026-08-01,715.56,726.36,0.0132
2751,111,2024-08-01,2112.67,2059.8,0.0211
2752,111,2024-09-01,2125.19,2071.76,0.0059
2753,111,2024-10-01,2135.86,2170.11,0.005
2754,111,2024-11-01,2105.86,2160.11,-0.014
2755,111,2024-12-01,2068.67,2065.9,-0.0177
2756,111,2025-01-01,2065.33,2095.19,-0.0016
2757,111,2025-02-01,2038.39,2081.32,-0.013
2758,111,2025-03-01,2043.14,2012.49,0.0023
2759,111,2025-04-01,2022.36,2060.3,-0.0102
2760,111,2025-05-01,2078.81,2082.86,0.0279
2761,111,2025-06-01,2059.88,2099.29,-0.0091
