order_cost_detail_id,order_cost_snapshot_id,cost_component,amount,calculation_basis
749,150,制造费用,32155.67,标准费率
750,150,包装物流,5060.06,标准费率
751,151,材料,430062.24,BOM与当前价格
752,151,人工,51941.08,标准费率
753,151,外协,74467.8,标准费率
754,151,制造费用,80632.68,标准费率
755,151,包装物流,12613.24,标准费率
756,152,材料,166478.28,BOM与当前价格
757,152,人工,35936.44,标准费率
758,152,外协,16615.14,标准费率
759,152,制造费用,35942.8,标准费率
760,152,包装物流,4577.34,标准费率
761,153,材料,142681.28,BOM与当前价格
762,153,人工,72733.7,标准费率
763,153,外协,59557.28,标准费率
764,153,制造费用,50539.9,标准费率
765,153,包装物流,5055.96,标准费率
766,154,材料,319412.88,BOM与当前价格
767,154,人工,48539.88,标准费率
768,154,外协,111125.96,标准费率
769,154,制造费用,80245.68,标准费率
770,154,包装物流,10763.48,标准费率
771,155,材料,184936.12,BOM与当前价格
772,155,人工,134382.28,标准费率
773,155,外协,107606.28,标准费率
774,155,制造费用,74797.2,标准费率
775,155,包装物流,7313.56,标准费率
776,156,材料,81142.02,BOM与当前价格
777,156,人工,21460.93,标准费率
778,156,外协,3600.27,标准费率
779,156,制造费用,12850.59,标准费率
780,156,包装物流,2118.56,标准费率
781,157,材料,144908.38,BOM与当前价格
782,157,人工,47353.8,标准费率
783,157,外协,39432.48,标准费率
784,157,制造费用,31927.52,标准费率
785,157,包装物流,4608.52,标准费率
786,158,材料,598246.56,BOM与当前价格
787,158,人工,60104.73,标准费率
788,158,外协,85031.73,标准费率
789,158,制造费用,118346.58,标准费率
790,158,包装物流,17081.97,标准费率
791,159,材料,159715.01,BOM与当前价格
792,159,人工,15627.64,标准费率
793,159,外协,17365.19,标准费率
794,159,制造费用,36267.61,标准费率
795,159,包装物流,4427.0,标准费率
796,160,材料,217362.57,BOM与当前价格
797,160,人工,71030.7,标准费率
798,160,外协,59148.72,标准费率
799,160,制造费用,47891.28,标准费率
800,160,包装物流,6912.78,标准费率
801,161,材料,104222.15,BOM与当前价格
802,161,人工,19137.0,标准费率
803,161,外协,31016.87,标准费率
804,161,制造费用,28173.62,标准费率
805,161,包装物流,3380.98,标准费率
806,162,材料,416195.7,BOM与当前价格
807,162,人工,89841.1,标准费率
808,162,外协,41537.85,标准费率
809,162,制造费用,89857.0,标准费率
810,162,包装物流,11443.35,标准费率
811,163,材料,64798.13,BOM与当前价格
812,163,人工,37874.27,标准费率
813,163,外协,10429.35,标准费率
814,163,制造费用,18774.89,标准费率
815,163,包装物流,1880.69,标准费率
816,164,材料,289760.1,BOM与当前价格
817,164,人工,34943.97,标准费率
818,164,外协,78399.78,标准费率
819,164,制造费用,60344.64,标准费率
820,164,包装物流,9204.0,标准费率
821,165,材料,338715.0,BOM与当前价格
822,165,人工,137042.12,标准费率
823,165,外协,139974.8,标准费率
824,165,制造费用,79675.72,标准费率
825,165,包装物流,11967.24,标准费率
826,166,材料,159706.44,BOM与当前价格
827,166,人工,24269.94,标准费率
828,166,外协,55562.98,标准费率
829,166,制造费用,40122.84,标准费率
830,166,包装物流,5381.74,标准费率
831,167,材料,83239.14,BOM与当前价格
832,167,人工,17968.22,标准费率
833,167,外协,8307.57,标准费率
834,167,制造费用,17971.4,标准费率
835,167,包装物流,2288.67,标准费率
836,168,材料,401423.08,BOM与当前价格
837,168,人工,125767.88,标准费率
838,168,外协,125258.28,标准费率
839,168,制造费用,108110.84,标准费率
840,168,包装物流,13167.04,标准费率
841,169,材料,356703.2,BOM与当前价格
842,169,人工,181834.25,标准费率
843,169,外协,148893.2,标准费率
844,169,制造费用,126349.75,标准费率
845,169,包装物流,12639.9,标准费率
846,170,材料,254036.25,BOM与当前价格
847,170,人工,102781.59,标准费率
848,170,外协,104981.1,标准费率
849,170,制造费用,59756.79,标准费率
850,170,包装物流,8975.43,标准费率
851,171,材料,416342.15,BOM与当前价格
852,171,人工,119244.65,标准费率
853,171,外协,32153.75,标准费率
854,171,制造费用,118714.55,标准费率
855,171,包装物流,11212.4,标准费率
856,172,材料,81142.02,BOM与当前价格
857,172,人工,21460.93,标准费率
858,172,外协,3600.27,标准费率
859,172,制造费用,12850.59,标准费率
860,172,包装物流,2118.56,标准费率
861,173,材料,153138.37,BOM与当前价格
862,173,人工,21489.17,标准费率
863,173,外协,8437.38,标准费率
864,173,制造费用,23981.5,标准费率
865,173,包装物流,4039.39,标准费率
866,174,材料,322467.36,BOM与当前价格
867,174,人工,101132.2,标准费率
868,174,外协,13071.84,标准费率
869,174,制造费用,53011.92,标准费率
870,174,包装物流,8388.48,标准费率
871,175,材料,47414.67,BOM与当前价格
872,175,人工,35988.8,标准费率
873,175,外协,10155.51,标准费率
874,175,制造费用,18599.52,标准费率
875,175,包装物流,1439.25,标准费率
876,176,材料,47414.67,BOM与当前价格
877,176,人工,35988.8,标准费率
878,176,外协,10155.51,标准费率
879,176,制造费用,18599.52,标准费率
880,176,包装物流,1439.25,标准费率
881,177,材料,194394.39,BOM与当前价格
882,177,人工,113622.81,标准费率
883,177,外协,31288.05,标准费率
884,177,制造费用,56324.67,标准费率
885,177,包装物流,5642.07,标准费率
886,178,材料,159715.01,BOM与当前价格
887,178,人工,15627.64,标准费率
888,178,外协,17365.19,标准费率
889,178,制造费用,36267.61,标准费率
890,178,包装物流,4427.0,标准费率
891,179,材料,319430.02,BOM与当前价格
892,179,人工,31255.28,标准费率
893,179,外协,34730.38,标准费率
894,179,制造费用,72535.22,标准费率
895,179,包装物流,8854.0,标准费率
896,180,材料,334230.54,BOM与当前价格
897,180,人工,46969.08,标准费率
898,180,外协,64342.86,标准费率
899,180,制造费用,74316.48,标准费率
900,180,包装物流,9964.32,标准费率
901,181,材料,83268.43,BOM与当前价格
902,181,人工,23848.93,标准费率
903,181,外协,6430.75,标准费率
904,181,制造费用,23742.91,标准费率
905,181,包装物流,2242.48,标准费率
906,182,材料,91724.96,BOM与当前价格
907,182,人工,16210.19,标准费率
908,182,外协,3866.65,标准费率
909,182,制造费用,20169.04,标准费率
910,182,包装物流,2389.79,标准费率
911,183,材料,79853.22,BOM与当前价格
912,183,人工,12134.97,标准费率
913,183,外协,27781.49,标准费率
914,183,制造费用,20061.42,标准费率
915,183,包装物流,2690.87,标准费率
916,184,材料,159715.01,BOM与当前价格
917,184,人工,15627.64,标准费率
918,184,外协,17365.19,标准费率
919,184,制造费用,36267.61,标准费率
920,184,包装物流,4427.0,标准费率
921,185,材料,306276.74,BOM与当前价格
922,185,人工,42978.34,标准费率
923,185,外协,16874.76,标准费率
924,185,制造费用,47963.0,标准费率
925,185,包装物流,8078.78,标准费率
926,186,材料,406143.45,BOM与当前价格
927,186,人工,111787.53,标准费率
928,186,外协,71224.5,标准费率
929,186,制造费用,101216.91,标准费率
930,186,包装物流,11934.21,标准费率
931,187,材料,516046.72,BOM与当前价格
932,187,人工,38396.52,标准费率
933,187,外协,75174.32,标准费率
934,187,制造费用,126238.32,标准费率
935,187,包装物流,14780.52,标准费率
936,188,材料,285362.56,BOM与当前价格
937,188,人工,145467.4,标准费率
938,188,外协,119114.56,标准费率
939,188,制造费用,101079.8,标准费率
940,188,包装物流,10111.92,标准费率
941,189,材料,159578.0,BOM与当前价格
942,189,人工,65372.42,标准费率
943,189,外协,22860.18,标准费率
944,189,制造费用,36626.4,标准费率
945,189,包装物流,4560.96,标准费率
946,190,材料,390534.9,BOM与当前价格
947,190,人工,65212.0,标准费率
948,190,外协,133471.8,标准费率
949,190,制造费用,113483.5,标准费率
950,190,包装物流,13100.15,标准费率
951,191,材料,144409.82,BOM与当前价格
952,191,人工,74955.26,标准费率
953,191,外协,22896.22,标准费率
954,191,制造费用,46998.7,标准费率
955,191,包装物流,4182.66,标准费率
956,192,材料,332956.56,BOM与当前价格
957,192,人工,71872.88,标准费率
958,192,外协,33230.28,标准费率
959,192,制造费用,71885.6,标准费率
960,192,包装物流,9154.68,标准费率
961,193,材料,189658.68,BOM与当前价格
962,193,人工,143955.2,标准费率
963,193,外协,40622.04,标准费率
964,193,制造费用,74398.08,标准费率
965,193,包装物流,5757.0,标准费率
966,194,材料,482933.5,BOM与当前价格
967,194,人工,58239.95,标准费率
968,194,外协,130666.3,标准费率
969,194,制造费用,100574.4,标准费率
970,194,包装物流,15340.0,标准费率
971,195,材料,111410.18,BOM与当前价格
972,195,人工,15656.36,标准费率
973,195,外协,21447.62,标准费率
974,195,制造费用,24772.16,标准费率
975,195,包装物流,3321.44,标准费率
976,196,材料,222820.36,BOM与当前价格
977,196,人工,31312.72,标准费率
978,196,外协,42895.24,标准费率
979,196,制造费用,49544.32,标准费率
980,196,包装物流,6642.88,标准费率
981,197,材料,387035.04,BOM与当前价格
982,197,人工,28797.39,标准费率
983,197,外协,56380.74,标准费率
984,197,制造费用,94678.74,标准费率
985,197,包装物流,11085.39,标准费率
986,198,材料,184936.12,BOM与当前价格
987,198,人工,134382.28,标准费率
988,198,外协,107606.28,标准费率
989,198,制造费用,74797.2,标准费率
990,198,包装物流,7313.56,标准费率
991,199,材料,537577.8,BOM与当前价格
992,199,人工,64926.35,标准费率
993,199,外协,93084.75,标准费率
994,199,制造费用,100790.85,标准费率
995,199,包装物流,15766.55,标准费率
996,200,材料,398945.0,BOM与当前价格
997,200,人工,163431.05,标准费率
998,200,外协,57150.45,标准费率
999,200,制造费用,91566.0,标准费率
1000,200,包装物流,11402.4,标准费率
1001,201,材料,398831.04,BOM与当前价格
1002,201,人工,40069.82,标准费率
1003,201,外协,56687.82,标准费率
1004,201,制造费用,78897.72,标准费率
1005,201,包装物流,11387.98,标准费率
1006,202,材料,142244.01,BOM与当前价格
1007,202,人工,107966.4,标准费率
1008,202,外协,30466.53,标准费率
1009,202,制造费用,55798.56,标准费率
1010,202,包装物流,4317.75,标准费率
1011,203,材料,81142.02,BOM与当前价格
1012,203,人工,21460.93,标准费率
1013,203,外协,3600.27,标准费率
1014,203,制造费用,12850.59,标准费率
1015,203,包装物流,2118.56,标准费率
1016,204,材料,363154.29,BOM与当前价格
1017,204,人工,101999.58,标准费率
1018,204,外协,22604.85,标准费率
1019,204,制造费用,71651.76,标准费率
1020,204,包装物流,9643.98,标准费率
1021,205,材料,239559.66,BOM与当前价格
1022,205,人工,36404.91,标准费率
1023,205,外协,83344.47,标准费率
1024,205,制造费用,60184.26,标准费率
1025,205,包装物流,8072.61,标准费率
1026,206,材料,361024.55,BOM与当前价格
1027,206,人工,187388.15,标准费率
1028,206,外协,57240.55,标准费率
1029,206,制造费用,117496.75,标准费率
1030,206,包装物流,10456.65,标准费率
1031,207,材料,94829.34,BOM与当前价格
1032,207,人工,71977.6,标准费率
1033,207,外协,20311.02,标准费率
1034,207,制造费用,37199.04,标准费率
1035,207,包装物流,2878.5,标准费率
1036,208,材料,60104.08,BOM与当前价格
1037,208,人工,23126.86,标准费率
1038,208,外协,7258.5,标准费率
1039,208,制造费用,18170.28,标准费率
1040,208,包装物流,1684.06,标准费率
1041,209,材料,240416.32,BOM与当前价格
1042,209,人工,92507.44,标准费率
1043,209,外协,29034.0,标准费率
1044,209,制造费用,72681.12,标准费率
1045,209,包装物流,6736.24,标准费率
1046,210,材料,237073.35,BOM与当前价格
1047,210,人工,179944.0,标准费率
1048,210,外协,50777.55,标准费率
1049,210,制造费用,92997.6,标准费率
1050,210,包装物流,7196.25,标准费率
1051,211,材料,79789.0,BOM与当前价格
1052,211,人工,32686.21,标准费率
1053,211,外协,11430.09,标准费率
1054,211,制造费用,18313.2,标准费率
1055,211,包装物流,2280.48,标准费率
1056,212,材料,169357.5,BOM与当前价格
1057,212,人工,68521.06,标准费率
1058,212,外协,69987.4,标准费率
1059,212,制造费用,39837.86,标准费率
1060,212,包装物流,5983.62,标准费率
1061,213,材料,289760.1,BOM与当前价格
1062,213,人工,34943.97,标准费率
1063,213,外协,78399.78,标准费率
1064,213,制造费用,60344.64,标准费率
1065,213,包装物流,9204.0,标准费率
1066,214,材料,399266.1,BOM与当前价格
1067,214,人工,60674.85,标准费率
1068,214,外协,138907.45,标准费率
1069,214,制造费用,100307.1,标准费率
1070,214,包装物流,13454.35,标准费率
1071,215,材料,638860.04,BOM与当前价格
1072,215,人工,62510.56,标准费率
1073,215,外协,69460.76,标准费率
1074,215,制造费用,145070.44,标准费率
1075,215,包装物流,17708.0,标准费率
1076,216,材料,479145.03,BOM与当前价格
1077,216,人工,46882.92,标准费率
1078,216,外协,52095.57,标准费率
1079,216,制造费用,108802.83,标准费率
1080,216,包装物流,13281.0,标准费率
1081,217,材料,254036.25,BOM与当前价格
1082,217,人工,102781.59,标准费率
1083,217,外协,104981.1,标准费率
1084,217,制造费用,59756.79,标准费率
1085,217,包装物流,8975.43,标准费率
1086,218,材料,676905.75,BOM与当前价格
1087,218,人工,186312.55,标准费率
1088,218,外协,118707.5,标准费率
1089,218,制造费用,168694.85,标准费率
1090,218,包装物流,19890.35,标准费率
1091,219,材料,214021.92,BOM与当前价格
1092,219,人工,109100.55,标准费率
1093,219,外协,89335.92,标准费率
1094,219,制造费用,75809.85,标准费率
1095,219,包装物流,7583.94,标准费率
1096,220,材料,36000.26,BOM与当前价格
1097,220,人工,32464.21,标准费率
1098,220,外协,5706.78,标准费率
1099,220,制造费用,14693.32,标准费率
1100,220,包装物流,1042.68,标准费率
1101,221,材料,416195.7,BOM与当前价格
1102,221,人工,89841.1,标准费率
1103,221,外协,41537.85,标准费率
1104,221,制造费用,89857.0,标准费率
1105,221,包装物流,11443.35,标准费率
1106,222,材料,484205.72,BOM与当前价格
1107,222,人工,135999.44,标准费率
1108,222,外协,30139.8,标准费率
1109,222,制造费用,95535.68,标准费率
1110,222,包装物流,12858.64,标准费率
1111,223,材料,222820.36,BOM与当前价格
1112,223,人工,31312.72,标准费率
1113,223,外协,42895.24,标准费率
1114,223,制造费用,49544.32,标准费率
1115,223,包装物流,6642.88,标准费率
1116,224,材料,110965.93,BOM与当前价格
1117,224,人工,24298.52,标准费率
1118,224,外协,17898.39,标准费率
1119,224,制造费用,29024.36,标准费率
1120,224,包装物流,3221.61,标准费率
1121,225,材料,284034.76,BOM与当前价格
1122,225,人工,15072.48,标准费率
1123,225,外协,56316.78,标准费率
