receipt_id,receipt_code,purchase_order_id,supplier_id,plant_id,receipt_date,status
557,入库-000557,570,41,1,2026-03-10,已入库
558,入库-000558,571,22,2,2025-01-01,已入库
559,入库-000559,572,3,1,2025-04-24,已入库
560,入库-000560,573,48,2,2026-04-19,已入库
561,入库-000561,574,49,1,2026-05-29,已入库
562,入库-000562,575,37,2,2024-08-16,已入库
563,入库-000563,576,1,1,2025-01-25,已入库
564,入库-000564,577,21,1,2025-11-03,已入库
565,入库-000565,578,24,1,2025-10-13,已入库
566,入库-000566,579,39,2,2025-02-01,已入库
567,入库-000567,580,22,1,2025-04-24,已入库
568,入库-000568,581,21,1,2025-03-12,已入库
569,入库-000569,582,48,1,2025-05-03,已入库
570,入库-000570,583,29,1,2025-03-08,已入库
571,入库-000571,584,48,1,2025-06-07,已入库
572,入库-000572,585,45,1,2025-10-15,已入库
573,入库-000573,586,40,1,2025-09-18,已入库
574,入库-000574,587,42,1,2024-11-23,已入库
575,入库-000575,588,19,1,2025-10-24,已入库
576,入库-000576,589,40,1,2024-12-20,已入库
577,入库-000577,590,46,1,2024-12-04,已入库
578,入库-000578,591,43,2,2025-04-03,已入库
579,入库-000579,592,46,1,2025-03-25,已入库
580,入库-000580,593,31,1,2025-06-15,已入库
581,入库-000581,594,46,2,2025-01-06,已入库
582,入库-000582,595,25,2,2024-08-25,已入库
583,入库-000583,596,31,2,2026-04-26,已入库
584,入库-000584,598,32,2,2024-09-28,已入库
585,入库-000585,599,5,1,2025-10-27,已入库
586,入库-000586,600,19,1,2025-04-13,已入库
587,入库-000587,601,49,2,2025-09-24,已入库
588,入库-000588,602,42,1,2024-09-15,已入库
589,入库-000589,603,14,2,2026-07-11,已入库
590,入库-000590,604,41,2,2024-12-13,已入库
591,入库-000591,605,35,2,2025-04-21,已入库
592,入库-000592,607,21,1,2026-02-06,已入库
593,入库-000593,608,21,2,2026-03-05,已入库
594,入库-000594,609,23,2,2026-05-01,已入库
595,入库-000595,610,5,1,2024-11-15,已入库
596,入库-000596,611,32,2,2026-01-17,已入库
597,入库-000597,612,43,1,2025-02-28,已入库
598,入库-000598,613,44,1,2024-09-30,已入库
599,入库-000599,614,44,1,2026-03-19,已入库
600,入库-000600,615,9,2,2025-11-05,已入库
601,入库-000601,616,40,2,2025-09-07,已入库
602,入库-000602,617,6,2,2024-12-18,已入库
603,入库-000603,618,5,2,2024-11-29,已入库
604,入库-000604,619,20,1,2025-09-29,已入库
605,入库-000605,620,24,2,2026-02-18,已入库
606,入库-000606,621,30,1,2025-03-24,已入库
607,入库-000607,622,19,1,2026-03-31,已入库
608,入库-000608,623,27,2,2026-04-30,已入库
609,入库-000609,624,46,1,2024-12-06,已入库
610,入库-000610,625,49,1,2026-06-06,已入库
611,入库-000611,626,31,2,2025-10-04,已入库
612,入库-000612,627,12,2,2026-03-25,已入库
613,入库-000613,628,44,2,2025-07-01,已入库
614,入库-000614,629,31,2,2026-05-24,已入库
615,入库-000615,630,28,1,2025-01-07,已入库
616,入库-000616,631,34,2,2026-02-13,已入库
617,入库-000617,632,5,2,2026-05-31,已入库
618,入库-000618,633,18,1,2026-06-20,已入库
619,入库-000619,634,36,1,2026-03-27,已入库
620,入库-000620,635,32,2,2026-05-12,已入库
621,入库-000621,636,39,1,2024-09-17,已入库
622,入库-000622,637,16,2,2025-05-28,已入库
623,入库-000623,638,3,1,2026-03-17,已入库
624,入库-000624,639,28,1,2024-12-27,已入库
625,入库-000625,640,11,1,2025-08-08,已入库
626,入库-000626,641,29,1,2025-03-10,已入库
627,入库-000627,643,22,1,2024-10-15,已入库
628,入库-000628,644,43,1,2025-12-19,已入库
629,入库-000629,645,46,2,2025-08-07,已入库
630,入库-000630,646,14,1,2024-10-10,已入库
631,入库-000631,647,21,2,2025-01-05,已入库
632,入库-000632,648,47,1,2026-05-02,已入库
633,入库-000633,649,26,2,2026-06-16,已入库
634,入库-000634,650,34,1,2024-12-28,已入库
635,入库-000635,651,5,1,2024-12-03,已入库
636,入库-000636,652,1,2,2026-07-01,已入库
637,入库-000637,653,43,1,2025-04-19,已入库
638,入库-000638,654,19,1,2025-08-04,已入库
639,入库-000639,655,13,1,2026-04-18,已入库
640,入库-000640,656,21,2,2025-10-06,已入库
641,入库-000641,657,44,2,2025-05-17,已入库
642,入库-000642,658,5,2,2025-02-12,已入库
643,入库-000643,659,19,2,2025-08-06,已入库
644,入库-000644,660,4,1,2025-10-14,已入库
645,入库-000645,661,25,2,2025-11-06,已入库
646,入库-000646,662,8,2,2026-07-17,已入库
647,入库-000647,663,16,1,2026-03-19,已入库
648,入库-000648,664,32,1,2026-04-21,已入库
649,入库-000649,666,48,1,2024-09-22,已入库
650,入库-000650,667,39,1,2026-06-09,已入库
651,入库-000651,668,37,1,2025-02-05,已入库
652,入库-000652,669,8,1,2025-09-08,已入库
653,入库-000653,670,50,1,2024-11-08,已入库
654,入库-000654,671,45,2,2025-01-07,已入库
655,入库-000655,672,26,2,2025-12-15,已入库
656,入库-000656,673,31,1,2026-04-30,已入库
657,入库-000657,674,31,2,2025-09-28,已入库
658,入库-000658,675,50,1,2025-04-27,已入库
659,入库-000659,676,28,1,2026-01-07,已入库
660,入库-000660,677,18,2,2025-10-19,已入库
661,入库-000661,678,24,1,2026-06-25,已入库
662,入库-000662,679,4,2,2025-04-24,已入库
663,入库-000663,680,38,2,2026-05-12,已入库
664,入库-000664,681,39,2,2025-08-28,已入库
665,入库-000665,682,1,1,2024-09-16,已入库
666,入库-000666,683,3,2,2024-12-21,已入库
667,入库-000667,684,6,2,2026-01-15,已入库
668,入库-000668,685,40,2,2025-02-20,已入库
669,入库-000669,686,4,2,2025-02-03,已入库
670,入库-000670,687,37,2,2024-12-21,已入库
671,入库-000671,688,25,1,2025-11-22,已入库
672,入库-000672,689,7,2,2025-03-10,已入库
673,入库-000673,690,42,1,2025-08-22,已入库
674,入库-000674,691,36,2,2026-01-27,已入库
675,入库-000675,692,33,2,2024-10-29,已入库
676,入库-000676,694,9,1,2025-05-07,已入库
677,入库-000677,695,31,1,2026-03-18,已入库
678,入库-000678,696,1,1,2024-12-13,已入库
679,入库-000679,697,17,1,2026-06-26,已入库
680,入库-000680,698,40,1,2026-07-02,已入库
681,入库-000681,699,15,1,2025-06-03,已入库
682,入库-000682,700,8,2,2025-05-11,已入库
683,入库-000683,701,32,2,2025-10-07,已入库
684,入库-000684,702,3,2,2025-05-20,已入库
685,入库-000685,703,5,1,2025-07-11,已入库
686,入库-000686,704,34,1,2026-06-23,已入库
687,入库-000687,705,26,1,2024-09-03,已入库
688,入库-000688,706,24,2,2026-07-11,已入库
689,入库-000689,707,17,2,2025-02-16,已入库
690,入库-000690,708,37,1,2025-04-11,已入库
691,入库-000691,709,12,1,2026-02-10,已入库
692,入库-000692,710,35,1,2025-04-26,已入库
693,入库-000693,711,3,1,2024-09-24,已入库
694,入库-000694,712,5,2,2024-09-05,已入库
695,入库-000695,713,31,2,2025-04-23,已入库
696,入库-000696,714,2,2,2024-10-12,已入库
697,入库-000697,715,36,1,2026-02-13,已入库
698,入库-000698,716,21,2,2025-12-01,已入库
699,入库-000699,717,47,1,2024-10-01,已入库
700,入库-000700,718,40,1,2024-11-26,已入库
701,入库-000701,719,22,1,2025-09-12,已入库
702,入库-000702,720,11,2,2025-06-12,已入库
703,入库-000703,721,40,1,2026-02-06,已入库
704,入库-000704,722,24,2,2026-06-14,已入库
705,入库-000705,723,2,2,2025-01-11,已入库
706,入库-000706,724,16,2,2025-06-19,已入库
707,入库-000707,725,35,1,2024-12-10,已入库
708,入库-000708,726,19,2,2024-10-01,已入库
709,入库-000709,727,13,1,2025-11-29,已入库
710,入库-000710,728,9,2,2026-01-07,已入库
711,入库-000711,729,33,2,2025-06-05,已入库
712,入库-000712,730,9,1,2025-10-12,已入库
713,入库-000713,731,4,1,2025-06-07,已入库
714,入库-000714,732,44,2,2024-09-30,已入库
715,入库-000715,733,15,2,2024-09-25,已入库
716,入库-000716,734,48,1,2025-10-30,已入库
717,入库-000717,735,36,1,2025-05-29,已入库
718,入库-000718,736,45,2,2024-10-16,已入库
719,入库-000719,737,33,1,2026-03-22,已入库
720,入库-000720,738,9,1,2026-07-08,已入库
721,入库-000721,739,27,1,2025-08-20,已入库
722,入库-000722,740,18,2,2025-09-13,已入库
723,入库-000723,741,24,1,2026-07-28,已入库
724,入库-000724,742,14,1,2024-12-11,已入库
725,入库-000725,743,15,1,2026-04-04,已入库
726,入库-000726,744,18,1,2026-07-29,已入库
727,入库-000727,745,3,1,2025-06-30,已入库
728,入库-000728,746,50,2,2026-03-04,已入库
729,入库-000729,748,20,1,2026-01-08,已入库
730,入库-000730,749,21,1,2025-12-11,已入库
731,入库-000731,750,39,2,2025-09-26,已入库
732,入库-000732,751,30,1,2024-12-07,已入库
733,入库-000733,752,27,2,2026-02-19,已入库
734,入库-000734,753,11,1,2025-10-14,已入库
735,入库-000735,754,23,1,2025-04-13,已入库
736,入库-000736,755,36,1,2026-03-23,已入库
737,入库-000737,756,36,2,2025-11-06,已入库
738,入库-000738,757,5,1,2025-11-10,已入库
739,入库-000739,758,29,1,2025-07-12,已入库
740,入库-000740,759,49,1,2024-11-10,已入库
741,入库-000741,760,39,1,2025-04-17,已入库
742,入库-000742,761,28,1,2024-09-22,已入库
743,入库-000743,762,35,2,2025-06-29,已入库
744,入库-000744,763,28,2,2024-09-23,已入库
745,入库-000745,764,19,1,2025-11-22,已入库
746,入库-000746,765,7,2,2024-12-16,已入库
747,入库-000747,766,13,1,2024-11-28,已入库
748,入库-000748,767,14,2,2026-05-13,已入库
749,入库-000749,768,14,1,2026-02-14,已入库
750,入库-000750,769,17,1,2026-02-17,已入库
751,入库-000751,770,27,1,2025-04-06,已入库
752,入库-000752,772,29,1,2026-04-12,已入库
753,入库-000753,773,33,2,2025-08-06,已入库
754,入库-000754,774,16,2,2025-07-26,已入库
755,入库-000755,775,13,2,2025-06-13,已入库
756,入库-000756,777,46,1,2025-06-22,已入库
757,入库-000757,778,37,1,2025-10-29,已入库
758,入库-000758,779,50,2,2026-06-17,已入库
759,入库-000759,780,29,1,2024-09-03,已入库
760,入库-000760,781,7,2,2024-09-22,已入库
761,入库-000761,782,29,1,2026-07-21,已入库
762,入库-000762,783,6,2,2026-07-12,已入库
763,入库-000763,784,20,1,2025-12-12,已入库
764,入库-000764,785,39,2,2025-10-22,已入库
765,入库-000765,786,1,1,2026-06-29,已入库
766,入库-000766,787,43,2,2025-02-10,已入库
767,入库-000767,788,49,1,2026-01-29,已入库
768,入库-000768,789,22,1,2026-01-22,已入库
769,入库-000769,790,4,2,2026-04-02,已入库
770,入库-000770,791,33,1,2025-02-23,已入库
771,入库-000771,792,34,1,2026-07-03,已入库
772,入库-000772,793,47,1,2026-03-23,已入库
773,入库-000773,794,37,1,2025-05-21,已入库
774,入库-000774,795,33,2,2025-09-29,已入库
775,入库-000775,796,26,2,2026-03-14,已入库
776,入库-000776,797,1,1,2024-11-15,已入库
777,入库-000777,798,4,1,2025-10-16,已入库
778,入库-000778,799,16,1,2025-10-29,已入库
779,入库-000779,800,25,1,2025-03-01,已入库
780,入库-000780,801,49,1,2025-07-03,已入库
781,入库-000781,802,26,2,2024-09-08,已入库
782,入库-000782,803,2,2,2026-03-11,已入库
783,入库-000783,804,39,2,2025-10-12,已入库
784,入库-000784,805,24,2,2024-12-30,已入库
785,入库-000785,806,33,1,2025-10-07,已入库
786,入库-000786,807,35,2,2025-05-26,已入库
787,入库-000787,808,6,1,2024-12-23,已入库
788,入库-000788,809,13,2,2025-06-06,已入库
789,入库-000789,810,41,1,2025-08-30,已入库
790,入库-000790,811,9,1,2025-08-23,已入库
791,入库-000791,813,44,1,2026-05-14,已入库
792,入库-000792,814,5,2,2026-07-07,已入库
793,入库-000793,815,36,2,2025-08-03,已入库
794,入库-000794,816,3,1,2026-08-04,已入库
795,入库-000795,817,18,2,2025-01-14,已入库
796,入库-000796,819,12,1,2026-01-06,已入库
797,入库-000797,820,18,1,2025-04-04,已入库
798,入库-000798,821,47,1,2025-02-07,已入库
799,入库-000799,822,9,2,2025-08-26,已入库
800,入库-000800,823,19,1,2025-01-16,已入库
801,入库-000801,824,19,1,2024-12-09,已入库
802,入库-000802,825,31,1,2024-12-04,已入库
803,入库-000803,826,22,1,2025-04-28,已入库
804,入库-000804,827,34,1,2025-04-03,已入库
805,入库-000805,828,13,1,2025-08-10,已入库
806,入库-000806,829,28,2,2025-05-05,已入库
807,入库-000807,830,24,2,2024-11-19,已入库
808,入库-000808,831,46,1,2025-12-20,已入库
809,入库-000809,832,8,2,2025-07-19,已入库
810,入库-000810,833,1,1,2025-02-25,已入库
811,入库-000811,834,42,2,2025-11-02,已入库
812,入库-000812,835,3,1,2026-01-21,已入库
813,入库-000813,836,5,1,2025-12-16,已入库
814,入库-000814,837,22,2,2024-12-20,已入库
815,入库-000815,838,12,1,2025-09-10,已入库
816,入库-000816,839,5,1,2024-12-04,已入库
817,入库-000817,840,14,2,2025-01-01,已入库
818,入库-000818,841,15,2,2026-05-18,已入库
819,入库-000819,842,42,2,2025-07-17,已入库
820,入库-000820,843,6,2,2026-01-13,已入库
821,入库-000821,844,4,1,2024-10-03,已入库
822,入库-000822,845,21,1,2026-05-24,已入库
823,入库-000823,846,15,2,2025-06-28,已入库
824,入库-000824,847,37,1,2025-09-06,已入库
825,入库-000825,848,8,2,2024-12-22,已入库
826,入库-000826,849,37,1,2024-12-18,已入库
827,入库-000827,850,6,1,2025-05-18,已入库
828,入库-000828,851,39,2,2025-12-03,已入库
829,入库-000829,852,44,2,2025-02-18,已入库
830,入库-000830,853,8,1,2024-12-04,已入库
831,入库-000831,854,41,2,2024-10-05,已入库
832,入库-000832,855,28,1,2026-06-30,已入库
833,入库-000833,856,5,1,2025-01-26,已入库
834,入库-000834,857,25,1,2024-09-16,已入库
835,入库-000835,858,3,2,2025-01-08,已入库
836,入库-000836,859,20,2,2025-07-22,已入库
837,入库-000837,860,33,1,2025-03-30,已入库
838,入库-000838,861,40,2,2025-07-24,已入库
839,入库-000839,862,47,1,2024-11-13,已入库
840,入库-000840,863,10,1,2025-01-08,已入库
841,入库-000841,864,35,2,2025-02-04,已入库
842,入库-000842,865,41,2,2026-05-01,已入库
843,入库-000843,866,22,1,2026-04-25,已入库
844,入库-000844,867,49,1,2026-02-21,已入库
845,入库-000845,868,34,2,2025-06-29,已入库
846,入库-000846,869,39,2,2025-07-12,已入库
847,入库-000847,871,27,1,2025-08-17,已入库
848,入库-000848,872,44,1,2024-10-06,已入库
849,入库-000849,873,34,2,2026-04-13,已入库
850,入库-000850,874,45,1,2026-05-13,已入库
851,入库-000851,875,45,2,2024-11-27,已入库
852,入库-000852,876,6,1,2026-01-15,已入库
853,入库-000853,877,42,2,2026-06-08,已入库
854,入库-000854,878,12,1,2026-02-25,已入库
855,入库-000855,879,42,1,2024-12-20,已入库
856,入库-000856,880,23,2,2024-09-20,已入库
857,入库-000857,881,1,1,2025-11-03,已入库
858,入库-000858,882,25,1,2025-06-19,已入库
859,入库-000859,883,45,2,2025-09-02,已入库
860,入库-000860,884,50,2,2024-09-19,已入库
861,入库-000861,885,47,1,2025-06-28,已入库
862,入库-000862,886,18,1,2025-03-14,已入库
863,入库-000863,887,6,1,2025-09-28,已入库
864,入库-000864,888,25,1,2026-01-07,已入库
865,入库-000865,889,29,2,2024-09-14,已入库
866,入库-000866,890,43,1,2024-10-31,已入库
867,入库-000867,891,42,2,2026-07-17,已入库
868,入库-000868,893,42,1,2024-09-30,已入库
869,入库-000869,894,29,1,2026-02-17,已入库
870,入库-000870,895,13,1,2025-01-28,已入库
871,入库-000871,896,19,2,2025-07-11,已入库
872,入库-000872,897,33,1,2025-03-07,已入库
873,入库-000873,898,43,2,2026-02-06,已入库
874,入库-000874,899,11,2,2025-02-09,已入库
875,入库-000875,900,26,1,2025-07-03,已入库
876,入库-000876,901,11,2,2026-01-05,已入库
877,入库-000877,902,49,1,2025-08-09,已入库
878,入库-000878,903,34,1,2024-12-02,已入库
879,入库-000879,904,14,1,2026-02-27,已入库
880,入库-000880,905,44,1,2025-01-05,已入库
881,入库-000881,906,46,1,2026-03-15,已入库
882,入库-000882,907,5,2,2025-09-04,已入库
883,入库-000883,908,49,1,2025-10-25,已入库
884,入库-000884,909,37,1,2025-06-17,已入库
885,入库-000885,910,26,1,2025-01-17,已入库
886,入库-000886,911,26,2,2024-11-24,已入库
887,入库-000887,912,47,1,2026-04-22,已入库
888,入库-000888,913,25,2,2025-02-14,已入库
889,入库-000889,914,48,1,2025-07-17,已入库
890,入库-000890,915,42,1,2025-03-08,已入库
891,入库-000891,916,44,1,2025-02-11,已入库
892,入库-000892,917,26,2,2025-11-25,已入库
893,入库-000893,918,42,1,2025-08-22,已入库
894,入库-000894,919,11,2,2025-11-29,已入库
895,入库-000895,920,33,1,2025-11-04,已入库
896,入库-000896,921,29,1,2026-07-13,已入库
897,入库-000897,922,23,2,2025-07-18,已入库
898,入库-000898,923,37,1,2025-06-10,已入库
899,入库-000899,924,19,1,2025-10-22,已入库
900,入库-000900,925,33,1,2024-10-21,已入库
901,入库-000901,926,6,2,2025-12-01,已入库
902,入库-000902,927,5,1,2024-12-20,已入库
903,入库-000903,928,12,2,2025-09-16,已入库
904,入库-000904,929,25,2,2025-07-22,已入库
905,入库-000905,930,46,1,2026-04-11,已入库
906,入库-000906,931,50,1,2025-11-11,已入库
907,入库-000907,932,31,2,2025-11-27,已入库
908,入库-000908,933,6,2,2026-01-28,已入库
909,入库-000909,935,37,1,2026-04-04,已入库
910,入库-000910,936,32,1,2025-06-09,已入库
911,入库-000911,937,22,2,2026-01-23,已入库
912,入库-000912,938,31,2,2025-10-16,已入库
913,入库-000913,939,9,2,2025-07-04,已入库
914,入库-000914,940,22,1,2025-11-26,已入库
915,入库-000915,941,30,1,2025-11-23,已入库
916,入库-000916,942,26,1,2025-03-18,已入库
917,入库-000917,943,49,1,2025-05-23,已入库
918,入库-000918,944,47,2,2024-09-20,已入库
919,入库-000919,945,8,1,2024-12-08,已入库
920,入库-000920,946,33,1,2024-09-22,已入库
921,入库-000921,947,31,2,2025-01-12,已入库
922,入库-000922,949,10,1,2025-01-22,已入库
923,入库-000923,950,24,2,2025-11-05,已入库
924,入库-000924,951,13,1,2025-02-02,已入库
925,入库-000925,952,27,1,2024-12-12,已入库
926,入库-000926,953,28,1,2024-10-14,已入库
927,入库-000927,954,48,1,2024-09-24,已入库
928,入库-000928,955,40,2,2025-09-27,已入库
929,入库-000929,956,29,2,2025-04-14,已入库
930,入库-000930,957,23,1,2026-07-09,已入库
931,入库-000931,958,9,1,2026-05-20,已入库
932,入库-000932,959,19,2,2026-02-03,已入库
933,入库-000933,960,47,2,2025-05-09,已入库
934,入库-000934,961,12,2,2025-09-09,已入库
935,入库-000935,962,14,2,2024-12-10,已入库
936,入库-000936,963,27,1,2026-01-25,已入库
937,入库-000937,964,27,1,2026-07-13,已入库
938,入库-000938,965,16,1,2026-02-02,已入库
939,入库-000939,966,27,1,2026-02-02,已入库
940,入库-000940,967,28,1,2025-08-14,已入库
941,入库-000941,968,37,1,2026-04-08,已入库
942,入库-000942,969,18,2,2025-02-04,已入库
943,入库-000943,970,35,2,2026-03-12,已入库
944,入库-000944,971,24,1,2026-01-18,已入库
