sales_order_id,company_id,sales_order_code,customer_id,plant_id,order_date,promised_delivery_date,status,sales_owner_id,currency,order_amount,source_system
1176,1,销售-001176,10,1,2025-10-06,2025-11-13,已完成,1,CNY,1103940.48,ERP
1177,1,销售-001177,79,1,2025-10-06,2025-12-27,已完成,10,CNY,607470.22,ERP
1178,1,销售-001178,64,2,2025-10-07,2026-01-01,已完成,5,CNY,922904.39,ERP
1179,1,销售-001179,53,1,2025-10-07,2025-12-30,已完成,4,CNY,458515.21,ERP
1180,1,销售-001180,6,1,2025-10-07,2026-01-27,已完成,7,CNY,709986.64,ERP
1181,1,销售-001181,21,1,2025-10-08,2025-12-02,已完成,2,CNY,205517.85,ERP
1182,1,销售-001182,65,1,2025-10-08,2025-12-28,已完成,6,CNY,430447.85,ERP
1183,1,销售-001183,27,1,2025-10-08,2026-02-03,已完成,8,CNY,410388.2,ERP
1184,1,销售-001184,58,1,2025-10-08,2025-12-08,已完成,9,CNY,179604.65,ERP
1185,1,销售-001185,39,1,2025-10-08,2026-01-15,已完成,10,CNY,228854.66,ERP
1186,1,销售-001186,11,1,2025-10-09,2025-12-17,已完成,2,CNY,507375.94,ERP
1187,1,销售-001187,71,1,2025-10-09,2025-12-28,已完成,2,CNY,867014.22,ERP
1188,1,销售-001188,28,2,2025-10-10,2025-12-22,已完成,9,CNY,1121932.71,ERP
1189,1,销售-001189,59,2,2025-10-10,2026-01-15,已完成,10,CNY,294661.05,ERP
1190,1,销售-001190,2,2,2025-10-11,2025-11-15,已完成,3,CNY,871021.8,ERP
1191,1,销售-001191,7,1,2025-10-11,2025-12-06,已完成,8,CNY,309743.89,ERP
1192,1,销售-001192,50,2,2025-10-11,2025-11-19,已完成,1,CNY,1013706.28,ERP
1193,1,销售-001193,70,1,2025-10-12,2026-02-07,已完成,1,CNY,763917.78,ERP
1194,1,销售-001194,40,1,2025-10-12,2025-11-17,已完成,1,CNY,1104961.6,ERP
1195,1,销售-001195,66,2,2025-10-12,2025-12-01,已完成,7,CNY,146463.72,ERP
1196,1,销售-001196,34,1,2025-10-13,2025-12-06,已完成,5,CNY,1059208.7,ERP
1197,1,销售-001197,73,2,2025-10-13,2025-11-26,已完成,4,CNY,516298.06,ERP
1198,1,销售-001198,43,2,2025-10-13,2025-12-28,已完成,4,CNY,797459.68,ERP
1199,1,销售-001199,45,2,2025-10-14,2026-01-23,已完成,6,CNY,515269.6,ERP
1200,1,销售-001200,37,2,2025-10-14,2025-12-20,已完成,8,CNY,187003.84,ERP
1201,1,销售-001201,56,1,2025-10-15,2025-12-08,已完成,7,CNY,275103.66,ERP
1202,1,销售-001202,65,2,2025-10-16,2026-02-10,已完成,6,CNY,311987.14,ERP
1203,1,销售-001203,75,2,2025-10-16,2026-01-04,已完成,6,CNY,191157.19,ERP
1204,1,销售-001204,28,1,2025-10-17,2026-01-10,已完成,9,CNY,636189.28,ERP
1205,1,销售-001205,73,2,2025-10-17,2026-02-09,已完成,4,CNY,679528.0,ERP
1206,1,销售-001206,54,1,2025-10-17,2026-01-11,已完成,5,CNY,195773.31,ERP
1207,1,销售-001207,57,2,2025-10-17,2025-12-29,已完成,8,CNY,230247.65,ERP
1208,1,销售-001208,16,1,2025-10-18,2026-02-03,已完成,7,CNY,284729.57,ERP
1209,1,销售-001209,24,2,2025-10-18,2025-12-09,已完成,5,CNY,297269.87,ERP
1210,1,销售-001210,46,1,2025-10-20,2026-02-14,已完成,7,CNY,298379.13,ERP
1211,1,销售-001211,73,2,2025-10-21,2026-01-31,已完成,4,CNY,192976.36,ERP
1212,1,销售-001212,1,2,2025-10-21,2025-12-10,已完成,2,CNY,119600.33,ERP
1213,1,销售-001213,35,1,2025-10-22,2026-01-01,已完成,6,CNY,216599.0,ERP
1214,1,销售-001214,55,1,2025-10-22,2025-12-20,已完成,6,CNY,652816.16,ERP
1215,1,销售-001215,36,2,2025-10-22,2026-01-04,已完成,7,CNY,291853.17,ERP
1216,1,销售-001216,68,1,2025-10-22,2025-12-05,已完成,9,CNY,1211566.06,ERP
1217,1,销售-001217,74,1,2025-10-23,2026-02-03,已完成,5,CNY,942394.69,ERP
1218,1,销售-001218,32,1,2025-10-23,2026-01-28,已完成,3,CNY,217029.5,ERP
1219,1,销售-001219,80,1,2025-10-24,2026-02-05,已完成,1,CNY,283297.2,ERP
1220,1,销售-001220,1,1,2025-10-24,2025-11-30,已完成,2,CNY,534200.39,ERP
1221,1,销售-001221,75,2,2025-10-24,2026-01-09,已完成,6,CNY,1116039.66,ERP
1222,1,销售-001222,13,1,2025-10-24,2025-12-17,已完成,4,CNY,558258.92,ERP
1223,1,销售-001223,79,1,2025-10-24,2026-01-02,已完成,10,CNY,549320.92,ERP
1224,1,销售-001224,14,2,2025-10-25,2025-12-02,已完成,5,CNY,463732.81,ERP
1225,1,销售-001225,14,1,2025-10-25,2025-12-19,已完成,5,CNY,428393.7,ERP
1226,1,销售-001226,20,2,2025-10-25,2026-01-22,已完成,1,CNY,957902.98,ERP
1227,1,销售-001227,38,1,2025-10-25,2025-12-17,已完成,9,CNY,247224.71,ERP
1228,1,销售-001228,2,2,2025-10-25,2026-01-26,已完成,3,CNY,960047.45,ERP
1229,1,销售-001229,68,1,2025-10-26,2025-12-15,已完成,9,CNY,227480.92,ERP
1230,1,销售-001230,18,1,2025-10-26,2026-02-13,已完成,9,CNY,580298.18,ERP
1231,1,销售-001231,33,2,2025-10-26,2025-12-31,已完成,4,CNY,159292.14,ERP
1232,1,销售-001232,46,1,2025-10-26,2026-01-25,已完成,7,CNY,801021.54,ERP
1233,1,销售-001233,15,1,2025-10-26,2026-02-03,已完成,6,CNY,1461905.07,ERP
1234,1,销售-001234,29,1,2025-10-26,2026-02-15,已完成,10,CNY,269565.91,ERP
1235,1,销售-001235,39,1,2025-10-27,2026-01-24,已完成,10,CNY,546138.11,ERP
1236,1,销售-001236,2,2,2025-10-27,2025-12-04,已完成,3,CNY,759944.46,ERP
1237,1,销售-001237,17,2,2025-10-28,2026-01-19,已完成,8,CNY,956270.66,ERP
1238,1,销售-001238,63,1,2025-10-28,2025-12-17,已完成,4,CNY,480286.08,ERP
1239,1,销售-001239,18,1,2025-10-29,2025-12-18,已完成,9,CNY,332824.86,ERP
1240,1,销售-001240,39,1,2025-10-29,2026-02-12,已完成,10,CNY,656666.08,ERP
1241,1,销售-001241,9,2,2025-10-29,2025-12-06,已完成,10,CNY,172768.02,ERP
1242,1,销售-001242,40,2,2025-10-30,2026-01-18,已完成,1,CNY,268020.81,ERP
1243,1,销售-001243,14,1,2025-10-30,2026-02-10,已完成,5,CNY,237707.73,ERP
1244,1,销售-001244,5,2,2025-10-30,2025-12-31,已完成,6,CNY,783410.63,ERP
1245,1,销售-001245,26,1,2025-10-30,2026-01-11,已完成,7,CNY,518379.09,ERP
1246,1,销售-001246,34,2,2025-10-31,2026-01-05,已完成,5,CNY,322848.81,ERP
1247,1,销售-001247,24,1,2025-10-31,2026-02-10,已完成,5,CNY,1287282.21,ERP
1248,1,销售-001248,31,2,2025-10-31,2025-12-21,已完成,2,CNY,1269429.07,ERP
1249,1,销售-001249,34,2,2025-10-31,2025-12-21,已完成,5,CNY,237067.07,ERP
1250,1,销售-001250,42,2,2025-11-01,2025-12-18,已完成,3,CNY,468369.7,ERP
1251,1,销售-001251,30,2,2025-11-01,2026-02-26,已完成,1,CNY,436471.0,ERP
1252,1,销售-001252,38,2,2025-11-01,2026-02-14,已完成,9,CNY,419991.06,ERP
1253,1,销售-001253,77,2,2025-11-02,2025-12-07,已完成,8,CNY,580874.51,ERP
1254,1,销售-001254,63,1,2025-11-02,2026-01-04,已完成,4,CNY,182604.76,ERP
1255,1,销售-001255,32,2,2025-11-02,2026-02-08,已完成,3,CNY,680024.34,ERP
1256,1,销售-001256,6,1,2025-11-02,2026-02-11,已完成,7,CNY,1419433.42,ERP
1257,1,销售-001257,13,1,2025-11-02,2026-01-04,已完成,4,CNY,912328.14,ERP
1258,1,销售-001258,61,1,2025-11-03,2026-01-22,已完成,2,CNY,375018.17,ERP
1259,1,销售-001259,79,2,2025-11-03,2026-01-02,已完成,10,CNY,164646.38,ERP
1260,1,销售-001260,6,2,2025-11-03,2026-01-07,已完成,7,CNY,812797.75,ERP
1261,1,销售-001261,21,2,2025-11-03,2026-02-07,已完成,2,CNY,183277.02,ERP
1262,1,销售-001262,3,1,2025-11-04,2025-12-23,已完成,4,CNY,252895.12,ERP
1263,1,销售-001263,59,2,2025-11-04,2026-01-31,已完成,10,CNY,682610.18,ERP
1264,1,销售-001264,64,2,2025-11-04,2026-02-06,已完成,5,CNY,986634.14,ERP
1265,1,销售-001265,39,2,2025-11-04,2025-12-13,已完成,10,CNY,186124.47,ERP
1266,1,销售-001266,28,2,2025-11-05,2026-02-23,已完成,9,CNY,355551.21,ERP
1267,1,销售-001267,25,2,2025-11-05,2026-01-10,已完成,6,CNY,1227600.45,ERP
1268,1,销售-001268,30,2,2025-11-05,2026-02-20,已完成,1,CNY,1271696.34,ERP
1269,1,销售-001269,57,2,2025-11-05,2026-01-09,已完成,8,CNY,728696.42,ERP
1270,1,销售-001270,4,2,2025-11-06,2026-02-24,已完成,5,CNY,1118877.04,ERP
1271,1,销售-001271,4,2,2025-11-06,2026-03-02,已完成,5,CNY,1331989.5,ERP
1272,1,销售-001272,76,2,2025-11-06,2026-01-21,已完成,7,CNY,186422.84,ERP
1273,1,销售-001273,61,2,2025-11-07,2026-02-22,已完成,2,CNY,239393.51,ERP
1274,1,销售-001274,66,2,2025-11-07,2025-12-29,已完成,7,CNY,844332.91,ERP
1275,1,销售-001275,66,1,2025-11-08,2026-01-13,已完成,7,CNY,148541.85,ERP
1276,1,销售-001276,55,1,2025-11-08,2026-02-15,已完成,6,CNY,329476.86,ERP
1277,1,销售-001277,30,1,2025-11-09,2026-02-26,已完成,1,CNY,290835.04,ERP
1278,1,销售-001278,73,1,2025-11-09,2026-01-29,已完成,4,CNY,171880.19,ERP
1279,1,销售-001279,76,2,2025-11-09,2025-12-17,已完成,7,CNY,355773.19,ERP
1280,1,销售-001280,64,1,2025-11-10,2025-12-28,已完成,5,CNY,351075.68,ERP
1281,1,销售-001281,55,1,2025-11-10,2026-02-12,已完成,6,CNY,479055.51,ERP
1282,1,销售-001282,49,1,2025-11-10,2026-01-12,已完成,10,CNY,199407.09,ERP
1283,1,销售-001283,58,2,2025-11-10,2026-02-27,已完成,9,CNY,634456.78,ERP
1284,1,销售-001284,75,2,2025-11-10,2025-12-16,已完成,6,CNY,180678.79,ERP
1285,1,销售-001285,79,2,2025-11-10,2026-01-08,已完成,10,CNY,330549.03,ERP
1286,1,销售-001286,75,2,2025-11-11,2026-01-03,已完成,6,CNY,342114.81,ERP
1287,1,销售-001287,17,2,2025-11-11,2025-12-23,已完成,8,CNY,236443.39,ERP
1288,1,销售-001288,62,1,2025-11-11,2025-12-22,已完成,3,CNY,809557.48,ERP
1289,1,销售-001289,62,1,2025-11-11,2026-03-08,已完成,3,CNY,1212791.5,ERP
1290,1,销售-001290,26,1,2025-11-12,2025-12-28,已完成,7,CNY,447959.64,ERP
1291,1,销售-001291,74,1,2025-11-12,2026-03-03,已完成,5,CNY,654040.75,ERP
1292,1,销售-001292,26,2,2025-11-12,2026-01-03,已完成,7,CNY,150928.02,ERP
1293,1,销售-001293,50,2,2025-11-12,2025-12-22,已完成,1,CNY,436545.43,ERP
1294,1,销售-001294,57,1,2025-11-13,2026-03-02,已完成,8,CNY,260716.73,ERP
1295,1,销售-001295,7,2,2025-11-14,2026-01-09,已完成,8,CNY,669381.55,ERP
1296,1,销售-001296,18,2,2025-11-15,2025-12-26,已完成,9,CNY,279719.89,ERP
1297,1,销售-001297,10,2,2025-11-17,2026-01-14,已完成,1,CNY,333436.93,ERP
1298,1,销售-001298,32,2,2025-11-17,2026-02-09,已完成,3,CNY,360905.37,ERP
1299,1,销售-001299,24,1,2025-11-17,2026-01-29,已完成,5,CNY,382562.48,ERP
1300,1,销售-001300,9,2,2025-11-17,2026-03-04,已完成,10,CNY,739992.25,ERP
1301,1,销售-001301,80,2,2025-11-17,2025-12-30,已完成,1,CNY,492769.9,ERP
1302,1,销售-001302,14,1,2025-11-17,2026-03-13,已完成,5,CNY,174339.09,ERP
1303,1,销售-001303,67,1,2025-11-17,2026-03-16,已完成,8,CNY,678886.31,ERP
1304,1,销售-001304,20,1,2025-11-18,2026-03-10,已完成,1,CNY,257891.69,ERP
1305,1,销售-001305,27,2,2025-11-18,2026-01-11,已完成,8,CNY,157502.1,ERP
1306,1,销售-001306,16,1,2025-11-18,2026-02-02,已完成,7,CNY,452219.43,ERP
1307,1,销售-001307,20,2,2025-11-18,2026-02-09,已完成,1,CNY,651360.02,ERP
1308,1,销售-001308,25,2,2025-11-19,2026-01-23,已完成,6,CNY,962003.93,ERP
1309,1,销售-001309,52,2,2025-11-19,2026-02-06,已完成,3,CNY,1325669.69,ERP
1310,1,销售-001310,75,1,2025-11-20,2026-02-16,已完成,6,CNY,735945.61,ERP
1311,1,销售-001311,10,1,2025-11-21,2026-02-21,已完成,1,CNY,293241.89,ERP
1312,1,销售-001312,23,2,2025-11-21,2026-01-04,已完成,4,CNY,195548.52,ERP
1313,1,销售-001313,69,1,2025-11-21,2026-02-09,已完成,10,CNY,705399.06,ERP
1314,1,销售-001314,40,2,2025-11-21,2026-01-02,已完成,1,CNY,353726.01,ERP
1315,1,销售-001315,22,1,2025-11-22,2026-03-06,已完成,3,CNY,273919.67,ERP
1316,1,销售-001316,62,1,2025-11-22,2026-03-08,已完成,3,CNY,352323.02,ERP
1317,1,销售-001317,70,1,2025-11-22,2026-01-10,已完成,1,CNY,551092.21,ERP
1318,1,销售-001318,47,2,2025-11-23,2026-02-14,已完成,8,CNY,564806.15,ERP
1319,1,销售-001319,24,1,2025-11-23,2025-12-28,已完成,5,CNY,417389.53,ERP
1320,1,销售-001320,61,1,2025-11-24,2026-01-27,已完成,2,CNY,1349792.05,ERP
1321,1,销售-001321,34,1,2025-11-24,2026-01-11,已完成,5,CNY,763434.04,ERP
1322,1,销售-001322,32,2,2025-11-24,2026-02-19,已完成,3,CNY,655092.21,ERP
1323,1,销售-001323,77,1,2025-11-24,2026-01-01,已完成,8,CNY,155983.37,ERP
1324,1,销售-001324,58,1,2025-11-24,2026-02-14,已完成,9,CNY,454732.07,ERP
1325,1,销售-001325,41,2,2025-11-25,2026-03-17,已完成,2,CNY,900050.85,ERP
1326,1,销售-001326,19,2,2025-11-25,2026-03-25,已完成,10,CNY,155821.09,ERP
1327,1,销售-001327,67,2,2025-11-25,2026-03-16,已完成,8,CNY,209950.36,ERP
1328,1,销售-001328,36,1,2025-11-25,2026-01-24,已完成,7,CNY,1324186.77,ERP
1329,1,销售-001329,71,1,2025-11-25,2025-12-31,已完成,2,CNY,922814.72,ERP
1330,1,销售-001330,64,2,2025-11-25,2026-01-21,已完成,5,CNY,442657.27,ERP
1331,1,销售-001331,76,1,2025-11-25,2026-02-12,已完成,7,CNY,381537.08,ERP
1332,1,销售-001332,55,1,2025-11-26,2026-01-02,已完成,6,CNY,1058811.29,ERP
1333,1,销售-001333,61,1,2025-11-26,2026-02-08,已完成,2,CNY,341042.9,ERP
1334,1,销售-001334,59,1,2025-11-27,2026-01-19,已完成,10,CNY,245095.82,ERP
1335,1,销售-001335,7,2,2025-11-27,2026-02-14,已完成,8,CNY,397276.89,ERP
1336,1,销售-001336,47,2,2025-11-27,2026-03-01,已完成,8,CNY,237049.55,ERP
1337,1,销售-001337,41,1,2025-11-27,2026-01-12,已完成,2,CNY,179382.1,ERP
1338,1,销售-001338,56,2,2025-11-27,2026-02-19,已完成,7,CNY,227649.04,ERP
1339,1,销售-001339,19,1,2025-11-28,2026-03-27,已完成,10,CNY,389505.39,ERP
1340,1,销售-001340,63,2,2025-11-29,2026-01-25,已完成,4,CNY,346125.92,ERP
1341,1,销售-001341,15,1,2025-11-29,2026-01-18,已完成,6,CNY,246084.19,ERP
1342,1,销售-001342,11,2,2025-11-30,2026-03-15,已完成,2,CNY,223195.8,ERP
1343,1,销售-001343,58,1,2025-12-02,2026-01-22,已完成,9,CNY,641963.31,ERP
1344,1,销售-001344,78,1,2025-12-03,2026-01-08,已完成,9,CNY,183945.19,ERP
1345,1,销售-001345,55,2,2025-12-03,2026-02-07,已完成,6,CNY,189104.84,ERP
1346,1,销售-001346,60,1,2025-12-03,2026-02-20,已完成,1,CNY,910602.53,ERP
1347,1,销售-001347,17,1,2025-12-03,2026-03-17,已完成,8,CNY,989415.55,ERP
1348,1,销售-001348,50,1,2025-12-04,2026-03-06,已完成,1,CNY,544596.19,ERP
1349,1,销售-001349,17,2,2025-12-04,2026-03-20,已完成,8,CNY,207732.13,ERP
1350,1,销售-001350,1,1,2025-12-05,2026-02-03,已完成,2,CNY,272600.65,ERP
1351,1,销售-001351,38,1,2025-12-05,2026-03-26,已完成,9,CNY,935179.0,ERP
1352,1,销售-001352,25,1,2025-12-05,2026-02-26,已完成,6,CNY,337323.27,ERP
1353,1,销售-001353,22,2,2025-12-06,2026-03-26,已完成,3,CNY,588764.06,ERP
1354,1,销售-001354,54,2,2025-12-06,2026-01-27,已完成,5,CNY,364826.11,ERP
1355,1,销售-001355,79,2,2025-12-06,2026-02-11,已完成,10,CNY,134182.15,ERP
1356,1,销售-001356,47,1,2025-12-06,2026-03-23,已完成,8,CNY,1952761.84,ERP
1357,1,销售-001357,44,1,2025-12-06,2026-02-09,已完成,5,CNY,509922.3,ERP
1358,1,销售-001358,24,1,2025-12-07,2026-03-14,已完成,5,CNY,246551.89,ERP
1359,1,销售-001359,2,1,2025-12-07,2026-01-11,已完成,3,CNY,399838.92,ERP
1360,1,销售-001360,35,1,2025-12-07,2026-02-26,已完成,6,CNY,913850.82,ERP
1361,1,销售-001361,16,2,2025-12-08,2026-01-14,已完成,7,CNY,706447.89,ERP
1362,1,销售-001362,14,2,2025-12-08,2026-02-12,已完成,5,CNY,237635.07,ERP
1363,1,销售-001363,68,2,2025-12-09,2026-01-22,已完成,9,CNY,717362.88,ERP
1364,1,销售-001364,70,2,2025-12-09,2026-02-11,已完成,1,CNY,224459.1,ERP
1365,1,销售-001365,70,1,2025-12-09,2026-03-09,已完成,1,CNY,185279.57,ERP
1366,1,销售-001366,62,2,2025-12-09,2026-02-14,已完成,3,CNY,1615365.79,ERP
1367,1,销售-001367,32,2,2025-12-10,2026-01-20,已完成,3,CNY,485773.98,ERP
1368,1,销售-001368,15,1,2025-12-10,2026-03-09,已完成,6,CNY,393975.3,ERP
1369,1,销售-001369,73,1,2025-12-11,2026-03-04,已完成,4,CNY,509773.4,ERP
1370,1,销售-001370,63,1,2025-12-11,2026-03-05,已完成,4,CNY,215214.34,ERP
1371,1,销售-001371,64,1,2025-12-12,2026-02-22,已完成,5,CNY,150356.87,ERP
1372,1,销售-001372,46,2,2025-12-13,2026-01-26,已完成,7,CNY,363608.91,ERP
1373,1,销售-001373,68,2,2025-12-13,2026-04-04,已完成,9,CNY,245311.38,ERP
1374,1,销售-001374,29,2,2025-12-14,2026-04-11,已完成,10,CNY,882697.75,ERP
1375,1,销售-001375,33,2,2025-12-14,2026-03-13,已完成,4,CNY,834720.5,ERP
1376,1,销售-001376,6,1,2025-12-14,2026-02-07,已完成,7,CNY,415860.77,ERP
1377,1,销售-001377,52,2,2025-12-14,2026-02-14,已完成,3,CNY,698490.32,ERP
1378,1,销售-001378,27,1,2025-12-15,2026-03-20,已完成,8,CNY,1439011.37,ERP
1379,1,销售-001379,73,1,2025-12-15,2026-02-22,已完成,4,CNY,502613.6,ERP
1380,1,销售-001380,69,1,2025-12-15,2026-04-09,已完成,10,CNY,791730.67,ERP
1381,1,销售-001381,12,2,2025-12-17,2026-04-15,已完成,3,CNY,1258887.0,ERP
1382,1,销售-001382,45,2,2025-12-17,2026-02-07,已完成,6,CNY,383735.46,ERP
1383,1,销售-001383,22,1,2025-12-17,2026-03-04,已完成,3,CNY,228045.87,ERP
1384,1,销售-001384,47,2,2025-12-17,2026-03-16,已完成,8,CNY,499873.79,ERP
1385,1,销售-001385,66,2,2025-12-17,2026-04-07,已完成,7,CNY,304437.71,ERP
1386,1,销售-001386,2,2,2025-12-18,2026-04-01,已完成,3,CNY,649237.8,ERP
1387,1,销售-001387,26,1,2025-12-18,2026-03-27,已完成,7,CNY,891516.8,ERP
1388,1,销售-001388,74,1,2025-12-18,2026-04-15,已完成,5,CNY,816094.32,ERP
1389,1,销售-001389,75,1,2025-12-19,2026-04-04,已完成,6,CNY,333383.94,ERP
1390,1,销售-001390,62,1,2025-12-19,2026-04-16,已完成,3,CNY,254117.14,ERP
1391,1,销售-001391,22,1,2025-12-19,2026-03-03,已完成,3,CNY,1116063.11,ERP
1392,1,销售-001392,51,1,2025-12-19,2026-02-02,已完成,2,CNY,1580465.18,ERP
1393,1,销售-001393,60,1,2025-12-20,2026-03-03,已完成,1,CNY,540761.86,ERP
1394,1,销售-001394,79,1,2025-12-20,2026-04-09,已完成,10,CNY,182958.84,ERP
1395,1,销售-001395,39,1,2025-12-20,2026-03-19,已完成,10,CNY,1126067.87,ERP
1396,1,销售-001396,25,2,2025-12-21,2026-02-28,已完成,6,CNY,384955.7,ERP
1397,1,销售-001397,77,2,2025-12-21,2026-04-10,已完成,8,CNY,334368.95,ERP
1398,1,销售-001398,30,1,2025-12-22,2026-03-22,已完成,1,CNY,250008.62,ERP
1399,1,销售-001399,18,2,2025-12-22,2026-02-08,已完成,9,CNY,256150.32,ERP
1400,1,销售-001400,34,1,2025-12-23,2026-04-15,已完成,5,CNY,1149254.2,ERP
1401,1,销售-001401,48,1,2025-12-23,2026-04-15,已完成,9,CNY,599841.93,ERP
1402,1,销售-001402,23,2,2025-12-23,2026-02-02,已完成,4,CNY,707479.25,ERP
1403,1,销售-001403,28,1,2025-12-24,2026-04-12,已完成,9,CNY,1046287.48,ERP
1404,1,销售-001404,7,2,2025-12-24,2026-03-19,已完成,8,CNY,527597.33,ERP
1405,1,销售-001405,20,2,2025-12-24,2026-03-15,已完成,1,CNY,332978.26,ERP
1406,1,销售-001406,77,1,2025-12-24,2026-02-13,已完成,8,CNY,255527.21,ERP
1407,1,销售-001407,76,1,2025-12-24,2026-03-24,已完成,7,CNY,885112.77,ERP
1408,1,销售-001408,60,2,2025-12-24,2026-01-29,已完成,1,CNY,1098694.49,ERP
1409,1,销售-001409,16,1,2025-12-25,2026-01-29,已完成,7,CNY,427875.16,ERP
1410,1,销售-001410,72,1,2025-12-25,2026-02-16,已完成,3,CNY,1439497.29,ERP
1411,1,销售-001411,52,1,2025-12-25,2026-02-10,已完成,3,CNY,997142.18,ERP
1412,1,销售-001412,32,1,2025-12-25,2026-03-09,已完成,3,CNY,782381.76,ERP
1413,1,销售-001413,51,2,2025-12-26,2026-04-17,已完成,2,CNY,247135.26,ERP
1414,1,销售-001414,1,1,2025-12-26,2026-04-02,已完成,2,CNY,919571.72,ERP
1415,1,销售-001415,43,1,2025-12-26,2026-04-09,已完成,4,CNY,234851.09,ERP
1416,1,销售-001416,42,1,2025-12-26,2026-02-10,已完成,3,CNY,269186.12,ERP
1417,1,销售-001417,66,2,2025-12-27,2026-03-20,已完成,7,CNY,425681.02,ERP
1418,1,销售-001418,44,1,2025-12-27,2026-03-16,已完成,5,CNY,273811.7,ERP
1419,1,销售-001419,23,1,2025-12-27,2026-03-14,已完成,4,CNY,176945.7,ERP
1420,1,销售-001420,14,1,2025-12-28,2026-04-17,已完成,5,CNY,413494.45,ERP
1421,1,销售-001421,7,2,2025-12-28,2026-02-01,已完成,8,CNY,502470.92,ERP
1422,1,销售-001422,7,2,2025-12-28,2026-03-24,已完成,8,CNY,500974.89,ERP
1423,1,销售-001423,52,1,2025-12-29,2026-03-22,已完成,3,CNY,1489187.59,ERP
1424,1,销售-001424,16,2,2025-12-29,2026-04-16,已完成,7,CNY,1142480.25,ERP
1425,1,销售-001425,32,2,2025-12-29,2026-02-17,已完成,3,CNY,395805.55,ERP
1426,1,销售-001426,53,2,2025-12-29,2026-04-11,已完成,4,CNY,885473.86,ERP
1427,1,销售-001427,70,2,2025-12-30,2026-03-15,已完成,1,CNY,251802.15,ERP
1428,1,销售-001428,74,1,2025-12-31,2026-04-12,已完成,5,CNY,205382.54,ERP
1429,1,销售-001429,63,2,2025-12-31,2026-04-22,已完成,4,CNY,854859.91,ERP
1430,1,销售-001430,53,1,2025-12-31,2026-03-05,已完成,4,CNY,213699.64,ERP
1431,1,销售-001431,4,1,2025-12-31,2026-02-15,已完成,5,CNY,158238.26,ERP
1432,1,销售-001432,28,1,2025-12-31,2026-03-01,已完成,9,CNY,1559025.69,ERP
1433,1,销售-001433,19,1,2026-01-01,2026-04-04,已完成,10,CNY,721428.1,ERP
1434,1,销售-001434,68,2,2026-01-01,2026-02-26,已完成,9,CNY,184317.28,ERP
1435,1,销售-001435,21,2,2026-01-01,2026-04-25,已完成,2,CNY,197688.18,ERP
1436,1,销售-001436,11,1,2026-01-02,2026-02-12,已完成,2,CNY,809373.71,ERP
1437,1,销售-001437,19,1,2026-01-02,2026-02-11,已完成,10,CNY,194955.88,ERP
1438,1,销售-001438,17,1,2026-01-04,2026-04-15,已完成,8,CNY,421551.2,ERP
1439,1,销售-001439,11,1,2026-01-04,2026-03-13,已完成,2,CNY,294638.01,ERP
1440,1,销售-001440,35,2,2026-01-04,2026-03-13,已完成,6,CNY,715214.07,ERP
1441,1,销售-001441,52,1,2026-01-05,2026-04-25,已完成,3,CNY,1090888.4,ERP
1442,1,销售-001442,26,1,2026-01-05,2026-05-05,已完成,7,CNY,246947.83,ERP
1443,1,销售-001443,63,2,2026-01-05,2026-03-06,已完成,4,CNY,265783.01,ERP
1444,1,销售-001444,58,1,2026-01-07,2026-02-14,已完成,9,CNY,348103.01,ERP
1445,1,销售-001445,30,1,2026-01-08,2026-03-10,已完成,1,CNY,800611.38,ERP
1446,1,销售-001446,61,1,2026-01-08,2026-05-04,已完成,2,CNY,150058.32,ERP
1447,1,销售-001447,41,1,2026-01-10,2026-04-01,已完成,2,CNY,429120.7,ERP
1448,1,销售-001448,35,1,2026-01-11,2026-03-23,已完成,6,CNY,853215.45,ERP
1449,1,销售-001449,32,2,2026-01-11,2026-04-02,已完成,3,CNY,320606.16,ERP
1450,1,销售-001450,47,2,2026-01-11,2026-05-04,已完成,8,CNY,210198.15,ERP
1451,1,销售-001451,26,1,2026-01-11,2026-04-06,已完成,7,CNY,306969.45,ERP
1452,1,销售-001452,69,1,2026-01-11,2026-02-21,已完成,10,CNY,200640.06,ERP
1453,1,销售-001453,71,2,2026-01-12,2026-03-18,已完成,2,CNY,256621.5,ERP
1454,1,销售-001454,27,2,2026-01-13,2026-04-22,已完成,8,CNY,309515.91,ERP
1455,1,销售-001455,37,2,2026-01-13,2026-03-16,已完成,8,CNY,838471.06,ERP
1456,1,销售-001456,1,2,2026-01-14,2026-03-23,已完成,2,CNY,188404.34,ERP
1457,1,销售-001457,56,1,2026-01-14,2026-02-21,已完成,7,CNY,327773.85,ERP
1458,1,销售-001458,53,1,2026-01-14,2026-04-16,已完成,4,CNY,380538.64,ERP
1459,1,销售-001459,55,1,2026-01-14,2026-03-17,已完成,6,CNY,381815.78,ERP
1460,1,销售-001460,20,1,2026-01-14,2026-03-25,已完成,1,CNY,160399.74,ERP
1461,1,销售-001461,53,1,2026-01-15,2026-05-08,已完成,4,CNY,365902.31,ERP
1462,1,销售-001462,31,1,2026-01-15,2026-03-24,已完成,2,CNY,208559.18,ERP
1463,1,销售-001463,20,2,2026-01-16,2026-04-12,已完成,1,CNY,549017.24,ERP
1464,1,销售-001464,66,1,2026-01-16,2026-03-03,已完成,7,CNY,186416.37,ERP
