material_requirement_id,production_order_id,material_id,required_date,required_qty,issued_qty,shortage_qty,is_critical,status
498,30,99,2024-08-17,118.6973,118.6973,0.0,0,已满足
499,30,105,2024-08-17,17,17,0,0,已满足
500,30,109,2024-08-17,17,17,0,0,已满足
501,31,4,2024-08-18,102.1381,102.1381,0.0,1,已满足
502,31,6,2024-08-18,12,12,0,0,已满足
503,31,11,2024-08-18,56.4518,56.4518,0.0,1,已满足
504,31,13,2024-08-18,17,17,0,1,已满足
505,31,32,2024-08-18,5,5,0,0,已满足
506,31,36,2024-08-18,115.7861,115.7861,0.0,0,已满足
507,31,47,2024-08-18,4,4,0,0,已满足
508,31,61,2024-08-18,14,14,0,1,已满足
509,31,67,2024-08-18,34.0823,34.0823,0.0,1,已满足
510,31,69,2024-08-18,4,4,0,0,已满足
511,31,85,2024-08-18,15,15,0,1,已满足
512,31,101,2024-08-18,17,17,0,0,已满足
513,31,109,2024-08-18,2,2,0,0,已满足
514,31,116,2024-08-18,27.4907,27.4907,0.0,1,已满足
515,31,120,2024-08-18,13,13,0,0,已满足
516,32,4,2024-08-18,291.6531,291.6531,0.0,1,已满足
517,32,15,2024-08-18,6,6,0,0,已满足
518,32,27,2024-08-18,110.6312,110.6312,0.0,0,已满足
519,32,29,2024-08-18,21,21,0,0,已满足
520,32,35,2024-08-18,320.4331,320.4331,0.0,0,已满足
521,32,36,2024-08-18,145.2951,145.2951,0.0,0,已满足
522,32,48,2024-08-18,30,30,0,0,已满足
523,32,52,2024-08-18,241.8442,241.8442,0.0,0,已满足
524,32,66,2024-08-18,311.9127,311.9127,0.0,0,已满足
525,32,77,2024-08-18,27,27,0,1,已满足
526,32,84,2024-08-18,316.8408,316.8408,0.0,1,已满足
527,32,90,2024-08-18,82.1008,82.1008,0.0,0,已满足
528,32,91,2024-08-18,33.5645,33.5645,0.0,0,已满足
529,32,93,2024-08-18,23,23,0,0,已满足
530,32,95,2024-08-18,32,32,0,0,已满足
531,32,97,2024-08-18,21,21,0,0,已满足
532,32,99,2024-08-18,138.4065,138.4065,0.0,0,已满足
533,32,118,2024-08-18,19,19,0,1,已满足
534,33,10,2024-08-18,60.7916,60.7916,0.0,0,已满足
535,33,16,2024-08-18,5,5,0,0,已满足
536,33,23,2024-08-18,29,29,0,0,已满足
537,33,26,2024-08-18,56.6117,56.6117,0.0,1,已满足
538,33,30,2024-08-18,16,16,0,0,已满足
539,33,31,2024-08-18,28,28,0,1,已满足
540,33,42,2024-08-18,275.1934,275.1934,0.0,1,已满足
541,33,49,2024-08-18,3,3,0,0,已满足
542,33,53,2024-08-18,32,32,0,0,已满足
543,33,63,2024-08-18,17,17,0,0,已满足
544,33,68,2024-08-18,47.8602,47.8602,0.0,0,已满足
545,33,70,2024-08-18,12,12,0,1,已满足
546,33,77,2024-08-18,27,27,0,1,已满足
547,33,92,2024-08-18,277.479,277.479,0.0,0,已满足
548,33,95,2024-08-18,28,28,0,0,已满足
549,33,108,2024-08-18,26.1976,26.1976,0.0,0,已满足
550,33,118,2024-08-18,24,24,0,1,已满足
551,34,8,2024-08-18,10,10,0,0,已满足
552,34,10,2024-08-18,74.8504,74.8504,0.0,0,已满足
553,34,11,2024-08-18,106.6863,106.6863,0.0,1,已满足
554,34,18,2024-08-18,117.4229,117.4229,0.0,1,已满足
555,34,20,2024-08-18,75.6121,75.6121,0.0,0,已满足
556,34,21,2024-08-18,13,13,0,1,已满足
557,34,31,2024-08-18,9,9,0,1,已满足
558,34,35,2024-08-18,43.839,43.839,0.0,0,已满足
559,34,48,2024-08-18,4,4,0,0,已满足
560,34,51,2024-08-18,149.4146,149.4146,0.0,0,已满足
561,34,71,2024-08-18,5,5,0,0,已满足
562,34,78,2024-08-18,6,6,0,0,已满足
563,34,79,2024-08-18,7,7,0,1,已满足
564,34,86,2024-08-18,12,12,0,1,已满足
565,34,95,2024-08-18,14,14,0,0,已满足
566,34,108,2024-08-18,128.0745,128.0745,0.0,0,已满足
567,34,110,2024-08-18,5,5,0,0,已满足
568,35,3,2024-08-18,235.7138,235.7138,0.0,0,已满足
569,35,4,2024-08-18,327.3434,327.3434,0.0,1,已满足
570,35,29,2024-08-18,36,36,0,0,已满足
571,35,37,2024-08-18,14,14,0,0,已满足
572,35,46,2024-08-18,27,27,0,0,已满足
573,35,52,2024-08-18,316.0166,316.0166,0.0,0,已满足
574,35,53,2024-08-18,10,10,0,0,已满足
575,35,58,2024-08-18,204.4945,204.4945,0.0,1,已满足
576,35,67,2024-08-18,73.9587,73.9587,0.0,1,已满足
577,35,83,2024-08-18,261.8225,261.8225,0.0,0,已满足
578,35,89,2024-08-18,13,13,0,0,已满足
579,35,92,2024-08-18,93.3689,93.3689,0.0,0,已满足
580,35,97,2024-08-18,26,26,0,0,已满足
581,35,101,2024-08-18,35,35,0,0,已满足
582,35,115,2024-08-18,68.6111,68.6111,0.0,0,已满足
583,35,116,2024-08-18,316.8795,316.8795,0.0,1,已满足
584,36,8,2024-08-19,18,18,0,0,已满足
585,36,17,2024-08-19,16,16,0,0,已满足
586,36,19,2024-08-19,156.883,156.883,0.0,0,已满足
587,36,36,2024-08-19,80.0947,80.0947,0.0,0,已满足
588,36,45,2024-08-19,3,3,0,1,已满足
589,36,47,2024-08-19,2,2,0,0,已满足
590,36,54,2024-08-19,4,4,0,0,已满足
591,36,64,2024-08-19,18,18,0,1,已满足
592,36,73,2024-08-19,2,2,0,0,已满足
593,36,76,2024-08-19,114.7542,114.7542,0.0,0,已满足
594,36,107,2024-08-19,106.3318,106.3318,0.0,1,已满足
595,36,108,2024-08-19,128.1521,128.1521,0.0,0,已满足
596,36,111,2024-08-19,19,19,0,1,已满足
597,36,114,2024-08-19,158.0293,158.0293,0.0,1,已满足
598,36,119,2024-08-19,5,5,0,1,已满足
599,37,6,2024-08-20,6,6,0,0,已满足
600,37,18,2024-08-20,264.6834,264.6834,0.0,1,已满足
601,37,26,2024-08-20,278.9351,278.9351,0.0,1,已满足
602,37,27,2024-08-20,153.6511,153.6511,0.0,0,已满足
603,37,45,2024-08-20,32,32,0,1,已满足
604,37,53,2024-08-20,17,17,0,0,已满足
605,37,55,2024-08-20,4,4,0,0,已满足
606,37,73,2024-08-20,36,36,0,0,已满足
607,37,76,2024-08-20,211.0082,211.0082,0.0,0,已满足
608,37,82,2024-08-20,90.4451,90.4451,0.0,0,已满足
609,37,83,2024-08-20,164.7808,164.7808,0.0,0,已满足
610,37,91,2024-08-20,142.6497,142.6497,0.0,0,已满足
611,37,92,2024-08-20,105.2246,105.2246,0.0,0,已满足
612,37,94,2024-08-20,26,26,0,1,已满足
613,37,95,2024-08-20,4,4,0,0,已满足
614,37,98,2024-08-20,210.5636,210.5636,0.0,1,已满足
615,37,99,2024-08-20,75.7659,75.7659,0.0,0,已满足
616,37,111,2024-08-20,36,36,0,1,已满足
617,38,28,2024-08-21,315.3281,315.3281,0.0,0,已满足
618,38,40,2024-08-21,30,30,0,1,已满足
619,38,50,2024-08-21,130.362,130.362,0.0,1,已满足
620,38,58,2024-08-21,306.3273,306.3273,0.0,1,已满足
621,38,61,2024-08-21,24,24,0,1,已满足
622,38,62,2024-08-21,31,31,0,0,已满足
623,38,65,2024-08-21,27,27,0,0,已满足
624,38,83,2024-08-21,263.9291,263.9291,0.0,0,已满足
625,38,84,2024-08-21,52.6049,52.6049,0.0,1,已满足
626,38,91,2024-08-21,224.8621,224.8621,0.0,0,已满足
627,38,92,2024-08-21,229.3092,229.3092,0.0,0,已满足
628,38,108,2024-08-21,212.8492,212.8492,0.0,0,已满足
629,38,110,2024-08-21,31,31,0,0,已满足
630,38,114,2024-08-21,246.4604,246.4604,0.0,1,已满足
631,38,116,2024-08-21,21.2527,21.2527,0.0,1,已满足
632,39,13,2024-08-22,50,50,0,1,已满足
633,39,14,2024-08-22,14,14,0,1,已满足
634,39,17,2024-08-22,11,11,0,0,已满足
635,39,19,2024-08-22,698.3496,698.3496,0.0,0,已满足
636,39,42,2024-08-22,734.6467,734.6467,0.0,1,已满足
637,39,46,2024-08-22,54,54,0,0,已满足
638,39,49,2024-08-22,37,37,0,0,已满足
639,39,64,2024-08-22,53,53,0,1,已满足
640,39,66,2024-08-22,194.8574,194.8574,0.0,0,已满足
641,39,73,2024-08-22,24,24,0,0,已满足
642,39,80,2024-08-22,75,75,0,0,已满足
643,39,92,2024-08-22,76.5211,76.5211,0.0,0,已满足
644,39,93,2024-08-22,85,85,0,0,已满足
645,39,95,2024-08-22,31,31,0,0,已满足
646,39,99,2024-08-22,112.5496,112.5496,0.0,0,已满足
647,39,118,2024-08-22,9,9,0,1,已满足
648,40,3,2024-08-22,192.2958,192.2958,0.0,0,已满足
649,40,5,2024-08-22,20,20,0,0,已满足
650,40,12,2024-08-22,186.5872,186.5872,0.0,1,已满足
651,40,17,2024-08-22,16,16,0,0,已满足
652,40,19,2024-08-22,285.5793,285.5793,0.0,0,已满足
653,40,31,2024-08-22,29,29,0,1,已满足
654,40,43,2024-08-22,26.4044,26.4044,0.0,0,已满足
655,40,49,2024-08-22,32,32,0,0,已满足
656,40,56,2024-08-22,11,11,0,0,已满足
657,40,63,2024-08-22,34,34,0,0,已满足
658,40,69,2024-08-22,32,32,0,0,已满足
659,40,77,2024-08-22,29,29,0,1,已满足
660,40,80,2024-08-22,36,36,0,0,已满足
661,40,92,2024-08-22,154.8241,154.8241,0.0,0,已满足
662,40,97,2024-08-22,19,19,0,0,已满足
663,40,101,2024-08-22,8,8,0,0,已满足
664,40,105,2024-08-22,25,25,0,0,已满足
665,40,118,2024-08-22,9,9,0,1,已满足
666,41,4,2024-08-22,204.2763,204.2763,0.0,1,已满足
667,41,6,2024-08-22,24,24,0,0,已满足
668,41,11,2024-08-22,112.9035,112.9035,0.0,1,已满足
669,41,13,2024-08-22,34,34,0,1,已满足
670,41,32,2024-08-22,9,9,0,0,已满足
671,41,36,2024-08-22,231.5721,231.5721,0.0,0,已满足
672,41,47,2024-08-22,8,8,0,0,已满足
673,41,61,2024-08-22,28,28,0,1,已满足
674,41,67,2024-08-22,68.1647,68.1647,0.0,1,已满足
675,41,69,2024-08-22,7,7,0,0,已满足
676,41,85,2024-08-22,29,29,0,1,已满足
677,41,101,2024-08-22,34,34,0,0,已满足
678,41,109,2024-08-22,3,3,0,0,已满足
679,41,116,2024-08-22,54.9815,54.9815,0.0,1,已满足
680,41,120,2024-08-22,25,25,0,0,已满足
681,42,7,2024-08-23,16,16,0,0,已满足
682,42,18,2024-08-23,57.1336,57.1336,0.0,1,已满足
683,42,29,2024-08-23,5,5,0,0,已满足
684,42,47,2024-08-23,4,4,0,0,已满足
685,42,57,2024-08-23,12,12,0,0,已满足
686,42,58,2024-08-23,131.5054,131.5054,0.0,1,已满足
687,42,61,2024-08-23,5,5,0,1,已满足
688,42,63,2024-08-23,11,11,0,0,已满足
689,42,65,2024-08-23,3,3,0,0,已满足
690,42,68,2024-08-23,81.8395,81.8395,0.0,0,已满足
691,42,71,2024-08-23,6,6,0,0,已满足
692,42,78,2024-08-23,7,7,0,0,已满足
693,42,86,2024-08-23,2,2,0,1,已满足
694,42,97,2024-08-23,16,16,0,0,已满足
695,42,106,2024-08-23,25.8432,25.8432,0.0,0,已满足
696,42,107,2024-08-23,124.0855,124.0855,0.0,1,已满足
697,42,118,2024-08-23,12,12,0,1,已满足
698,42,119,2024-08-23,5,5,0,1,已满足
699,42,120,2024-08-23,11,11,0,0,已满足
700,43,12,2024-08-23,327.1779,327.1779,0.0,1,已满足
701,43,33,2024-08-23,63,63,0,1,已满足
702,43,35,2024-08-23,290.8279,290.8279,0.0,0,已满足
703,43,44,2024-08-23,480.8773,480.8773,0.0,0,已满足
704,43,59,2024-08-23,304.2675,304.2675,0.0,1,已满足
705,43,61,2024-08-23,65,65,0,1,已满足
706,43,63,2024-08-23,34,34,0,0,已满足
707,43,75,2024-08-23,576.6027,576.6027,0.0,0,已满足
708,43,92,2024-08-23,560.4468,560.4468,0.0,0,已满足
709,43,94,2024-08-23,59,59,0,1,已满足
710,43,95,2024-08-23,84,84,0,0,已满足
711,43,105,2024-08-23,60,60,0,0,已满足
712,43,112,2024-08-23,18,18,0,1,已满足
713,43,115,2024-08-23,90.8517,90.8517,0.0,0,已满足
714,43,116,2024-08-23,494.974,494.974,0.0,1,已满足
715,43,119,2024-08-23,45,45,0,1,已满足
716,44,2,2024-08-23,156.0352,156.0352,0.0,0,已满足
717,44,10,2024-08-23,246.0578,246.0578,0.0,0,已满足
718,44,12,2024-08-23,227.1223,227.1223,0.0,1,已满足
719,44,38,2024-08-23,17,17,0,0,已满足
720,44,42,2024-08-23,298.6912,298.6912,0.0,1,已满足
721,44,44,2024-08-23,270.2859,270.2859,0.0,0,已满足
722,44,47,2024-08-23,13,13,0,0,已满足
723,44,62,2024-08-23,13,13,0,0,已满足
724,44,65,2024-08-23,26,26,0,0,已满足
725,44,71,2024-08-23,3,3,0,0,已满足
726,44,72,2024-08-23,32,32,0,0,已满足
727,44,80,2024-08-23,13,13,0,0,已满足
728,44,85,2024-08-23,10,10,0,1,已满足
729,44,95,2024-08-23,13,13,0,0,已满足
730,44,100,2024-08-23,294.4415,294.4415,0.0,1,已满足
731,44,106,2024-08-23,222.17,222.17,0.0,0,已满足
732,44,114,2024-08-23,319.9103,319.9103,0.0,1,已满足
733,45,3,2024-08-25,121.5759,121.5759,0.0,0,已满足
734,45,13,2024-08-25,16,16,0,1,已满足
735,45,15,2024-08-25,13,13,0,0,已满足
736,45,33,2024-08-25,11,11,0,1,已满足
737,45,43,2024-08-25,51.3184,51.3184,0.0,0,已满足
738,45,48,2024-08-25,16,16,0,0,已满足
739,45,60,2024-08-25,91.1054,91.1054,0.0,0,已满足
740,45,62,2024-08-25,11,11,0,0,已满足
741,45,63,2024-08-25,10,10,0,0,已满足
742,45,64,2024-08-25,19,19,0,1,已满足
743,45,73,2024-08-25,18,18,0,0,已满足
744,45,83,2024-08-25,13.7673,13.7673,0.0,0,已满足
745,45,92,2024-08-25,144.8084,144.8084,0.0,0,已满足
746,45,108,2024-08-25,125.547,125.547,0.0,0,已满足
747,45,118,2024-08-25,6,6,0,1,已满足
748,45,120,2024-08-25,13,13,0,0,已满足
749,46,4,2024-08-25,197.2636,197.2636,0.0,1,已满足
750,46,33,2024-08-25,32,32,0,1,已满足
751,46,49,2024-08-25,27,27,0,0,已满足
752,46,54,2024-08-25,17,17,0,0,已满足
753,46,65,2024-08-25,27,27,0,0,已满足
754,46,67,2024-08-25,230.0529,230.0529,0.0,1,已满足
755,46,68,2024-08-25,165.3228,165.3228,0.0,0,已满足
756,46,74,2024-08-25,224.127,224.127,0.0,1,已满足
757,46,83,2024-08-25,301.4325,301.4325,0.0,0,已满足
758,46,91,2024-08-25,100.424,100.424,0.0,0,已满足
759,46,98,2024-08-25,56.7822,56.7822,0.0,1,已满足
760,46,99,2024-08-25,237.3946,237.3946,0.0,0,已满足
761,46,105,2024-08-25,33,33,0,0,已满足
762,46,109,2024-08-25,33,33,0,0,已满足
763,47,3,2024-08-25,165.3464,165.3464,0.0,0,已满足
764,47,5,2024-08-25,4,4,0,0,已满足
765,47,10,2024-08-25,108.2,108.2,0.0,0,已满足
766,47,11,2024-08-25,46.4547,46.4547,0.0,1,已满足
767,47,13,2024-08-25,9,9,0,1,已满足
768,47,29,2024-08-25,5,5,0,0,已满足
769,47,37,2024-08-25,14,14,0,0,已满足
770,47,48,2024-08-25,3,3,0,0,已满足
771,47,50,2024-08-25,122.36,122.36,0.0,1,已满足
772,47,64,2024-08-25,16,16,0,1,已满足
773,47,71,2024-08-25,18,18,0,0,已满足
774,47,73,2024-08-25,5,5,0,0,已满足
775,47,77,2024-08-25,4,4,0,1,已满足
776,47,80,2024-08-25,12,12,0,0,已满足
777,47,93,2024-08-25,18,18,0,0,已满足
778,47,96,2024-08-25,5,5,0,0,已满足
779,47,115,2024-08-25,122.8986,122.8986,0.0,0,已满足
780,47,118,2024-08-25,3,3,0,1,已满足
781,48,8,2024-08-27,2,2,0,0,已满足
782,48,24,2024-08-27,12,12,0,0,已满足
783,48,25,2024-08-27,18,18,0,0,已满足
784,48,30,2024-08-27,12,12,0,0,已满足
785,48,31,2024-08-27,13,13,0,1,已满足
786,48,38,2024-08-27,10,10,0,0,已满足
787,48,53,2024-08-27,3,3,0,0,已满足
788,48,58,2024-08-27,10.614,10.614,0.0,1,已满足
789,48,59,2024-08-27,160.8144,160.8144,0.0,1,已满足
790,48,62,2024-08-27,17,17,0,0,已满足
791,48,63,2024-08-27,14,14,0,0,已满足
792,48,64,2024-08-27,8,8,0,1,已满足
793,48,86,2024-08-27,7,7,0,1,已满足
794,48,90,2024-08-27,134.3949,134.3949,0.0,0,已满足
795,48,96,2024-08-27,14,14,0,0,已满足
796,48,103,2024-08-27,9,9,0,0,已满足
797,48,110,2024-08-27,12,12,0,0,已满足
798,48,115,2024-08-27,152.2055,152.2055,0.0,0,已满足
799,49,13,2024-08-28,10,10,0,1,已满足
800,49,14,2024-08-28,3,3,0,1,已满足
801,49,17,2024-08-28,3,3,0,0,已满足
802,49,19,2024-08-28,139.6699,139.6699,0.0,0,已满足
803,49,42,2024-08-28,146.9293,146.9293,0.0,1,已满足
804,49,46,2024-08-28,11,11,0,0,已满足
805,49,49,2024-08-28,8,8,0,0,已满足
806,49,64,2024-08-28,11,11,0,1,已满足
807,49,66,2024-08-28,38.9715,38.9715,0.0,0,已满足
808,49,73,2024-08-28,5,5,0,0,已满足
809,49,80,2024-08-28,15,15,0,0,已满足
810,49,92,2024-08-28,15.3042,15.3042,0.0,0,已满足
811,49,93,2024-08-28,17,17,0,0,已满足
812,49,95,2024-08-28,7,7,0,0,已满足
813,49,99,2024-08-28,22.5099,22.5099,0.0,0,已满足
814,49,118,2024-08-28,2,2,0,1,已满足
815,50,13,2024-08-28,12,12,0,1,已满足
816,50,14,2024-08-28,12,12,0,1,已满足
817,50,24,2024-08-28,13,13,0,0,已满足
818,50,33,2024-08-28,9,9,0,1,已满足
819,50,37,2024-08-28,12,12,0,0,已满足
820,50,40,2024-08-28,10,10,0,1,已满足
821,50,42,2024-08-28,74.5732,74.5732,0.0,1,已满足
822,50,44,2024-08-28,89.1889,89.1889,0.0,0,已满足
823,50,46,2024-08-28,18,18,0,0,已满足
824,50,49,2024-08-28,15,15,0,0,已满足
825,50,54,2024-08-28,2,2,0,0,已满足
826,50,68,2024-08-28,63.0987,63.0987,0.0,0,已满足
827,50,70,2024-08-28,3,3,0,1,已满足
828,50,75,2024-08-28,117.4393,117.4393,0.0,0,已满足
829,50,87,2024-08-28,13,13,0,0,已满足
830,50,91,2024-08-28,92.2295,92.2295,0.0,0,已满足
831,50,93,2024-08-28,15,15,0,0,已满足
832,50,99,2024-08-28,48.2495,48.2495,0.0,0,已满足
833,50,107,2024-08-28,22.3481,22.3481,0.0,1,已满足
834,51,2,2024-08-28,78.0176,78.0176,0.0,0,已满足
835,51,10,2024-08-28,123.0289,123.0289,0.0,0,已满足
836,51,12,2024-08-28,113.5611,113.5611,0.0,1,已满足
837,51,38,2024-08-28,9,9,0,0,已满足
838,51,42,2024-08-28,149.3456,149.3456,0.0,1,已满足
839,51,44,2024-08-28,135.143,135.143,0.0,0,已满足
840,51,47,2024-08-28,7,7,0,0,已满足
841,51,62,2024-08-28,7,7,0,0,已满足
842,51,65,2024-08-28,13,13,0,0,已满足
843,51,71,2024-08-28,2,2,0,0,已满足
844,51,72,2024-08-28,16,16,0,0,已满足
845,51,80,2024-08-28,7,7,0,0,已满足
846,51,85,2024-08-28,5,5,0,1,已满足
847,51,95,2024-08-28,7,7,0,0,已满足
848,51,100,2024-08-28,147.2208,147.2208,0.0,1,已满足
849,51,106,2024-08-28,111.085,111.085,0.0,0,已满足
850,51,114,2024-08-28,159.9552,159.9552,0.0,1,已满足
851,52,6,2024-08-29,12,12,0,0,已满足
852,52,10,2024-08-29,213.6838,213.6838,0.0,0,已满足
853,52,16,2024-08-29,29,29,0,0,已满足
854,52,26,2024-08-29,318.1397,318.1397,0.0,1,已满足
855,52,33,2024-08-29,27,27,0,1,已满足
856,52,35,2024-08-29,123.2356,123.2356,0.0,0,已满足
857,52,39,2024-08-29,23,23,0,1,已满足
858,52,49,2024-08-29,22,22,0,0,已满足
859,52,61,2024-08-29,28,28,0,1,已满足
860,52,78,2024-08-29,18,18,0,0,已满足
861,52,80,2024-08-29,31,31,0,0,已满足
862,52,87,2024-08-29,26,26,0,0,已满足
863,52,94,2024-08-29,24,24,0,1,已满足
864,52,104,2024-08-29,26,26,0,0,已满足
865,52,105,2024-08-29,24,24,0,0,已满足
866,52,109,2024-08-29,12,12,0,0,已满足
867,52,110,2024-08-29,17,17,0,0,已满足
868,53,9,2024-08-29,26,26,0,0,已满足
869,53,12,2024-08-29,186.3719,186.3719,0.0,1,已满足
870,53,16,2024-08-29,45,45,0,0,已满足
871,53,21,2024-08-29,49,49,0,1,已满足
872,53,23,2024-08-29,50,50,0,0,已满足
873,53,50,2024-08-29,138.3509,138.3509,0.0,1,已满足
874,53,54,2024-08-29,48,48,0,0,已满足
875,53,57,2024-08-29,34,34,0,0,已满足
876,53,58,2024-08-29,303.3752,303.3752,0.0,1,已满足
877,53,72,2024-08-29,18,18,0,0,已满足
878,53,79,2024-08-29,7,7,0,1,已满足
879,53,101,2024-08-29,26,26,0,0,已满足
880,53,110,2024-08-29,27,27,0,0,已满足
881,53,112,2024-08-29,41,41,0,1,已满足
882,54,2,2024-08-29,390.088,390.088,0.0,0,已满足
883,54,10,2024-08-29,615.1446,615.1446,0.0,0,已满足
884,54,12,2024-08-29,567.8057,567.8057,0.0,1,已满足
885,54,38,2024-08-29,41,41,0,0,已满足
886,54,42,2024-08-29,746.7279,746.7279,0.0,1,已满足
887,54,44,2024-08-29,675.7148,675.7148,0.0,0,已满足
888,54,47,2024-08-29,31,31,0,0,已满足
889,54,62,2024-08-29,31,31,0,0,已满足
890,54,65,2024-08-29,63,63,0,0,已满足
891,54,71,2024-08-29,8,8,0,0,已满足
892,54,72,2024-08-29,80,80,0,0,已满足
893,54,80,2024-08-29,31,31,0,0,已满足
894,54,85,2024-08-29,24,24,0,1,已满足
895,54,95,2024-08-29,31,31,0,0,已满足
896,54,100,2024-08-29,736.1038,736.1038,0.0,1,已满足
897,54,106,2024-08-29,555.425,555.425,0.0,0,已满足
898,54,114,2024-08-29,799.7759,799.7759,0.0,1,已满足
899,55,10,2024-08-30,151.9791,151.9791,0.0,0,已满足
900,55,16,2024-08-30,11,11,0,0,已满足
901,55,23,2024-08-30,72,72,0,0,已满足
902,55,26,2024-08-30,141.5292,141.5292,0.0,1,已满足
903,55,30,2024-08-30,40,40,0,0,已满足
904,55,31,2024-08-30,70,70,0,1,已满足
905,55,42,2024-08-30,687.9836,687.9836,0.0,1,已满足
906,55,49,2024-08-30,8,8,0,0,已满足
907,55,53,2024-08-30,79,79,0,0,已满足
908,55,63,2024-08-30,42,42,0,0,已满足
909,55,68,2024-08-30,119.6506,119.6506,0.0,0,已满足
910,55,70,2024-08-30,30,30,0,1,已满足
911,55,77,2024-08-30,67,67,0,1,已满足
912,55,92,2024-08-30,693.6976,693.6976,0.0,0,已满足
913,55,95,2024-08-30,68,68,0,0,已满足
914,55,108,2024-08-30,65.4939,65.4939,0.0,0,已满足
915,55,118,2024-08-30,59,59,0,1,已满足
916,56,6,2024-08-30,6,6,0,0,已满足
917,56,10,2024-08-30,106.8419,106.8419,0.0,0,已满足
918,56,16,2024-08-30,15,15,0,0,已满足
919,56,26,2024-08-30,159.0698,159.0698,0.0,1,已满足
920,56,33,2024-08-30,14,14,0,1,已满足
921,56,35,2024-08-30,61.6178,61.6178,0.0,0,已满足
922,56,39,2024-08-30,12,12,0,1,已满足
923,56,49,2024-08-30,11,11,0,0,已满足
924,56,61,2024-08-30,14,14,0,1,已满足
925,56,78,2024-08-30,9,9,0,0,已满足
926,56,80,2024-08-30,16,16,0,0,已满足
927,56,87,2024-08-30,13,13,0,0,已满足
928,56,94,2024-08-30,12,12,0,1,已满足
929,56,104,2024-08-30,13,13,0,0,已满足
930,56,105,2024-08-30,12,12,0,0,已满足
931,56,109,2024-08-30,6,6,0,0,已满足
932,56,110,2024-08-30,9,9,0,0,已满足
933,57,2,2024-08-31,234.5249,234.5249,0.0,0,已满足
934,57,28,2024-08-31,472.5463,472.5463,0.0,0,已满足
935,57,38,2024-08-31,6,6,0,0,已满足
936,57,42,2024-08-31,394.2902,394.2902,0.0,1,已满足
937,57,53,2024-08-31,47,47,0,0,已满足
938,57,65,2024-08-31,44,44,0,0,已满足
939,57,74,2024-08-31,227.6377,227.6377,0.0,1,已满足
940,57,79,2024-08-31,20,20,0,1,已满足
941,57,80,2024-08-31,22,22,0,0,已满足
942,57,83,2024-08-31,155.1791,155.1791,0.0,0,已满足
943,57,84,2024-08-31,38.3562,38.3562,0.0,1,已满足
944,57,106,2024-08-31,452.1679,452.1679,0.0,0,已满足
945,57,118,2024-08-31,28,28,0,1,已满足
946,58,7,2024-08-31,16,16,0,0,已满足
947,58,18,2024-08-31,57.1336,57.1336,0.0,1,已满足
948,58,29,2024-08-31,5,5,0,0,已满足
949,58,47,2024-08-31,4,4,0,0,已满足
950,58,57,2024-08-31,12,12,0,0,已满足
951,58,58,2024-08-31,131.5054,131.5054,0.0,1,已满足
952,58,61,2024-08-31,5,5,0,1,已满足
953,58,63,2024-08-31,11,11,0,0,已满足
954,58,65,2024-08-31,3,3,0,0,已满足
955,58,68,2024-08-31,81.8395,81.8395,0.0,0,已满足
956,58,71,2024-08-31,6,6,0,0,已满足
957,58,78,2024-08-31,7,7,0,0,已满足
958,58,86,2024-08-31,2,2,0,1,已满足
959,58,97,2024-08-31,16,16,0,0,已满足
960,58,106,2024-08-31,25.8432,25.8432,0.0,0,已满足
961,58,107,2024-08-31,124.0855,124.0855,0.0,1,已满足
962,58,118,2024-08-31,12,12,0,1,已满足
963,58,119,2024-08-31,5,5,0,1,已满足
964,58,120,2024-08-31,11,11,0,0,已满足
965,59,10,2024-08-31,30.3958,30.3958,0.0,0,已满足
966,59,16,2024-08-31,3,3,0,0,已满足
967,59,23,2024-08-31,15,15,0,0,已满足
968,59,26,2024-08-31,28.3058,28.3058,0.0,1,已满足
969,59,30,2024-08-31,8,8,0,0,已满足
970,59,31,2024-08-31,14,14,0,1,已满足
971,59,42,2024-08-31,137.5967,137.5967,0.0,1,已满足
972,59,49,2024-08-31,2,2,0,0,已满足
973,59,53,2024-08-31,16,16,0,0,已满足
974,59,63,2024-08-31,9,9,0,0,已满足
975,59,68,2024-08-31,23.9301,23.9301,0.0,0,已满足
976,59,70,2024-08-31,6,6,0,1,已满足
977,59,77,2024-08-31,14,14,0,1,已满足
978,59,92,2024-08-31,138.7395,138.7395,0.0,0,已满足
979,59,95,2024-08-31,14,14,0,0,已满足
980,59,108,2024-08-31,13.0988,13.0988,0.0,0,已满足
981,59,118,2024-08-31,12,12,0,1,已满足
982,60,12,2024-09-01,65.4356,65.4356,0.0,1,已满足
983,60,33,2024-09-01,13,13,0,1,已满足
984,60,35,2024-09-01,58.1656,58.1656,0.0,0,已满足
985,60,44,2024-09-01,96.1755,96.1755,0.0,0,已满足
