receipt_line_id,receipt_id,purchase_order_line_id,material_id,received_qty,accepted_qty,rejected_qty
3034,3034,3126,64,138,133,0
3035,3035,3127,120,29,28,0
3036,3036,3128,29,143,141,0
3037,3037,3129,9,112,110,0
3038,3038,3130,26,436.6242,430.4058,0
3039,3039,3131,48,129,124,0
3040,3040,3132,54,9,8,0
3041,3041,3133,68,733.3833,730.2579,0
3042,3042,3134,2,416.7692,408.0169,0
3043,3043,3135,41,95,93,0
3044,3044,3136,36,1013.0026,1003.3608,0
3045,3045,3137,107,548.8105,527.3673,0
3046,3046,3138,109,61,59,0
3047,3047,3139,47,79,77,0
3048,3048,3140,47,86,85,0
3049,3049,3141,72,12,11,0
3050,3050,3142,26,269.1892,259.9911,0
3051,3051,3143,83,118.5833,114.1708,0
3052,3052,3144,48,75,73,0
3053,3053,3145,89,90,87,0
3054,3054,3146,33,17,16,0
3055,3055,3147,84,209.1197,203.6581,0
3056,3056,3148,69,118,116,0
3057,3057,3149,2,101.4454,99.4769,0
3058,3058,3150,19,955.4167,943.6554,0
3059,3059,3151,104,140,137,0
3060,3060,3152,86,129,127,0
3061,3061,3153,73,127,126,0
3062,3062,3154,32,98,97,0
3063,3063,3155,55,49,47,0
3064,3064,3156,16,102,97,0
3065,3065,3157,19,105.621,102.2918,0
3066,3066,3158,38,42,40,0
3067,3067,3159,11,1029.4781,992.0483,0
3068,3068,3160,30,80,78,0
3069,3069,3161,39,31,30,0
3070,3070,3162,11,459.6145,459.1877,0
3071,3071,3163,75,122.3334,117.999,0
3072,3072,3164,72,100,97,0
3073,3073,3165,101,20,19,0
3074,3074,3166,106,902.9699,882.3991,0
3075,3075,3167,24,39,38,0
3076,3076,3168,7,156,150,0
3077,3077,3169,82,136.192,132.2487,0
3078,3078,3170,75,184.933,182.5612,0
3079,3079,3171,16,29,27,0
3080,3080,3172,116,861.032,855.8051,0
3081,3081,3173,105,76,75,0
3082,3082,3174,85,57,56,0
3083,3083,3175,110,121,118,0
3084,3084,3176,104,92,90,0
3085,3085,3177,84,751.2971,747.6905,0
3086,3086,3178,104,38,37,0
3087,3087,3179,59,533.1324,527.5693,0
3088,3088,3180,107,418.5204,407.1486,0
3089,3089,3181,106,430.3441,424.1468,0
3090,3090,3182,97,149,145,0
3091,3091,3183,86,44,43,0
3092,3092,3185,108,156.8027,151.0977,0
3093,3093,3186,45,42,41,0
3094,3094,3187,33,23,22,0
3095,3095,3188,34,1079.9785,1053.7741,0
3096,3096,3189,26,55.5475,54.7048,0
3097,3097,3190,51,586.8363,583.3909,0
3098,3098,3191,49,153,150,0
3099,3099,3192,70,44,42,0
3100,3100,3193,28,1088.5626,1067.3067,0
3101,3101,3194,7,22,21,0
3102,3102,3195,64,78,75,0
3103,3103,3196,2,816.4339,801.5295,0
3104,3104,3198,59,792.6563,767.2924,0
3105,3105,3199,97,45,44,0
3106,3106,3200,32,118,117,0
3107,3107,3201,52,1017.363,993.691,0
3108,3108,3202,51,1094.0817,1066.5983,0
3109,3109,3203,104,69,66,0
3110,3110,3204,102,13,12,0
3111,3111,3206,62,28,27,0
3112,3112,3207,111,92,90,0
3113,3113,3208,73,142,138,0
3114,3114,3209,1,711.6884,687.6559,0
3115,3115,3210,93,147,146,0
3116,3116,3211,87,127,125,0
3117,3117,3212,34,206.5514,199.2734,0
3118,3118,3213,54,21,20,0
3119,3119,3214,76,598.4021,588.5123,0
3120,3120,3215,52,156.9204,154.8873,0
3121,3121,3216,5,146,142,0
3122,3122,3217,108,995.6082,986.177,0
3123,3123,3218,60,168.5994,166.6965,0
3124,3124,3219,62,121,117,0
3125,3125,3220,77,10,9,0
3126,3126,3221,96,133,132,0
3127,3127,3222,103,61,59,0
3128,3128,3223,11,242.6086,234.942,0
3129,3129,3224,77,122,120,0
3130,3130,3225,58,212.4238,211.4668,0
3131,3131,3226,38,110,106,0
3132,3132,3227,88,134,132,0
3133,3133,3228,55,77,76,0
3134,3134,3229,88,139,133,0
3135,3135,3230,52,397.3157,391.0053,0
3136,3136,3231,1,44.5919,43.6994,0
3137,3137,3232,31,38,37,0
3138,3138,3233,90,110.8984,108.1785,0
3139,3139,3234,9,157,154,0
3140,3140,3235,43,442.066,425.9228,0
3141,3141,3236,88,73,71,0
3142,3142,3237,37,69,66,0
3143,3143,3238,78,110,107,0
3144,3144,3239,39,148,146,0
3145,3145,3240,80,76,75,0
3146,3146,3241,75,502.406,493.8931,0
3147,3147,3242,96,93,90,0
3148,3148,3243,77,65,64,0
3149,3149,3244,40,108,103,0
3150,3150,3246,51,1089.5687,1084.6323,0
3151,3151,3247,17,48,46,0
3152,3152,3248,69,132,130,0
3153,3153,3249,11,813.0041,807.8604,0
3154,3154,3250,27,264.7334,262.5315,0
3155,3155,3251,18,75.3168,73.5887,0
3156,3156,3252,105,159,155,0
3157,3157,3253,109,92,90,0
3158,3158,3254,50,1159.8823,1120.6819,0
3159,3159,3255,19,189.5244,188.97,0
3160,3160,3256,85,29,28,0
3161,3161,3257,75,204.0685,197.3801,0
3162,3162,3258,117,88,85,0
3163,3163,3259,118,84,83,0
3164,3164,3260,22,33,32,0
3165,3165,3261,27,545.2292,531.287,0
3166,3166,3262,85,95,92,0
3167,3167,3263,36,1002.331,967.5113,0
3168,3168,3264,22,72,70,0
3169,3169,3265,57,68,67,0
3170,3170,3266,72,27,26,0
3171,3171,3267,105,122,121,0
3172,3172,3268,87,122,120,0
3173,3173,3269,117,99,98,0
3174,3174,3270,3,173.3749,170.4709,0
3175,3175,3271,43,396.7127,386.3594,0
3176,3176,3272,28,541.2703,537.5906,0
3177,3177,3273,79,47,45,0
3178,3178,3274,29,24,23,0
3179,3179,3275,61,85,81,0
3180,3180,3276,10,286.4138,284.0027,0
3181,3181,3277,105,27,26,0
3182,3182,3278,33,79,76,0
3183,3183,3279,26,366.1062,355.2085,0
3184,3184,3280,83,193.4381,192.8646,0
3185,3185,3281,80,22,21,0
3186,3186,3282,28,1063.8033,1044.2733,0
3187,3187,3283,59,1027.0253,987.3181,0
3188,3188,3284,18,306.8863,302.3686,0
3189,3189,3285,93,133,128,0
3190,3190,3286,97,134,131,0
3191,3191,3287,44,1142.5664,1100.7919,0
3192,3192,3288,16,47,45,0
3193,3193,3289,30,109,104,0
3194,3194,3290,3,683.2378,667.7458,0
3195,3195,3291,99,1036.6527,1026.7455,0
3196,3196,3292,72,98,95,0
3197,3197,3293,49,76,75,0
3198,3198,3294,101,141,138,0
3199,3199,3295,92,612.4611,606.2997,0
3200,3200,3296,18,1157.4373,1148.3305,0
3201,3201,3297,27,742.0011,714.4815,0
3202,3202,3298,73,152,147,0
3203,3203,3299,24,13,12,0
3204,3204,3300,101,91,90,0
3205,3205,3301,119,54,52,0
3206,3206,3302,21,35,34,0
3207,3207,3303,20,873.8406,871.4823,0
3208,3208,3304,7,92,89,0
3209,3209,3305,65,148,144,0
3210,3210,3306,91,249.7918,243.9756,0
3211,3211,3307,115,514.0401,508.8768,0
3212,3212,3308,38,11,10,0
3213,3213,3309,65,122,120,0
3214,3214,3310,77,147,141,0
3215,3215,3311,18,1034.3247,1002.8938,0
3216,3216,3312,96,142,137,0
3217,3217,3313,105,40,39,0
3218,3218,3314,30,53,51,0
3219,3219,3315,103,8,7,0
3220,3220,3316,109,58,56,0
3221,3221,3317,77,11,10,0
3222,3222,3318,62,109,105,0
3223,3223,3319,75,33.8578,33.418,0
3224,3224,3320,36,777.067,760.8681,0
3225,3225,3321,63,121,118,0
3226,3226,3322,89,6,5,0
3227,3227,3323,25,55,54,0
3228,3228,3324,88,16,15,0
3229,3229,3325,29,107,102,0
3230,3230,3326,96,102,101,0
3231,3231,3327,47,156,154,0
3232,3232,3328,32,57,55,0
3233,3233,3329,87,151,146,0
3234,3234,3330,79,14,13,0
3235,3235,3331,87,116,112,0
3236,3236,3332,120,84,83,0
3237,3237,3333,42,738.8602,732.9426,0
3238,3238,3334,108,37.9263,37.8473,0
3239,3239,3335,28,817.0737,810.6874,0
3240,3240,3336,58,1086.0864,1080.4902,0
3241,3241,3337,70,12,11,0
3242,3242,3338,68,1013.1349,985.5938,0
3243,3243,3339,68,1152.7118,1140.3848,0
3244,3244,3340,16,25,24,0
3245,3245,3341,89,13,12,0
3246,3246,3342,82,640.0207,639.622,0
3247,3247,3343,48,139,138,0
3248,3248,3344,109,66,63,0
3249,3249,3345,41,12,11,0
3250,3250,3346,105,132,129,0
3251,3251,3347,65,71,68,0
3252,3252,3348,3,585.76,584.9751,0
3253,3253,3349,33,6,5,0
3254,3254,3350,98,123.127,122.9335,0
3255,3255,3351,56,146,143,0
3256,3256,3352,117,42,40,0
3257,3257,3353,78,87,86,0
3258,3258,3354,71,10,9,0
3259,3259,3355,96,73,70,0
3260,3260,3356,101,42,41,0
3261,3261,3357,77,90,88,0
3262,3262,3358,74,462.1289,456.0138,0
3263,3263,3359,53,88,84,0
3264,3264,3360,8,44,42,0
3265,3265,3361,76,750.0432,729.4062,0
3266,3266,3362,7,68,67,0
3267,3267,3363,116,473.2191,454.8764,0
3268,3268,3364,57,127,124,0
3269,3269,3365,41,143,137,0
3270,3270,3366,96,101,98,0
3271,3271,3367,4,160.3467,160.2454,0
3272,3272,3368,23,86,84,0
3273,3273,3369,84,195.7234,192.9309,0
3274,3274,3370,22,43,41,0
3275,3275,3371,41,33,32,0
3276,3276,3372,35,805.7378,785.8258,0
3277,3277,3373,26,1169.6028,1123.8877,0
3278,3278,3374,44,677.431,658.849,0
3279,3279,3375,52,884.1653,860.8475,0
3280,3280,3376,84,497.3945,497.081,0
3281,3281,3377,47,136,131,0
3282,3282,3378,25,130,129,0
3283,3283,3379,49,154,151,0
3284,3284,3380,119,39,38,0
3285,3285,3381,82,169.8347,165.6258,0
3286,3286,3383,27,875.2381,851.2733,0
3287,3287,3384,102,24,23,0
3288,3288,3385,94,38,37,0
3289,3289,3386,108,297.9972,295.5592,0
3290,3290,3387,93,69,67,0
3291,3291,3388,36,1140.2551,1133.475,0
3292,3292,3389,11,542.1439,524.3282,0
3293,3293,3390,88,24,23,0
3294,3294,3391,29,69,67,0
3295,3295,3392,64,39,38,0
3296,3296,3393,41,87,85,0
3297,3297,3394,85,136,133,0
3298,3298,3395,99,228.6783,228.1361,0
3299,3299,3396,13,73,70,0
3300,3300,3397,74,526.7431,506.4823,0
3301,3301,3398,66,447.0584,442.8375,0
3302,3302,3399,114,1058.0466,1041.1718,0
3303,3303,3400,27,826.2695,819.2284,0
3304,3304,3401,82,182.229,176.3086,0
3305,3305,3402,107,893.6602,863.9334,0
3306,3306,3403,98,544.1787,526.7817,0
3307,3307,3404,69,73,71,0
3308,3308,3405,115,497.6071,487.9354,0
3309,3309,3406,110,132,126,0
3310,3310,3407,119,103,99,0
3311,3311,3408,37,99,97,0
3312,3312,3409,34,181.2557,177.6027,0
3313,3313,3410,17,95,94,0
3314,3314,3411,62,110,106,0
3315,3315,3412,62,33,31,0
3316,3316,3413,101,126,124,0
3317,3317,3414,90,705.751,685.4747,0
3318,3318,3415,75,890.0565,861.5733,0
3319,3319,3416,63,135,132,0
3320,3320,3417,36,961.617,948.9391,0
3321,3321,3418,104,13,12,0
3322,3322,3419,39,127,125,0
3323,3323,3420,71,152,147,0
3324,3324,3421,81,30,29,0
3325,3325,3422,61,125,123,0
3326,3326,3423,7,47,45,0
3327,3327,3424,71,136,133,0
3328,3328,3425,47,117,112,0
3329,3329,3427,88,84,80,0
3330,3330,3428,64,121,119,0
3331,3331,3429,102,106,104,0
3332,3332,3430,38,39,37,0
3333,3333,3431,101,116,113,0
3334,3334,3432,54,139,138,0
3335,3335,3433,89,65,62,0
3336,3336,3434,23,131,130,0
3337,3337,3435,41,154,151,0
3338,3338,3436,76,512.3669,510.783,0
3339,3339,3438,94,102,100,0
3340,3340,3439,101,84,83,0
3341,3341,3440,56,78,75,0
3342,3342,3441,91,118.9709,117.1636,0
3343,3343,3442,74,169.4462,162.8771,0
3344,3344,3443,108,1008.1557,974.0407,0
3345,3345,3444,25,48,47,0
3346,3346,3445,2,158.1454,152.2679,0
3347,3347,3446,19,1035.4192,1026.2015,0
3348,3348,3447,99,369.7539,359.9602,0
3349,3349,3448,34,172.5725,172.2385,0
3350,3350,3449,75,316.7682,305.9292,0
3351,3351,3450,109,121,118,0
3352,3352,3451,5,115,113,0
3353,3353,3452,107,135.7898,131.9194,0
3354,3354,3453,58,686.2028,669.5068,0
3355,3355,3454,35,960.993,931.7092,0
3356,3356,3455,87,120,119,0
3357,3357,3456,118,79,77,0
3358,3358,3457,110,102,99,0
3359,3359,3458,103,76,75,0
3360,3360,3459,120,93,92,0
3361,3361,3460,95,74,73,0
3362,3362,3461,84,378.7717,368.8271,0
3363,3363,3462,110,127,125,0
3364,3364,3463,57,13,12,0
3365,3365,3464,69,102,100,0
3366,3366,3465,97,139,133,0
3367,3367,3466,113,149,143,0
3368,3368,3467,96,134,130,0
3369,3369,3468,95,82,81,0
3370,3370,3469,55,135,131,0
3371,3371,3470,87,134,132,0
3372,3372,3471,16,133,130,0
3373,3373,3472,95,107,106,0
3374,3374,3473,89,160,155,0
3375,3375,3474,3,1180.6894,1150.8154,0
3376,3376,3475,36,846.4679,814.8677,0
3377,3377,3476,40,28,27,0
3378,3378,3477,75,281.1341,280.1944,0
3379,3379,3478,97,30,29,0
3380,3380,3479,84,1193.0792,1146.1495,0
3381,3381,3480,72,35,33,0
3382,3382,3481,100,861.4928,856.5817,0
3383,3383,3482,95,141,136,0
3384,3384,3483,26,1154.2459,1152.779,0
3385,3385,3484,120,88,87,0
3386,3386,3486,94,84,81,0
3387,3387,3487,85,14,13,0
3388,3388,3488,111,122,119,0
3389,3389,3489,111,88,85,0
3390,3390,3490,6,107,106,0
3391,3391,3491,98,882.6502,873.3205,0
3392,3392,3492,113,159,152,0
3393,3393,3493,76,670.2645,658.3738,0
3394,3394,3494,40,83,81,0
3395,3395,3495,32,72,71,0
3396,3396,3496,50,778.5657,777.0726,0
3397,3397,3497,49,24,23,0
3398,3398,3498,46,32,31,0
3399,3399,3499,65,51,49,0
3400,3400,3500,104,83,82,0
3401,3401,3501,72,50,48,0
3402,3402,3502,62,86,85,0
3403,3403,3503,55,51,49,0
3404,3404,3504,30,142,141,0
3405,3405,3505,37,99,97,0
3406,3406,3506,24,18,17,0
3407,3407,3507,9,129,124,0
3408,3408,3508,92,881.8275,863.0675,0
3409,3409,3509,69,22,21,0
3410,3410,3510,34,144.6441,144.5064,0
3411,3411,3511,10,1112.7505,1094.3004,0
3412,3412,3512,14,151,149,0
3413,3413,3514,4,736.0266,713.7391,0
3414,3414,3515,54,117,114,0
3415,3415,3516,79,18,17,0
3416,3416,3518,109,108,105,0
3417,3417,3519,90,280.2761,278.683,0
3418,3418,3520,23,21,20,0
3419,3419,3521,111,154,150,0
3420,3420,3522,114,134.9043,132.1194,0
3421,3421,3523,116,157.5336,152.3455,0
3422,3422,3524,1,434.4912,422.6881,0
3423,3423,3525,61,133,130,0
3424,3424,3526,49,41,39,0
3425,3425,3527,8,10,9,0
3426,3426,3528,32,118,115,0
3427,3427,3529,65,106,104,0
3428,3428,3530,120,103,99,0
3429,3429,3531,103,129,127,0
3430,3430,3532,31,69,67,0
3431,3431,3533,78,24,23,0
3432,3432,3534,33,141,139,0
3433,3433,3535,65,96,94,0
3434,3434,3536,102,99,95,0
3435,3435,3537,66,45.6675,43.9575,0
3436,3436,3538,119,159,153,0
3437,3437,3539,55,149,146,0
3438,3438,3540,82,969.0277,963.6281,0
3439,3439,3541,1,1114.5191,1084.9997,0
3440,3440,3542,79,7,6,0
3441,3441,3543,81,50,48,0
3442,3442,3544,71,97,94,0
3443,3443,3545,81,101,98,0
3444,3444,3546,49,41,40,0
3445,3445,3547,25,39,37,0
3446,3446,3548,1,294.4471,292.4684,0
3447,3447,3549,101,146,143,0
3448,3448,3550,70,122,121,0
3449,3449,3551,116,566.4338,545.7839,0
3450,3450,3552,103,76,74,0
3451,3451,3553,13,59,57,0
3452,3452,3554,41,34,33,0
3453,3453,3555,57,90,87,0
3454,3454,3556,10,535.1712,533.7769,0
3455,3455,3558,70,46,45,0
3456,3456,3559,102,17,16,0
3457,3457,3560,113,6,5,0
3458,3458,3561,100,164.391,160.747,0
3459,3459,3562,105,33,32,0
3460,3460,3563,60,720.7362,695.8108,0
3461,3461,3564,12,1038.6562,1013.8844,0
3462,3462,3565,57,25,24,0
3463,3463,3566,56,69,68,0
3464,3464,3567,32,61,60,0
3465,3465,3568,55,42,41,0
3466,3466,3569,10,397.3983,384.4195,0
3467,3467,3570,18,93.5251,90.0038,0
3468,3468,3571,81,63,60,0
3469,3469,3572,104,83,81,0
3470,3470,3573,10,673.2568,647.7305,0
3471,3471,3574,106,796.5618,791.9123,0
3472,3472,3575,87,76,73,0
3473,3473,3576,86,48,47,0
3474,3474,3577,115,589.833,572.1578,0
3475,3475,3579,24,84,82,0
3476,3476,3580,20,1155.3794,1128.6825,0
3477,3477,3581,67,42.5842,41.7962,0
3478,3478,3582,110,111,107,0
3479,3479,3583,89,79,78,0
3480,3480,3584,70,99,96,0
3481,3481,3585,13,87,86,0
3482,3482,3587,54,103,99,0
3483,3483,3588,110,116,113,0
3484,3484,3589,110,89,86,0
3485,3485,3590,27,332.1585,331.7687,0
3486,3486,3591,109,108,107,0
3487,3487,3592,102,160,159,0
3488,3488,3593,62,11,10,0
3489,3489,3594,83,162.7903,162.7471,0
3490,3490,3595,54,141,139,0
3491,3491,3596,42,795.1838,771.8794,0
3492,3492,3597,103,135,133,0
3493,3493,3598,115,409.2602,401.0257,0
3494,3494,3599,74,523.9007,520.5971,0
3495,3495,3600,102,7,6,0
3496,3496,3601,118,7,6,0
3497,3497,3602,49,107,106,0
3498,3498,3603,115,127.4786,126.2688,0
3499,3499,3604,34,415.0498,402.1598,0
3500,3500,3605,9,63,61,0
3501,3501,3606,109,114,109,0
3502,3502,3607,30,151,149,0
3503,3503,3608,71,111,107,0
3504,3504,3609,25,30,29,0
3505,3505,3610,68,327.8598,321.726,0
3506,3506,3611,4,914.2522,881.5689,0
3507,3507,3612,94,51,49,0
3508,3508,3613,11,449.9647,440.8805,0
3509,3509,3614,64,10,9,0
3510,3510,3615,107,196.7727,189.4102,0
3511,3511,3616,43,1020.8035,983.8699,0
3512,3512,3617,24,85,82,0
3513,3513,3618,28,870.1994,867.0942,0
3514,3514,3619,22,28,27,0
3515,3515,3620,79,52,51,0
3516,3516,3621,78,51,49,0
3517,3517,3622,96,63,61,0
3518,3518,3623,96,81,77,0
3519,3519,3624,56,46,44,0
3520,3520,3625,17,157,152,0
3521,3521,3626,16,67,64,0
3522,3522,3627,43,992.4397,967.3436,0
3523,3523,3628,86,51,49,0
3524,3524,3629,40,48,47,0
3525,3525,3630,22,141,137,0
3526,3526,3631,113,146,145,0
3527,3527,3632,89,97,96,0
3528,3528,3633,20,709.516,681.551,0
3529,3529,3634,95,151,150,0
3530,3530,3635,108,1095.5673,1052.937,0
3531,3531,3636,36,720.699,706.3157,0
3532,3532,3637,24,41,39,0
3533,3533,3638,75,1151.2418,1106.3943,0
3534,3534,3639,80,110,108,0
3535,3535,3640,102,151,146,0
3536,3536,3641,34,893.2403,858.842,0
3537,3537,3642,23,36,34,0
3538,3538,3643,37,87,86,0
3539,3539,3645,88,160,154,0
3540,3540,3646,37,144,141,0
3541,3541,3647,13,118,115,0
3542,3542,3648,20,879.8265,870.0572,0
3543,3543,3649,50,168.4586,168.1254,0
3544,3544,3650,28,778.9139,749.5438,0
3545,3545,3651,86,33,31,0
3546,3546,3652,45,138,134,0
3547,3547,3653,17,67,64,0
3548,3548,3654,63,94,91,0
3549,3549,3655,84,839.8364,806.5505,0
3550,3550,3657,11,1126.5813,1097.1786,0
3551,3551,3658,106,988.933,977.2673,0
3552,3552,3659,86,44,43,0
3553,3553,3660,92,501.3688,481.6389,0
3554,3554,3662,90,586.3728,565.3265,0
3555,3555,3663,62,61,58,0
3556,3556,3664,94,43,41,0
3557,3557,3665,95,113,108,0
3558,3558,3666,31,94,90,0
3559,3559,3667,67,915.153,893.8913,0
3560,3560,3668,62,35,34,0
3561,3561,3669,65,70,68,0
3562,3562,3670,98,1093.8821,1058.0773,0
3563,3563,3671,2,142.5228,142.4256,0
3564,3564,3672,58,995.8387,966.1406,0
3565,3565,3673,76,901.1332,876.7569,0
3566,3566,3674,46,79,77,0
3567,3567,3675,37,118,117,0
3568,3568,3676,16,135,134,0
3569,3569,3677,84,1108.5775,1092.7895,0
3570,3570,3678,108,675.6451,667.407,0
3571,3571,3679,108,847.2099,820.4458,0
3572,3572,3680,94,101,97,0
3573,3573,3681,96,82,81,0
3574,3574,3682,32,52,51,0
3575,3575,3683,19,801.8856,779.7713,0
3576,3576,3684,30,10,9,0
3577,3577,3685,99,453.3435,452.1881,0
3578,3578,3686,23,50,48,0
3579,3579,3687,85,42,41,0
3580,3580,3688,5,50,48,0
3581,3581,3689,79,132,126,0
3582,3582,3690,38,87,85,0
3583,3583,3691,13,160,154,0
3584,3584,3692,59,375.1514,362.685,0
3585,3585,3693,85,70,68,0
3586,3586,3694,44,277.6525,272.1558,0
3587,3587,3695,19,103.6366,99.9329,0
3588,3588,3696,54,71,68,0
3589,3589,3697,92,1135.0273,1101.3819,0
3590,3590,3699,28,641.7919,630.7328,0
3591,3591,3700,69,62,61,0
3592,3592,3701,56,30,29,0
3593,3593,3702,9,70,68,0
3594,3594,3703,60,1123.4801,1116.3506,0
3595,3595,3704,73,148,147,0
3596,3596,3705,81,160,155,0
3597,3597,3706,12,364.5739,358.3089,0
3598,3598,3707,91,355.1881,348.2449,0
3599,3599,3708,46,88,87,0
3600,3600,3709,35,1174.7316,1150.1349,0
3601,3601,3710,55,26,25,0
3602,3602,3711,30,92,88,0
3603,3603,3712,81,68,66,0
3604,3604,3713,47,130,128,0
3605,3605,3714,91,256.3644,253.0554,0
3606,3606,3715,101,32,31,0
3607,3607,3716,64,75,74,0
3608,3608,3717,23,138,132,0
3609,3609,3718,118,76,74,0
3610,3610,3719,43,825.1634,814.2795,0
3611,3611,3720,107,472.7109,463.3311,0
3612,3612,3721,23,58,57,0
3613,3613,3722,61,111,108,0
3614,3614,3723,5,122,121,0
3615,3615,3724,83,292.5018,287.5528,0
3616,3616,3725,42,1018.6188,1006.4409,0
3617,3617,3726,73,117,116,0
3618,3618,3727,52,704.8972,682.9174,0
3619,3619,3728,52,456.5801,442.703,0
3620,3620,3729,36,967.0858,951.091,0
3621,3621,3730,54,125,124,0
3622,3622,3731,42,813.6307,794.9663,0
3623,3623,3732,61,80,79,0
3624,3624,3733,43,531.6191,528.9813,0
3625,3625,3734,113,135,133,0
3626,3626,3735,78,88,84,0
3627,3627,3736,88,110,109,0
3628,3628,3737,78,63,60,0
3629,3629,3738,118,146,142,0
3630,3630,3739,108,205.44,204.2811,0
3631,3631,3740,54,129,124,0
3632,3632,3741,47,68,67,0
3633,3633,3742,44,1043.3599,1008.6458,0
3634,3634,3743,96,126,122,0
3635,3635,3745,100,445.4221,430.3607,0
3636,3636,3746,85,150,148,0
3637,3637,3747,34,992.3659,979.8932,0
3638,3638,3748,103,139,135,0
3639,3639,3749,34,833.7696,812.4592,0
3640,3640,3750,38,157,153,0
3641,3641,3751,58,373.2061,368.8941,0
3642,3642,3752,21,50,49,0
3643,3643,3753,22,157,155,0
3644,3644,3754,65,99,98,0
3645,3645,3755,24,50,48,0
3646,3646,3756,47,119,117,0
3647,3647,3757,87,45,43,0
3648,3648,3758,83,806.975,805.2271,0
3649,3649,3759,66,1128.1233,1094.5489,0
3650,3650,3760,46,114,110,0
3651,3651,3761,28,246.4126,244.4774,0
3652,3652,3762,60,965.0562,932.3389,0
3653,3653,3763,71,73,72,0
3654,3654,3764,67,741.0269,735.3344,0
3655,3655,3765,100,585.6467,567.3646,0
3656,3656,3766,40,35,33,0
3657,3657,3767,110,66,65,0
3658,3658,3768,114,196.7373,189.8424,0
3659,3659,3769,21,124,120,0
3660,3660,3770,94,126,122,0
3661,3661,3771,90,756.2568,750.2933,0
3662,3662,3772,9,71,70,0
3663,3663,3773,120,102,98,0
3664,3664,3774,103,138,136,0
3665,3665,3775,38,11,10,0
3666,3666,3776,57,90,86,0
3667,3667,3777,18,420.9303,419.8369,0
3668,3668,3778,83,804.1582,789.1767,0
3669,3669,3779,1,1141.8644,1127.8422,0
3670,3670,3780,117,99,97,0
3671,3671,3781,40,139,135,0
3672,3672,3782,48,61,60,0
3673,3673,3783,75,1110.3532,1089.6473,0
3674,3674,3785,63,66,64,0
3675,3675,3786,80,46,44,0
3676,3676,3787,34,865.5186,856.7428,0
3677,3677,3788,60,1165.145,1138.758,0
3678,3678,3789,81,93,92,0
3679,3679,3790,74,1140.4954,1136.1955,0
3680,3680,3791,11,74.2419,72.7905,0
3681,3681,3792,107,445.4023,430.4162,0
3682,3682,3794,81,46,45,0
3683,3683,3795,8,136,133,0
3684,3684,3796,47,150,148,0
3685,3685,3797,39,152,146,0
3686,3686,3798,29,158,157,0
3687,3687,3799,47,20,19,0
3688,3688,3800,24,87,85,0
3689,3689,3801,1,71.2311,69.8753,0
3690,3690,3802,65,50,48,0
3691,3691,3803,103,123,122,0
3692,3692,3804,91,567.6927,564.7716,0
3693,3693,3805,61,44,43,0
3694,3694,3806,88,56,55,0
3695,3695,3807,95,141,137,0
3696,3696,3808,17,50,48,0
3697,3697,3809,39,84,83,0
3698,3698,3810,100,398.0731,385.2721,0
3699,3699,3811,29,82,80,0
3700,3700,3812,94,147,146,0
3701,3701,3813,37,58,57,0
3702,3702,3814,43,522.897,508.8436,0
3703,3703,3815,57,8,7,0
3704,3704,3816,115,1187.4078,1182.879,0
3705,3705,3817,33,120,117,0
3706,3706,3818,30,56,55,0
3707,3707,3819,114,586.9266,581.7568,0
3708,3708,3820,46,153,152,0
3709,3709,3821,118,119,117,0
3710,3710,3822,118,127,126,0
3711,3711,3823,35,42.1045,41.7164,0
3712,3712,3824,113,134,130,0
3713,3713,3825,98,1174.7366,1158.733,0
3714,3714,3826,16,54,53,0
3715,3715,3827,110,68,66,0
3716,3716,3828,7,100,98,0
3717,3717,3829,32,109,107,0
3718,3718,3830,120,129,124,0
3719,3719,3831,74,302.4806,297.2044,0
3720,3720,3832,56,11,10,0
3721,3721,3833,72,12,11,0
3722,3722,3834,34,159.6299,157.446,0
3723,3723,3835,7,82,81,0
3724,3724,3836,3,769.6472,755.9009,0
3725,3725,3837,77,25,24,0
3726,3726,3838,49,39,38,0
3727,3727,3839,104,144,143,0
3728,3728,3840,87,141,135,0
3729,3729,3841,43,307.7634,302.0617,0
3730,3730,3842,66,595.5245,587.3265,0
3731,3731,3843,86,23,22,0
3732,3732,3844,77,36,35,0
3733,3733,3845,42,602.9767,594.5871,0
3734,3734,3846,36,875.692,853.2187,0
3735,3735,3847,34,1033.0624,1013.2096,0
3736,3736,3848,20,228.112,223.0213,0
3737,3737,3849,89,112,107,0
3738,3738,3850,31,151,149,0
3739,3739,3851,111,72,71,0
3740,3740,3852,21,18,17,0
3741,3741,3853,2,785.5218,773.7106,0
3742,3742,3854,2,1199.406,1189.8975,0
3743,3743,3855,39,131,130,0
3744,3744,3856,27,1143.6623,1103.2703,0
3745,3745,3857,119,122,120,0
3746,3746,3858,11,636.2666,632.579,0
3747,3747,3859,15,157,155,0
3748,3748,3860,52,962.9639,951.0475,0
3749,3749,3861,77,112,110,0
3750,3750,3862,31,140,137,0
3751,3751,3863,99,578.2635,569.4494,0
3752,3752,3864,96,51,49,0
3753,3753,3865,110,109,106,0
3754,3754,3866,80,33,32,0
3755,3755,3867,63,79,77,0
3756,3756,3868,20,317.2632,304.8731,0
3757,3757,3869,72,86,83,0
3758,3758,3870,64,20,19,0
3759,3759,3871,70,116,114,0
